time,SO2,SO2_model
2022-01-27 01:00:00,1.04942,0.99999994
2022-01-27 02:00:00,0.80346,1.0312499
2022-01-27 03:00:00,1.11005,1.0585936
2022-01-27 04:00:00,0.81283,1.0742186
2022-01-27 05:00:00,0.69121,1.2968749
2022-01-27 06:00:00,0.56999,1.9101561
2022-01-27 07:00:00,1.19408,2.2968748
2022-01-27 08:00:00,2.21765,2.3593748
2022-01-27 09:00:00,1.0278,2.1796873
2022-01-27 10:00:00,0.97949,1.9687499
2022-01-27 11:00:00,1.17007,1.8945311
2022-01-27 12:00:00,0.80355,1.9101561
2022-01-27 13:00:00,1.03071,1.8515624
2022-01-27 14:00:00,1.04855,1.6992186
2022-01-27 15:00:00,0.95867,1.4023436
2022-01-27 16:00:00,1.21029,1.1796874
2022-01-27 17:00:00,1.07263,1.1953124
2022-01-27 18:00:00,1.38986,1.4335936
2022-01-27 19:00:00,1.0543,1.5976561
2022-01-27 20:00:00,0.83923,1.4492186
2022-01-27 21:00:00,0.65884,1.2695311
2022-01-27 22:00:00,0.87521,0.99999994
2022-01-27 23:00:00,1.31651,0.66406244
2022-01-28 00:00:00,0.8559,0.64257807
2022-01-28 01:00:00,1.26146,0.7617187
2022-01-28 02:00:00,1.24847,0.78320307
2022-01-28 03:00:00,0.59504,0.67187494
2022-01-28 04:00:00,0.58063,0.60351557
2022-01-28 05:00:00,0.86437,0.7089843
2022-01-28 06:00:00,0.72721,1.1328124
2022-01-28 07:00:00,0.56015,1.3281249
2022-01-28 08:00:00,0.75025,1.2851561
2022-01-28 09:00:00,1.02607,1.2539061
2022-01-28 10:00:00,1.18837,1.0898436
2022-01-28 11:00:00,2.87438,0.93164057
2022-01-28 12:00:00,2.76305,0.84374994
2022-01-28 13:00:00,0.86278,0.8652343
2022-01-28 14:00:00,1.15198,0.96874994
2022-01-28 15:00:00,1.37016,1.1054686
2022-01-28 16:00:00,0.9794,1.2070311
2022-01-28 17:00:00,1.09767,1.4609374
2022-01-28 18:00:00,0.94323,1.8945311
2022-01-28 19:00:00,1.86711,2.3593748
2022-01-28 20:00:00,2.65245,2.6562498
2022-01-28 21:00:00,3.53864,3.0468748
