time,SO2,SO2_model
2022-01-27 01:00:00,2.15,2.1796873
2022-01-27 02:00:00,,2.1796873
2022-01-27 03:00:00,2.2,1.9101561
2022-01-27 04:00:00,2.0,1.7890624
2022-01-27 05:00:00,2.1,1.9687499
2022-01-27 06:00:00,1.95,2.7187498
2022-01-27 07:00:00,2.1,3.2187498
2022-01-27 08:00:00,2.05,3.4609373
2022-01-27 09:00:00,2.1,3.5468748
2022-01-27 10:00:00,2.2,3.4296873
2022-01-27 11:00:00,2.1,3.2812498
2022-01-27 12:00:00,2.25,3.1328123
2022-01-27 13:00:00,2.45,2.9531248
2022-01-27 14:00:00,2.45,2.9531248
2022-01-27 15:00:00,2.5,3.1953123
2022-01-27 16:00:00,2.3,3.7031248
2022-01-27 17:00:00,2.35,4.3593745
2022-01-27 18:00:00,2.35,5.0156245
2022-01-27 19:00:00,2.15,5.4843745
2022-01-27 20:00:00,2.5,5.3749995
2022-01-27 21:00:00,2.3,5.1406245
2022-01-27 22:00:00,2.05,4.4218745
2022-01-27 23:00:00,2.3,3.1640623
2022-01-28 00:00:00,2.05,2.6874998
2022-01-28 01:00:00,2.1,2.8984373
2022-01-28 02:00:00,2.0,2.7734373
2022-01-28 03:00:00,2.05,2.8046873
2022-01-28 04:00:00,2.25,2.8359373
2022-01-28 05:00:00,2.35,3.1953123
2022-01-28 06:00:00,2.65,5.1406245
2022-01-28 07:00:00,2.8,6.9843745
2022-01-28 08:00:00,2.75,7.5781245
2022-01-28 09:00:00,2.55,7.4531245
2022-01-28 10:00:00,2.7,6.6249995
2022-01-28 11:00:00,2.35,6.0312495
2022-01-28 12:00:00,2.25,5.6718745
2022-01-28 13:00:00,2.2,4.6562495
2022-01-28 14:00:00,2.25,4.4843745
2022-01-28 15:00:00,2.3,4.4218745
2022-01-28 16:00:00,2.2,4.7812495
2022-01-28 17:00:00,2.25,4.3593745
2022-01-28 18:00:00,2.05,3.8749998
2022-01-28 19:00:00,1.95,3.7265623
2022-01-28 20:00:00,2.1,3.3124998
2022-01-28 21:00:00,1.95,3.0156248
2022-01-28 22:00:00,1.85,2.8046873
2022-01-28 23:00:00,2.05,2.5703123
2022-01-29 00:00:00,1.95,2.8359373
2022-01-29 01:00:00,1.95,2.2421873
2022-01-29 02:00:00,2.0,1.8945311
2022-01-29 03:00:00,1.9,1.6718749
2022-01-29 04:00:00,2.05,1.6562499
2022-01-29 05:00:00,1.75,1.7617186
2022-01-29 06:00:00,1.85,2.2968748
2022-01-29 07:00:00,2.05,2.5937498
2022-01-29 08:00:00,2.0,2.5703123
2022-01-29 09:00:00,1.95,2.5703123
2022-01-29 10:00:00,2.0,2.4140623
2022-01-29 11:00:00,2.0,2.2421873
2022-01-29 12:00:00,2.1,2.0624998
2022-01-29 13:00:00,1.95,1.9101561
2022-01-29 14:00:00,2.2,1.9101561
2022-01-29 15:00:00,1.95,1.9687499
2022-01-29 16:00:00,1.95,1.9999999
2022-01-29 17:00:00,2.05,1.9374999
2022-01-29 18:00:00,1.9,2.0937498
2022-01-29 19:00:00,1.95,2.4765623
2022-01-29 20:00:00,1.95,2.9531248
2022-01-29 21:00:00,2.05,3.1640623
2022-01-29 22:00:00,1.95,3.1328123
2022-01-29 23:00:00,1.9,2.8046873
2022-01-30 00:00:00,1.95,2.4765623
2022-01-30 01:00:00,,2.0312498
2022-01-30 02:00:00,1.9,1.9101561
2022-01-30 03:00:00,1.95,1.8945311
2022-01-30 04:00:00,1.95,1.9687499
2022-01-30 05:00:00,1.85,2.2109373
2022-01-30 06:00:00,2.0,3.3984373
2022-01-30 07:00:00,1.95,4.5312495
2022-01-30 08:00:00,2.0,5.1406245
2022-01-30 09:00:00,2.2,5.3749995
2022-01-30 10:00:00,2.1,5.1406245
2022-01-30 11:00:00,2.4,5.2499995
2022-01-30 12:00:00,2.55,5.4374995
2022-01-30 13:00:00,2.4,4.4218745
2022-01-30 14:00:00,2.25,3.3749998
2022-01-30 15:00:00,2.15,2.5703123
2022-01-30 16:00:00,2.05,3.3749998
2022-01-30 17:00:00,2.05,4.0624995
2022-01-30 18:00:00,2.1,4.3593745
2022-01-30 19:00:00,2.1,4.5312495
2022-01-30 20:00:00,2.0,4.2343745
2022-01-30 21:00:00,2.0,3.4921873
2022-01-30 22:00:00,2.1,2.4140623
2022-01-30 23:00:00,2.0,1.7734374
2022-01-31 00:00:00,2.05,1.8632811
2022-01-31 01:00:00,1.9,1.8203124
2022-01-31 02:00:00,1.8,1.8515624
2022-01-31 03:00:00,2.0,1.6718749
2022-01-31 04:00:00,1.8,1.6992186
2022-01-31 05:00:00,2.0,1.5234374
2022-01-31 06:00:00,1.95,1.5976561
2022-01-31 07:00:00,1.8,1.9101561
2022-01-31 08:00:00,1.9,2.0937498
2022-01-31 09:00:00,2.0,2.0624998
2022-01-31 10:00:00,2.15,2.0312498
2022-01-31 11:00:00,2.05,2.2656248
2022-01-31 12:00:00,2.0,2.5078123
2022-01-31 13:00:00,2.1,2.5390623
2022-01-31 14:00:00,2.05,2.4765623
2022-01-31 15:00:00,1.9,2.4765623
2022-01-31 16:00:00,1.95,2.5078123
2022-01-31 17:00:00,1.95,2.6562498
2022-01-31 18:00:00,1.85,2.9531248
2022-01-31 19:00:00,1.95,3.2499998
2022-01-31 20:00:00,1.85,3.5781248
2022-01-31 21:00:00,1.8,3.8749998
2022-01-31 22:00:00,2.05,3.9374998
2022-01-31 23:00:00,2.1,3.7031248
2022-02-01 00:00:00,2.05,3.5781248
2022-02-01 01:00:00,2.05,3.3984373
2022-02-01 02:00:00,1.95,3.1640623
2022-02-01 03:00:00,2.1,2.3593748
2022-02-01 04:00:00,1.9,1.9374999
2022-02-01 05:00:00,1.95,2.5390623
2022-02-01 06:00:00,1.95,3.8749998
2022-02-01 07:00:00,1.95,4.1874995
2022-02-01 08:00:00,1.95,3.7265623
2022-02-01 09:00:00,2.1,3.2187498
2022-02-01 10:00:00,2.1,2.8671873
2022-02-01 11:00:00,2.2,3.0468748
2022-02-01 12:00:00,2.1,3.0156248
2022-02-01 13:00:00,2.05,2.8671873
2022-02-01 14:00:00,2.05,3.0703123
2022-02-01 15:00:00,2.15,3.6406248
2022-02-01 16:00:00,2.1,3.8749998
2022-02-01 17:00:00,2.4,3.2812498
2022-02-01 18:00:00,2.35,2.7734373
2022-02-01 19:00:00,2.2,2.8359373
2022-02-01 20:00:00,2.15,2.9218748
2022-02-01 21:00:00,2.3,3.0468748
2022-02-01 22:00:00,2.15,2.9218748
2022-02-01 23:00:00,2.15,2.5078123
2022-02-02 00:00:00,,2.4140623
2022-02-02 01:00:00,2.1,2.5703123
2022-02-02 02:00:00,1.95,2.5078123
2022-02-02 03:00:00,2.1,2.5703123
2022-02-02 04:00:00,2.0,2.6874998
2022-02-02 05:00:00,2.05,2.8671873
2022-02-02 06:00:00,1.95,3.7578123
2022-02-02 07:00:00,2.0,4.6562495
2022-02-02 08:00:00,1.95,5.0781245
2022-02-02 09:00:00,2.25,5.2499995
2022-02-02 10:00:00,2.2,5.1874995
2022-02-02 11:00:00,2.2,4.9531245
2022-02-02 12:00:00,2.15,4.2968745
2022-02-02 13:00:00,2.15,3.4921873
2022-02-02 14:00:00,2.2,3.3124998
2022-02-02 15:00:00,2.2,3.4609373
2022-02-02 16:00:00,2.1,3.9999998
2022-02-02 17:00:00,2.2,4.2343745
2022-02-02 18:00:00,2.15,3.8749998
2022-02-02 19:00:00,2.3,3.7265623
2022-02-02 20:00:00,2.15,3.6406248
2022-02-02 21:00:00,1.85,3.6093748
2022-02-02 22:00:00,1.9,3.2812498
2022-02-02 23:00:00,2.05,2.6562498
2022-02-03 00:00:00,2.05,2.3593748
2022-02-03 01:00:00,1.9,1.9687499
2022-02-03 02:00:00,1.95,1.9374999
2022-02-03 03:00:00,1.95,2.0312498
