time,SO2,SO2_model
2022-01-27 01:00:00,3.90798,7.734375
2022-01-27 02:00:00,4.52422,9.625
2022-01-27 03:00:00,3.50529,10.59375
2022-01-27 04:00:00,4.85967,11.0625
2022-01-27 05:00:00,8.26891,11.4375
2022-01-27 06:00:00,6.91452,13.6875
2022-01-27 07:00:00,5.69166,15.125
2022-01-27 08:00:00,5.86161,13.46875
2022-01-27 09:00:00,6.25469,12.03125
2022-01-27 10:00:00,4.99858,10.34375
2022-01-27 11:00:00,4.59146,8.6875
2022-01-27 12:00:00,4.14147,7.4375
2022-01-27 13:00:00,3.28879,6.421875
2022-01-27 14:00:00,3.31388,6.25
2022-01-27 15:00:00,3.90712,6.421875
2022-01-27 16:00:00,3.29101,6.671875
2022-01-27 17:00:00,3.27328,7.078125
2022-01-27 18:00:00,3.51563,7.984375
2022-01-27 19:00:00,3.53411,8.5625
2022-01-27 20:00:00,4.61067,8.09375
2022-01-27 21:00:00,5.57122,7.4375
2022-01-27 22:00:00,5.06213,6.375
2022-01-27 23:00:00,4.92987,4.875
2022-01-28 00:00:00,4.88406,4.34375
2022-01-28 01:00:00,4.65574,4.046875
2022-01-28 02:00:00,4.24566,3.78125
2022-01-28 03:00:00,4.16438,3.6328125
2022-01-28 04:00:00,3.51489,3.0390625
2022-01-28 05:00:00,3.10186,2.40625
2022-01-28 06:00:00,2.42356,2.6796875
2022-01-28 07:00:00,2.50779,3.0390625
2022-01-28 08:00:00,3.36268,3.2734375
2022-01-28 09:00:00,3.20604,3.453125
2022-01-28 10:00:00,2.91713,3.5390625
2022-01-28 11:00:00,2.98881,3.8125
2022-01-28 12:00:00,2.55656,4.34375
2022-01-28 13:00:00,2.57281,4.875
2022-01-28 14:00:00,2.54695,5.125
2022-01-28 15:00:00,2.25714,5.46875
2022-01-28 16:00:00,2.65904,5.828125
2022-01-28 17:00:00,2.87576,6.1875
2022-01-28 18:00:00,3.17796,6.546875
2022-01-28 19:00:00,2.72724,6.90625
2022-01-28 20:00:00,2.71246,7.390625
2022-01-28 21:00:00,1.3433,8.4375
2022-01-28 22:00:00,1.87308,8.9375
2022-01-28 23:00:00,2.34893,9.28125
2022-01-29 00:00:00,2.00904,9.53125
2022-01-29 01:00:00,2.78044,8.8125
2022-01-29 02:00:00,3.56883,7.390625
2022-01-29 03:00:00,3.6841,6.125
2022-01-29 04:00:00,3.36638,5.953125
2022-01-29 05:00:00,2.89792,6.734375
2022-01-29 06:00:00,4.25526,11.4375
2022-01-29 07:00:00,5.97761,19.0625
2022-01-29 08:00:00,10.3156,22.375
2022-01-29 09:00:00,19.3574,15.71875
2022-01-29 10:00:00,16.2548,10.34375
2022-01-29 11:00:00,10.4449,8.8125
2022-01-29 12:00:00,7.09629,7.859375
2022-01-29 13:00:00,5.57639,6.78125
2022-01-29 14:00:00,4.27964,5.953125
2022-01-29 15:00:00,3.62056,5.0625
2022-01-29 16:00:00,3.66016,4.34375
2022-01-29 17:00:00,3.50715,4.109375
2022-01-29 18:00:00,3.26589,4.28125
2022-01-29 19:00:00,3.65233,4.640625
2022-01-29 20:00:00,3.49051,4.515625
2022-01-29 21:00:00,4.08975,4.34375
2022-01-29 22:00:00,4.11857,3.8125
2022-01-29 23:00:00,4.42003,2.9140625
2022-01-30 00:00:00,4.23753,2.5859375
2022-01-30 01:00:00,4.02694,2.53125
2022-01-30 02:00:00,3.85404,2.0234375
2022-01-30 03:00:00,4.02842,1.6210938
2022-01-30 04:00:00,3.9501,1.4296875
