time,SO2,SO2_model
2022-01-27 01:00:00,7.0,0.25781247
2022-01-27 02:00:00,7.0,0.2910156
2022-01-27 03:00:00,6.0,0.33203122
2022-01-27 04:00:00,6.0,0.38085935
2022-01-27 05:00:00,7.0,0.46972653
2022-01-27 06:00:00,5.0,0.8945312
2022-01-27 07:00:00,7.0,1.2070311
2022-01-27 08:00:00,6.0,1.2539061
2022-01-27 09:00:00,7.0,1.2539061
2022-01-27 10:00:00,7.0,0.5664062
2022-01-27 11:00:00,7.0,0.51562494
2022-01-27 12:00:00,7.0,0.49999997
2022-01-27 13:00:00,8.0,0.4365234
2022-01-27 14:00:00,7.0,0.36523435
2022-01-27 15:00:00,8.0,0.2988281
2022-01-27 16:00:00,8.0,0.2724609
2022-01-27 17:00:00,8.0,0.29492185
2022-01-27 18:00:00,9.0,0.33593747
2022-01-27 19:00:00,7.0,0.8945312
2022-01-27 20:00:00,8.0,1.2226561
2022-01-27 21:00:00,8.0,1.2226561
2022-01-27 22:00:00,7.0,0.98437494
2022-01-27 23:00:00,6.0,0.5820312
2022-01-28 00:00:00,6.0,0.41015622
2022-01-28 01:00:00,6.0,0.5449218
2022-01-28 02:00:00,6.0,0.4472656
2022-01-28 03:00:00,6.0,0.39941403
2022-01-28 04:00:00,6.0,0.38769528
2022-01-28 05:00:00,5.0,0.49218747
2022-01-28 06:00:00,4.0,1.0468749
2022-01-28 07:00:00,5.0,1.4765624
2022-01-28 08:00:00,6.0,1.5507811
2022-01-28 09:00:00,6.0,1.5351561
2022-01-28 10:00:00,7.0,0.79882807
2022-01-28 11:00:00,6.0,0.6933593
2022-01-28 12:00:00,7.0,0.63476557
2022-01-28 13:00:00,7.0,0.3583984
2022-01-28 14:00:00,6.0,0.2910156
2022-01-28 15:00:00,6.0,0.26855466
2022-01-28 16:00:00,8.0,1.1796874
2022-01-28 17:00:00,9.0,2.5703123
2022-01-28 18:00:00,10.0,3.9374998
2022-01-28 19:00:00,10.0,4.7187495
2022-01-28 20:00:00,9.0,4.5937495
2022-01-28 21:00:00,7.0,3.8749998
2022-01-28 22:00:00,7.0,1.8046874
2022-01-28 23:00:00,6.0,0.93164057
2022-01-29 00:00:00,6.0,0.64257807
2022-01-29 01:00:00,6.0,0.44042966
2022-01-29 02:00:00,5.0,0.41015622
2022-01-29 03:00:00,5.0,0.39160153
2022-01-29 04:00:00,5.0,0.39160153
2022-01-29 05:00:00,4.0,0.4550781
2022-01-29 06:00:00,5.0,0.79101557
2022-01-29 07:00:00,4.0,1.0468749
2022-01-29 08:00:00,5.0,1.1328124
2022-01-29 09:00:00,5.0,1.1640624
2022-01-29 10:00:00,5.0,0.7304687
2022-01-29 11:00:00,5.0,0.5820312
2022-01-29 12:00:00,5.0,0.49999997
2022-01-29 13:00:00,6.0,0.23681639
2022-01-29 14:00:00,6.0,0.19384764
2022-01-29 15:00:00,5.0,0.16992186
2022-01-29 16:00:00,7.0,0.8496093
2022-01-29 17:00:00,9.0,1.7890624
2022-01-29 18:00:00,9.0,2.7187498
2022-01-29 19:00:00,8.0,3.2499998
2022-01-29 20:00:00,8.0,3.1328123
2022-01-29 21:00:00,9.0,2.7734373
2022-01-29 22:00:00,6.0,1.6249999
2022-01-29 23:00:00,4.0,0.79882807
2022-01-30 00:00:00,5.0,0.47753903
2022-01-30 01:00:00,5.0,0.3505859
2022-01-30 02:00:00,5.0,0.33593747
2022-01-30 03:00:00,5.0,0.32812497
2022-01-30 04:00:00,6.0,0.33984372
2022-01-30 05:00:00,5.0,0.42187497
2022-01-30 06:00:00,6.0,0.81249994
2022-01-30 07:00:00,6.0,1.1210936
2022-01-30 08:00:00,6.0,1.2539061
2022-01-30 09:00:00,7.0,1.3593749
2022-01-30 10:00:00,7.0,0.93945307
2022-01-30 11:00:00,6.0,0.8496093
2022-01-30 12:00:00,6.0,0.8808593
2022-01-30 13:00:00,6.0,0.28710935
2022-01-30 14:00:00,6.0,0.20507811
2022-01-30 15:00:00,6.0,0.18847655
2022-01-30 16:00:00,6.0,0.25390622
2022-01-30 17:00:00,14.0,0.3769531
2022-01-30 18:00:00,13.0,0.48437497
2022-01-30 19:00:00,13.0,0.66406244
2022-01-30 20:00:00,11.0,0.8574218
2022-01-30 21:00:00,8.0,0.98437494
2022-01-30 22:00:00,6.0,1.4179686
2022-01-30 23:00:00,6.0,1.2695311
2022-01-31 00:00:00,6.0,0.94726557
2022-01-31 01:00:00,5.0,0.66406244
2022-01-31 02:00:00,5.0,0.62695307
2022-01-31 03:00:00,5.0,0.67968744
2022-01-31 04:00:00,5.0,0.82031244
2022-01-31 05:00:00,5.0,1.1328124
2022-01-31 06:00:00,6.0,2.2656248
2022-01-31 07:00:00,5.0,3.3124998
2022-01-31 08:00:00,6.0,3.3749998
2022-01-31 09:00:00,5.0,3.1328123
2022-01-31 10:00:00,8.0,0.9179687
2022-01-31 11:00:00,8.0,0.8496093
2022-01-31 12:00:00,7.0,0.7246093
2022-01-31 13:00:00,6.0,0.33984372
2022-01-31 14:00:00,6.0,0.39160153
2022-01-31 15:00:00,6.0,0.4287109
2022-01-31 16:00:00,7.0,0.5976562
2022-01-31 17:00:00,9.0,0.8808593
2022-01-31 18:00:00,11.0,1.1640624
2022-01-31 19:00:00,16.0,1.4609374
2022-01-31 20:00:00,11.0,1.6093749
2022-01-31 21:00:00,9.0,1.6562499
2022-01-31 22:00:00,10.0,1.5507811
2022-01-31 23:00:00,8.0,1.1953124
2022-02-01 00:00:00,7.0,1.0312499
2022-02-01 01:00:00,7.0,0.3769531
2022-02-01 02:00:00,6.0,0.39550778
2022-02-01 03:00:00,6.0,0.41015622
2022-02-01 04:00:00,5.0,0.4287109
2022-02-01 05:00:00,4.0,0.5449218
2022-02-01 06:00:00,5.0,1.1328124
2022-02-01 07:00:00,5.0,1.7460936
2022-02-01 08:00:00,8.0,1.9101561
2022-02-01 09:00:00,7.0,1.7460936
2022-02-01 10:00:00,7.0,0.7246093
2022-02-01 11:00:00,6.0,0.49218747
2022-02-01 12:00:00,5.0,0.41406247
2022-02-01 13:00:00,6.0,0.25390622
2022-02-01 14:00:00,6.0,0.22167967
2022-02-01 15:00:00,7.0,0.2236328
2022-02-01 16:00:00,7.0,0.23876952
2022-02-01 17:00:00,8.0,0.2802734
2022-02-01 18:00:00,13.0,0.33984372
2022-02-01 19:00:00,11.0,1.5234374
2022-02-01 20:00:00,7.0,3.1953123
2022-02-01 21:00:00,7.0,4.5937495
2022-02-01 22:00:00,6.0,4.9531245
2022-02-01 23:00:00,6.0,4.1874995
2022-02-02 00:00:00,6.0,3.2499998
2022-02-02 01:00:00,6.0,2.0624998
2022-02-02 02:00:00,5.0,1.7304686
2022-02-02 03:00:00,5.0,1.5078124
2022-02-02 04:00:00,6.0,0.93945307
2022-02-02 05:00:00,5.0,0.7382812
2022-02-02 06:00:00,4.0,1.0585936
2022-02-02 07:00:00,4.0,1.4179686
2022-02-02 08:00:00,4.0,1.7460936
2022-02-02 09:00:00,8.0,2.0624998
2022-02-02 10:00:00,9.0,1.5507811
2022-02-02 11:00:00,9.0,1.4023436
2022-02-02 12:00:00,,1.3124999
2022-02-02 13:00:00,,0.61132807
2022-02-02 14:00:00,,0.49218747
2022-02-02 15:00:00,4.0,0.48437497
2022-02-02 16:00:00,7.0,1.3124999
2022-02-02 17:00:00,8.0,2.3906248
2022-02-02 18:00:00,12.0,3.3749998
2022-02-02 19:00:00,12.0,4.0624995
2022-02-02 20:00:00,11.0,3.8749998
2022-02-02 21:00:00,9.0,3.3984373
2022-02-02 22:00:00,8.0,2.5078123
2022-02-02 23:00:00,7.0,1.4609374
2022-02-03 00:00:00,7.0,0.93945307
2022-02-03 01:00:00,7.0,0.8867187
2022-02-03 02:00:00,7.0,0.8574218
2022-02-03 03:00:00,8.0,0.84374994
2022-02-03 04:00:00,7.0,0.8808593
2022-02-03 05:00:00,6.0,1.0585936
2022-02-03 06:00:00,7.0,1.8632811
2022-02-03 07:00:00,8.0,2.7187498
2022-02-03 08:00:00,7.0,3.2187498
2022-02-03 09:00:00,10.0,3.7031248
2022-02-03 10:00:00,10.0,3.1328123
2022-02-03 11:00:00,7.0,3.3124998
2022-02-03 12:00:00,5.0,3.2499998
2022-02-03 13:00:00,7.0,1.7734374
2022-02-03 14:00:00,7.0,1.6874999
2022-02-03 15:00:00,7.0,1.4492186
2022-02-03 16:00:00,8.0,1.3593749
2022-02-03 17:00:00,9.0,1.5507811
2022-02-03 18:00:00,11.0,1.8515624
2022-02-03 19:00:00,14.0,2.0937498
2022-02-03 20:00:00,10.0,2.2109373
2022-02-03 21:00:00,9.0,2.2421873
2022-02-03 22:00:00,7.0,2.3906248
2022-02-03 23:00:00,7.0,2.2968748
2022-02-04 00:00:00,7.0,2.0624998
2022-02-04 01:00:00,7.0,1.5976561
2022-02-04 02:00:00,6.0,1.5078124
2022-02-04 03:00:00,6.0,1.4765624
2022-02-04 04:00:00,4.0,1.4609374
2022-02-04 05:00:00,6.0,1.4921874
2022-02-04 06:00:00,6.0,1.8515624
2022-02-04 07:00:00,7.0,2.2968748
2022-02-04 08:00:00,8.0,2.4453123
2022-02-04 09:00:00,8.0,2.3281248
2022-02-04 10:00:00,9.0,1.5234374
2022-02-04 11:00:00,8.0,1.3593749
2022-02-04 12:00:00,8.0,1.2382811
2022-02-04 13:00:00,9.0,0.3769531
2022-02-04 14:00:00,8.0,0.26855466
2022-02-04 15:00:00,8.0,0.22167967
2022-02-04 16:00:00,9.0,0.23681639
2022-02-04 17:00:00,10.0,0.2832031
2022-02-04 18:00:00,13.0,0.31347653
2022-02-04 19:00:00,11.0,0.46972653
2022-02-04 20:00:00,11.0,0.5976562
2022-02-04 21:00:00,9.0,0.61914057
2022-02-04 22:00:00,9.0,0.5820312
2022-02-04 23:00:00,8.0,0.45117185
2022-02-05 00:00:00,7.0,0.33593747
2022-02-05 01:00:00,7.0,0.32421872
2022-02-05 02:00:00,7.0,0.2724609
2022-02-05 03:00:00,8.0,0.2646484
2022-02-05 04:00:00,7.0,0.24999999
2022-02-05 05:00:00,7.0,0.2724609
2022-02-05 06:00:00,8.0,0.46582028
2022-02-05 07:00:00,7.0,0.6933593
2022-02-05 08:00:00,7.0,0.8574218
2022-02-05 09:00:00,6.0,0.98437494
2022-02-05 10:00:00,6.0,0.79882807
2022-02-05 11:00:00,7.0,0.6933593
2022-02-05 12:00:00,7.0,0.63476557
2022-02-05 13:00:00,8.0,0.31347653
2022-02-05 14:00:00,9.0,0.26171872
2022-02-05 15:00:00,8.0,0.25390622
2022-02-05 16:00:00,10.0,0.7304687
2022-02-05 17:00:00,11.0,1.3124999
2022-02-05 18:00:00,11.0,1.8046874
2022-02-05 19:00:00,10.0,2.4765623
2022-02-05 20:00:00,9.0,3.2812498
2022-02-05 21:00:00,10.0,4.0624995
2022-02-05 22:00:00,8.0,3.9999998
2022-02-05 23:00:00,7.0,3.0468748
2022-02-06 00:00:00,7.0,1.9374999
2022-02-06 01:00:00,6.0,1.8515624
2022-02-06 02:00:00,5.0,1.2382811
2022-02-06 03:00:00,5.0,0.67187494
2022-02-06 04:00:00,6.0,0.38085935
2022-02-06 05:00:00,6.0,0.36523435
2022-02-06 06:00:00,6.0,0.64843744
2022-02-06 07:00:00,5.0,0.64257807
2022-02-06 08:00:00,5.0,0.7167968
2022-02-06 09:00:00,5.0,0.79882807
2022-02-06 10:00:00,6.0,0.49218747
2022-02-06 11:00:00,6.0,0.49218747
2022-02-06 12:00:00,7.0,0.48437497
2022-02-06 13:00:00,7.0,0.2910156
2022-02-06 14:00:00,8.0,0.20312499
2022-02-06 15:00:00,6.0,0.17724608
2022-02-06 16:00:00,6.0,0.15087889
2022-02-06 17:00:00,8.0,0.14746092
2022-02-06 18:00:00,9.0,0.16601561
2022-02-06 19:00:00,8.0,0.62695307
2022-02-06 20:00:00,8.0,0.96874994
