time,SO2,SO2_model
2022-01-27 01:00:00,3.48923,11.65625
2022-01-27 02:00:00,4.13297,10.34375
2022-01-27 03:00:00,4.30683,9.40625
2022-01-27 04:00:00,4.77399,8.4375
2022-01-27 05:00:00,4.95083,8.09375
2022-01-27 06:00:00,5.64641,8.8125
2022-01-27 07:00:00,6.54035,9.625
2022-01-27 08:00:00,7.08387,9.53125
2022-01-27 09:00:00,10.5373,9.15625
2022-01-27 10:00:00,11.6966,8.8125
2022-01-27 11:00:00,9.23142,8.21875
2022-01-27 12:00:00,7.85538,7.078125
2022-01-27 13:00:00,6.96946,5.953125
2022-01-27 14:00:00,7.73949,5.53125
2022-01-27 15:00:00,7.35823,5.125
2022-01-27 16:00:00,4.80654,4.875
2022-01-27 17:00:00,3.49029,4.765625
2022-01-27 18:00:00,3.36057,5.234375
2022-01-27 19:00:00,3.67361,5.78125
2022-01-27 20:00:00,3.78137,6.125
2022-01-27 21:00:00,4.30675,6.25
2022-01-27 22:00:00,5.07497,5.828125
2022-01-27 23:00:00,4.93012,4.875
2022-01-28 00:00:00,4.92007,4.171875
2022-01-28 01:00:00,6.19277,3.8125
2022-01-28 02:00:00,5.31054,3.75
2022-01-28 03:00:00,4.15573,3.9296875
2022-01-28 04:00:00,4.6891,4.46875
2022-01-28 05:00:00,4.4557,4.46875
2022-01-28 06:00:00,3.20655,4.46875
2022-01-28 07:00:00,2.3626,4.703125
2022-01-28 08:00:00,2.43935,5.71875
2022-01-28 09:00:00,3.45452,7.078125
2022-01-28 10:00:00,2.2865,8.4375
2022-01-28 11:00:00,2.38105,10.71875
2022-01-28 12:00:00,1.87721,12.03125
2022-01-28 13:00:00,1.45008,11.78125
2022-01-28 14:00:00,1.67293,11.5625
2022-01-28 15:00:00,2.94075,11.5625
2022-01-28 16:00:00,3.70028,11.3125
2022-01-28 17:00:00,3.86009,11.0625
2022-01-28 18:00:00,4.07137,11.0625
2022-01-28 19:00:00,3.34601,11.0625
2022-01-28 20:00:00,3.25491,10.46875
2022-01-28 21:00:00,4.19265,9.875
2022-01-28 22:00:00,3.71075,10.46875
2022-01-28 23:00:00,4.36355,13.21875
2022-01-29 00:00:00,4.66653,15.46875
2022-01-29 01:00:00,4.13798,13.8125
2022-01-29 02:00:00,3.56165,13.8125
2022-01-29 03:00:00,2.95341,14.53125
2022-01-29 04:00:00,4.0085,14.65625
2022-01-29 05:00:00,4.14153,13.21875
2022-01-29 06:00:00,4.27196,11.90625
2022-01-29 07:00:00,5.61875,11.1875
2022-01-29 08:00:00,5.74792,10.46875
