time,PM25,PM25_model
2022-01-27 01:00:00,8.0,0.9335937
2022-01-27 02:00:00,10.0,0.9589843
2022-01-27 03:00:00,10.0,1.0624999
2022-01-27 04:00:00,11.0,1.2265624
2022-01-27 05:00:00,13.0,1.4414061
2022-01-27 06:00:00,14.0,1.7382811
2022-01-27 07:00:00,15.0,2.0624998
2022-01-27 08:00:00,17.0,2.2265623
2022-01-27 09:00:00,23.0,2.3046873
2022-01-27 10:00:00,26.0,2.2968748
2022-01-27 11:00:00,26.0,2.4140623
2022-01-27 12:00:00,22.0,2.7031248
2022-01-27 13:00:00,20.0,2.3124998
2022-01-27 14:00:00,17.0,2.1718748
2022-01-27 15:00:00,16.0,1.9453124
2022-01-27 16:00:00,16.0,1.8593749
2022-01-27 17:00:00,14.0,2.2656248
2022-01-27 18:00:00,16.0,2.6093748
2022-01-27 19:00:00,17.0,2.5937498
2022-01-27 20:00:00,19.0,2.3984373
2022-01-27 21:00:00,22.0,2.2734373
2022-01-27 22:00:00,25.0,2.2421873
2022-01-27 23:00:00,26.0,2.1171873
2022-01-28 00:00:00,27.0,1.9921874
2022-01-28 01:00:00,28.0,1.9374999
2022-01-28 02:00:00,26.0,1.9804686
2022-01-28 03:00:00,23.0,2.0156248
2022-01-28 04:00:00,21.0,2.0390623
2022-01-28 05:00:00,19.0,2.0703123
2022-01-28 06:00:00,17.0,2.1953123
2022-01-28 07:00:00,17.0,2.3749998
2022-01-28 08:00:00,18.0,2.6562498
2022-01-28 09:00:00,19.0,3.1953123
2022-01-28 10:00:00,23.0,4.0312495
2022-01-28 11:00:00,24.0,5.3124995
2022-01-28 12:00:00,22.0,7.0781245
2022-01-28 13:00:00,19.0,8.437499
2022-01-28 14:00:00,16.0,8.718749
2022-01-28 15:00:00,13.0,9.093749
2022-01-28 16:00:00,13.0,10.062499
2022-01-28 17:00:00,11.0,10.374999
2022-01-28 18:00:00,11.0,10.093749
2022-01-28 19:00:00,15.0,10.437499
2022-01-28 20:00:00,22.0,10.843749
2022-01-28 21:00:00,29.0,10.593749
2022-01-28 22:00:00,34.0,9.906249
2022-01-28 23:00:00,31.0,9.312499
2022-01-29 00:00:00,25.0,9.281249
2022-01-29 01:00:00,22.0,11.874999
2022-01-29 02:00:00,20.0,13.437499
2022-01-29 03:00:00,20.0,14.531249
2022-01-29 04:00:00,20.0,15.031249
2022-01-29 05:00:00,21.0,15.093749
2022-01-29 06:00:00,20.0,14.874999
2022-01-29 07:00:00,20.0,14.999999
2022-01-29 08:00:00,21.0,14.874999
2022-01-29 09:00:00,23.0,14.156249
2022-01-29 10:00:00,26.0,12.437499
2022-01-29 11:00:00,28.0,9.937499
2022-01-29 12:00:00,26.0,7.2343745
2022-01-29 13:00:00,22.0,4.1562495
2022-01-29 14:00:00,16.0,3.0312498
2022-01-29 15:00:00,9.0,2.3828123
2022-01-29 16:00:00,7.0,1.9648436
2022-01-29 17:00:00,7.0,1.6523436
2022-01-29 18:00:00,6.0,1.4531249
2022-01-29 19:00:00,9.0,1.5898436
2022-01-29 20:00:00,13.0,1.9296874
2022-01-29 21:00:00,19.0,2.2968748
2022-01-29 22:00:00,23.0,2.6640623
2022-01-29 23:00:00,22.0,2.5078123
2022-01-30 00:00:00,17.0,1.9492186
2022-01-30 01:00:00,17.0,1.4296874
2022-01-30 02:00:00,18.0,1.2265624
2022-01-30 03:00:00,15.0,1.1679686
2022-01-30 04:00:00,11.0,1.1328124
2022-01-30 05:00:00,9.0,1.1406249
2022-01-30 06:00:00,9.0,1.2695311
2022-01-30 07:00:00,10.0,1.4843749
2022-01-30 08:00:00,11.0,1.6015624
2022-01-30 09:00:00,13.0,1.5937499
2022-01-30 10:00:00,13.0,1.4531249
2022-01-30 11:00:00,13.0,1.3632811
2022-01-30 12:00:00,12.0,1.3320311
2022-01-30 13:00:00,11.0,0.9882812
2022-01-30 14:00:00,9.0,0.9355468
2022-01-30 15:00:00,7.0,1.0898436
2022-01-30 16:00:00,7.0,1.6171874
2022-01-30 17:00:00,8.0,2.3046873
2022-01-30 18:00:00,12.0,2.8906248
2022-01-30 19:00:00,16.0,3.5859373
2022-01-30 20:00:00,19.0,4.3281245
2022-01-30 21:00:00,25.0,4.7031245
2022-01-30 22:00:00,29.0,4.7031245
2022-01-30 23:00:00,31.0,4.8749995
2022-01-31 00:00:00,33.0,5.1093745
2022-01-31 01:00:00,29.0,5.3437495
2022-01-31 02:00:00,23.0,5.6249995
2022-01-31 03:00:00,20.0,6.2031245
2022-01-31 04:00:00,21.0,6.7499995
2022-01-31 05:00:00,23.0,7.0468745
2022-01-31 06:00:00,23.0,7.4374995
2022-01-31 07:00:00,23.0,7.6093745
2022-01-31 08:00:00,24.0,7.3906245
