time,PM25,PM25_model
2022-01-27 01:00:00,31.2,5.8281245
2022-01-27 02:00:00,43.2,5.1249995
2022-01-27 03:00:00,40.4,4.4374995
2022-01-27 04:00:00,38.4,3.9609373
2022-01-27 05:00:00,36.8,3.7421873
2022-01-27 06:00:00,35.3,4.1406245
2022-01-27 07:00:00,32.7,4.6562495
2022-01-27 08:00:00,31.8,5.1874995
2022-01-27 09:00:00,34.0,5.9218745
2022-01-27 10:00:00,38.3,6.3906245
2022-01-27 11:00:00,44.1,7.1718745
2022-01-27 12:00:00,45.5,8.718749
2022-01-27 13:00:00,45.9,10.499999
2022-01-27 14:00:00,43.8,12.312499
2022-01-27 15:00:00,44.2,13.562499
2022-01-27 16:00:00,42.8,14.499999
2022-01-27 17:00:00,43.0,15.343749
2022-01-27 18:00:00,43.4,15.687499
2022-01-27 19:00:00,45.4,14.749999
2022-01-27 20:00:00,47.7,13.593749
2022-01-27 21:00:00,46.2,12.968749
2022-01-27 22:00:00,49.7,11.968749
2022-01-27 23:00:00,46.0,10.312499
2022-01-28 00:00:00,40.7,8.781249
2022-01-28 01:00:00,38.1,7.9218745
2022-01-28 02:00:00,38.0,7.4062495
2022-01-28 03:00:00,35.9,6.8593745
2022-01-28 04:00:00,35.6,6.5937495
2022-01-28 05:00:00,35.3,6.7343745
2022-01-28 06:00:00,35.7,7.4374995
2022-01-28 07:00:00,35.4,8.124999
2022-01-28 08:00:00,34.1,8.687499
2022-01-28 09:00:00,37.5,9.468749
2022-01-28 10:00:00,41.4,9.687499
2022-01-28 11:00:00,43.0,10.031249
2022-01-28 12:00:00,46.3,11.187499
2022-01-28 13:00:00,46.8,13.374999
2022-01-28 14:00:00,48.3,16.062498
2022-01-28 15:00:00,41.4,17.874998
2022-01-28 16:00:00,36.4,19.499998
2022-01-28 17:00:00,38.8,20.499998
2022-01-28 18:00:00,41.7,20.062498
2022-01-28 19:00:00,39.4,17.874998
2022-01-28 20:00:00,34.5,15.718749
2022-01-28 21:00:00,38.9,14.687499
2022-01-28 22:00:00,48.9,13.218749
2022-01-28 23:00:00,38.8,11.187499
2022-01-29 00:00:00,38.2,9.593749
2022-01-29 01:00:00,32.7,11.999999
2022-01-29 02:00:00,31.0,10.937499
2022-01-29 03:00:00,29.8,10.062499
2022-01-29 04:00:00,26.8,9.593749
2022-01-29 05:00:00,28.6,9.437499
2022-01-29 06:00:00,26.3,9.781249
2022-01-29 07:00:00,32.9,10.031249
2022-01-29 08:00:00,37.6,10.218749
2022-01-29 09:00:00,40.2,10.624999
2022-01-29 10:00:00,41.7,10.562499
2022-01-29 11:00:00,39.6,10.687499
2022-01-29 12:00:00,45.9,11.781249
2022-01-29 13:00:00,44.5,12.781249
2022-01-29 14:00:00,49.6,13.593749
2022-01-29 15:00:00,48.5,14.749999
2022-01-29 16:00:00,50.8,17.312498
2022-01-29 17:00:00,52.0,20.937498
2022-01-29 18:00:00,51.6,23.062498
2022-01-29 19:00:00,53.6,22.187498
2022-01-29 20:00:00,53.3,19.687498
2022-01-29 21:00:00,51.3,17.437498
2022-01-29 22:00:00,46.2,14.593749
2022-01-29 23:00:00,50.8,11.437499
2022-01-30 00:00:00,50.5,8.937499
2022-01-30 01:00:00,48.6,8.468749
2022-01-30 02:00:00,50.3,7.3906245
2022-01-30 03:00:00,48.8,6.3749995
2022-01-30 04:00:00,44.3,5.8124995
2022-01-30 05:00:00,38.8,5.6249995
2022-01-30 06:00:00,39.0,5.9531245
2022-01-30 07:00:00,35.7,6.2343745
2022-01-30 08:00:00,34.7,6.5156245
2022-01-30 09:00:00,38.2,7.2031245
2022-01-30 10:00:00,41.4,7.7187495
2022-01-30 11:00:00,50.7,8.593749
2022-01-30 12:00:00,52.2,10.437499
2022-01-30 13:00:00,49.6,13.124999
2022-01-30 14:00:00,44.4,14.156249
2022-01-30 15:00:00,33.7,13.718749
2022-01-30 16:00:00,27.2,13.031249
2022-01-30 17:00:00,24.8,13.124999
2022-01-30 18:00:00,26.7,13.781249
2022-01-30 19:00:00,20.8,15.312499
2022-01-30 20:00:00,26.8,16.562498
2022-01-30 21:00:00,24.5,17.312498
2022-01-30 22:00:00,29.5,16.999998
2022-01-30 23:00:00,30.4,15.687499
2022-01-31 00:00:00,33.6,14.343749
2022-01-31 01:00:00,27.2,12.031249
2022-01-31 02:00:00,24.9,11.687499
2022-01-31 03:00:00,26.3,11.031249
2022-01-31 04:00:00,26.4,10.499999
2022-01-31 05:00:00,22.5,11.062499
2022-01-31 06:00:00,18.1,13.656249
2022-01-31 07:00:00,19.1,16.249998
2022-01-31 08:00:00,23.3,17.874998
2022-01-31 09:00:00,22.4,19.062498
2022-01-31 10:00:00,32.2,12.499999
2022-01-31 11:00:00,27.8,8.406249
2022-01-31 12:00:00,26.6,6.5312495
2022-01-31 13:00:00,37.0,4.7343745
2022-01-31 14:00:00,31.0,3.1249998
2022-01-31 15:00:00,21.8,1.6328124
2022-01-31 16:00:00,3.4,0.90039057
2022-01-31 17:00:00,2.4,0.8574218
2022-01-31 18:00:00,6.5,1.0859374
2022-01-31 19:00:00,6.9,1.2499999
2022-01-31 20:00:00,4.7,1.4531249
2022-01-31 21:00:00,4.5,1.6406249
2022-01-31 22:00:00,5.1,1.8398436
2022-01-31 23:00:00,5.3,2.0156248
2022-02-01 00:00:00,6.5,2.0312498
2022-02-01 01:00:00,8.0,5.4687495
2022-02-01 02:00:00,7.5,5.8437495
2022-02-01 03:00:00,6.4,5.8281245
2022-02-01 04:00:00,5.4,5.2343745
2022-02-01 05:00:00,5.7,5.1249995
2022-02-01 06:00:00,7.4,5.8437495
2022-02-01 07:00:00,8.0,6.7343745
2022-02-01 08:00:00,11.0,7.5156245
2022-02-01 09:00:00,12.5,8.374999
2022-02-01 10:00:00,13.8,8.187499
2022-02-01 11:00:00,11.1,7.7812495
2022-02-01 12:00:00,9.2,7.9062495
2022-02-01 13:00:00,7.5,8.624999
2022-02-01 14:00:00,4.6,8.593749
2022-02-01 15:00:00,3.9,7.5156245
2022-02-01 16:00:00,5.1,6.8281245
2022-02-01 17:00:00,7.8,7.7499995
2022-02-01 18:00:00,8.7,8.937499
2022-02-01 19:00:00,7.1,9.812499
2022-02-01 20:00:00,8.0,10.281249
2022-02-01 21:00:00,10.2,10.656249
2022-02-01 22:00:00,9.8,10.343749
2022-02-01 23:00:00,8.6,9.093749
2022-02-02 00:00:00,8.7,7.8281245
2022-02-02 01:00:00,8.5,5.4218745
2022-02-02 02:00:00,6.4,4.9374995
2022-02-02 03:00:00,4.5,4.3437495
2022-02-02 04:00:00,4.9,3.7890623
2022-02-02 05:00:00,5.2,3.7265623
2022-02-02 06:00:00,6.2,4.1093745
2022-02-02 07:00:00,6.6,4.3124995
2022-02-02 08:00:00,7.7,4.4687495
2022-02-02 09:00:00,8.5,4.9531245
2022-02-02 10:00:00,8.8,5.0468745
2022-02-02 11:00:00,6.1,4.9062495
2022-02-02 12:00:00,4.3,4.8906245
2022-02-02 13:00:00,3.7,5.1406245
2022-02-02 14:00:00,2.0,4.7343745
2022-02-02 15:00:00,1.6,3.4531248
2022-02-02 16:00:00,1.8,2.7265623
2022-02-02 17:00:00,3.4,3.5937498
2022-02-02 18:00:00,6.5,4.4374995
2022-02-02 19:00:00,7.9,4.9062495
2022-02-02 20:00:00,8.0,5.1718745
2022-02-02 21:00:00,8.9,5.4687495
2022-02-02 22:00:00,8.4,5.3906245
2022-02-02 23:00:00,8.9,4.7656245
2022-02-03 00:00:00,10.0,4.0937495
2022-02-03 01:00:00,9.7,3.5859373
2022-02-03 02:00:00,9.0,2.9765623
2022-02-03 03:00:00,8.9,2.5156248
2022-02-03 04:00:00,8.1,2.1484373
2022-02-03 05:00:00,7.0,2.0546873
2022-02-03 06:00:00,5.6,2.5156248
2022-02-03 07:00:00,9.4,2.9999998
2022-02-03 08:00:00,12.5,3.4296873
2022-02-03 09:00:00,9.7,3.9843748
2022-02-03 10:00:00,9.9,4.0624995
2022-02-03 11:00:00,19.4,3.9531248
2022-02-03 12:00:00,12.4,3.7578123
2022-02-03 13:00:00,8.8,3.9374998
2022-02-03 14:00:00,9.3,4.9374995
2022-02-03 15:00:00,10.4,5.6718745
2022-02-03 16:00:00,9.5,6.8124995
2022-02-03 17:00:00,11.2,8.718749
2022-02-03 18:00:00,10.5,10.624999
2022-02-03 19:00:00,11.2,11.624999
2022-02-03 20:00:00,11.7,11.687499
2022-02-03 21:00:00,11.5,11.468749
2022-02-03 22:00:00,11.4,10.281249
2022-02-03 23:00:00,15.1,9.187499
2022-02-04 00:00:00,15.3,8.437499
2022-02-04 01:00:00,10.7,11.124999
2022-02-04 02:00:00,12.1,10.812499
2022-02-04 03:00:00,10.1,10.031249
2022-02-04 04:00:00,10.3,9.218749
2022-02-04 05:00:00,9.3,8.749999
2022-02-04 06:00:00,9.2,8.874999
2022-02-04 07:00:00,8.5,8.843749
2022-02-04 08:00:00,8.8,8.937499
2022-02-04 09:00:00,9.7,9.812499
2022-02-04 10:00:00,17.9,10.843749
2022-02-04 11:00:00,17.4,12.218749
2022-02-04 12:00:00,16.3,14.843749
2022-02-04 13:00:00,16.4,20.249998
2022-02-04 14:00:00,17.7,25.124998
2022-02-04 15:00:00,13.4,27.124998
2022-02-04 16:00:00,10.8,24.999998
2022-02-04 17:00:00,9.1,20.687498
2022-02-04 18:00:00,9.5,17.249998
2022-02-04 19:00:00,13.8,12.906249
2022-02-04 20:00:00,14.4,12.187499
2022-02-04 21:00:00,15.3,11.812499
2022-02-04 22:00:00,17.0,13.093749
2022-02-04 23:00:00,15.8,14.874999
2022-02-05 00:00:00,16.8,15.781249
2022-02-05 01:00:00,17.0,21.374998
2022-02-05 02:00:00,15.7,21.374998
2022-02-05 03:00:00,15.1,20.937498
2022-02-05 04:00:00,13.7,16.874998
2022-02-05 05:00:00,12.5,13.906249
2022-02-05 06:00:00,12.0,12.624999
2022-02-05 07:00:00,11.1,9.218749
2022-02-05 08:00:00,11.3,7.0937495
2022-02-05 09:00:00,10.1,6.2968745
2022-02-05 10:00:00,13.7,5.8593745
2022-02-05 11:00:00,26.7,6.1562495
2022-02-05 12:00:00,17.0,7.0937495
2022-02-05 13:00:00,9.7,7.8281245
2022-02-05 14:00:00,3.8,7.0468745
2022-02-05 15:00:00,3.7,5.8281245
2022-02-05 16:00:00,5.0,4.5312495
2022-02-05 17:00:00,6.6,3.4843748
2022-02-05 18:00:00,9.0,3.0390623
2022-02-05 19:00:00,9.1,3.2812498
2022-02-05 20:00:00,10.0,3.7265623
2022-02-05 21:00:00,10.4,4.1249995
2022-02-05 22:00:00,10.9,4.7343745
2022-02-05 23:00:00,13.4,5.4374995
2022-02-06 00:00:00,13.1,5.9843745
2022-02-06 01:00:00,11.6,7.3593745
2022-02-06 02:00:00,12.1,7.7968745
2022-02-06 03:00:00,10.9,8.156249
2022-02-06 04:00:00,10.5,8.187499
2022-02-06 05:00:00,10.4,8.249999
2022-02-06 06:00:00,9.8,8.687499
2022-02-06 07:00:00,8.7,9.531249
2022-02-06 08:00:00,8.0,10.499999
2022-02-06 09:00:00,9.0,11.593749
2022-02-06 10:00:00,9.1,12.343749
2022-02-06 11:00:00,13.1,12.656249
2022-02-06 12:00:00,14.5,12.781249
2022-02-06 13:00:00,11.3,11.312499
2022-02-06 14:00:00,13.3,9.249999
2022-02-06 15:00:00,11.1,7.5937495
2022-02-06 16:00:00,9.0,6.4374995
2022-02-06 17:00:00,10.6,6.4843745
2022-02-06 18:00:00,13.0,8.124999
2022-02-06 19:00:00,12.9,10.031249
2022-02-06 20:00:00,10.5,10.624999
2022-02-06 21:00:00,10.3,9.843749
2022-02-06 22:00:00,12.6,6.4999995
2022-02-06 23:00:00,11.5,5.3281245
2022-02-07 00:00:00,10.6,4.5937495
2022-02-07 01:00:00,7.4,3.1562498
2022-02-07 02:00:00,6.2,2.6171873
2022-02-07 03:00:00,5.8,2.1874998
2022-02-07 04:00:00,3.7,1.7304686
2022-02-07 05:00:00,6.5,1.4609374
2022-02-07 06:00:00,3.7,1.3671874
2022-02-07 07:00:00,3.8,1.4687499
2022-02-07 08:00:00,4.7,1.5742186
2022-02-07 09:00:00,5.9,1.5078124
2022-02-07 10:00:00,3.1,1.2343749
2022-02-07 11:00:00,2.4,1.3671874
2022-02-07 12:00:00,1.9,1.8828124
2022-02-07 13:00:00,1.5,2.6328123
2022-02-07 14:00:00,1.2,3.3515623
2022-02-07 15:00:00,1.3,4.1562495
2022-02-07 16:00:00,1.4,4.6874995
2022-02-07 17:00:00,2.6,4.9374995
2022-02-07 18:00:00,3.8,4.7968745
2022-02-07 19:00:00,4.8,5.3437495
2022-02-07 20:00:00,6.0,7.1406245
2022-02-07 21:00:00,6.2,8.906249
2022-02-07 22:00:00,5.8,9.999999
2022-02-07 23:00:00,5.0,10.124999
2022-02-08 00:00:00,5.5,9.593749
2022-02-08 01:00:00,5.1,7.2968745
2022-02-08 02:00:00,4.5,6.8593745
2022-02-08 03:00:00,5.3,6.2499995
2022-02-08 04:00:00,5.1,5.5624995
2022-02-08 05:00:00,4.2,5.2031245
2022-02-08 06:00:00,4.1,5.6718745
2022-02-08 07:00:00,6.5,6.2343745
2022-02-08 08:00:00,8.7,6.7812495
2022-02-08 09:00:00,9.4,7.6718745
2022-02-08 10:00:00,6.0,8.312499
2022-02-08 11:00:00,4.3,9.124999
2022-02-08 12:00:00,3.7,10.656249
2022-02-08 13:00:00,4.4,6.2499995
2022-02-08 14:00:00,5.7,5.2968745
2022-02-08 15:00:00,5.4,5.3906245
2022-02-08 16:00:00,6.2,6.0937495
2022-02-08 17:00:00,8.2,7.6562495
2022-02-08 18:00:00,10.8,9.906249
2022-02-08 19:00:00,10.0,12.124999
2022-02-08 20:00:00,17.2,13.374999
2022-02-08 21:00:00,15.4,14.031249
2022-02-08 22:00:00,15.6,13.687499
2022-02-08 23:00:00,16.4,12.062499
2022-02-09 00:00:00,17.3,10.093749
2022-02-09 01:00:00,17.4,8.437499
2022-02-09 02:00:00,17.3,6.9062495
2022-02-09 03:00:00,17.9,5.4531245
2022-02-09 04:00:00,15.6,4.3593745
2022-02-09 05:00:00,13.4,3.7187498
2022-02-09 06:00:00,10.5,3.7421873
2022-02-09 07:00:00,10.9,3.8749998
2022-02-09 08:00:00,9.8,4.1562495
2022-02-09 09:00:00,10.6,4.8281245
2022-02-09 10:00:00,10.9,5.3437495
2022-02-09 11:00:00,11.3,6.1249995
2022-02-09 12:00:00,11.2,7.6718745
2022-02-09 13:00:00,8.8,2.4218748
2022-02-09 14:00:00,8.5,2.0546873
2022-02-09 15:00:00,5.5,2.2187498
2022-02-09 16:00:00,6.4,2.9374998
2022-02-09 17:00:00,8.9,4.2343745
2022-02-09 18:00:00,9.2,6.2968745
2022-02-09 19:00:00,9.0,9.499999
2022-02-09 20:00:00,10.3,11.968749
2022-02-09 21:00:00,12.3,13.531249
2022-02-09 22:00:00,12.5,14.062499
2022-02-09 23:00:00,12.8,12.999999
2022-02-10 00:00:00,15.1,11.093749
2022-02-10 01:00:00,13.9,9.093749
2022-02-10 02:00:00,14.2,7.5781245
2022-02-10 03:00:00,13.9,6.0937495
2022-02-10 04:00:00,12.1,4.9218745
2022-02-10 05:00:00,11.4,4.2499995
2022-02-10 06:00:00,10.3,4.3749995
2022-02-10 07:00:00,9.4,4.6718745
2022-02-10 08:00:00,10.3,5.0781245
2022-02-10 09:00:00,15.2,5.9218745
2022-02-10 10:00:00,13.0,6.8749995
2022-02-10 11:00:00,14.9,8.249999
2022-02-10 12:00:00,13.4,10.531249
2022-02-10 13:00:00,8.9,6.2031245
2022-02-10 14:00:00,8.4,5.3906245
2022-02-10 15:00:00,7.7,5.7812495
2022-02-10 16:00:00,6.7,6.7031245
2022-02-10 17:00:00,11.1,7.7656245
2022-02-10 18:00:00,10.6,9.281249
2022-02-10 19:00:00,11.0,11.218749
2022-02-10 20:00:00,12.3,13.343749
2022-02-10 21:00:00,11.5,15.374999
2022-02-10 22:00:00,9.5,16.562498
2022-02-10 23:00:00,9.1,16.437498
2022-02-11 00:00:00,7.9,15.468749
2022-02-11 01:00:00,9.3,14.312499
2022-02-11 02:00:00,7.7,13.031249
2022-02-11 03:00:00,7.0,11.687499
2022-02-11 04:00:00,10.6,10.281249
2022-02-11 05:00:00,16.7,9.312499
2022-02-11 06:00:00,12.6,9.437499
2022-02-11 07:00:00,16.0,9.843749
2022-02-11 08:00:00,15.3,10.343749
2022-02-11 09:00:00,11.9,11.343749
2022-02-11 10:00:00,15.8,12.249999
2022-02-11 11:00:00,9.1,13.593749
2022-02-11 12:00:00,4.6,14.624999
2022-02-11 13:00:00,11.6,15.781249
2022-02-11 14:00:00,6.8,16.312498
2022-02-11 15:00:00,7.2,16.374998
2022-02-11 16:00:00,5.0,15.656249
2022-02-11 17:00:00,4.3,14.343749
2022-02-11 18:00:00,4.8,12.687499
2022-02-11 19:00:00,6.3,12.062499
2022-02-11 20:00:00,7.2,13.218749
2022-02-11 21:00:00,5.1,13.687499
2022-02-11 22:00:00,6.4,12.781249
2022-02-11 23:00:00,5.8,11.343749
2022-02-12 00:00:00,5.7,10.124999
2022-02-12 01:00:00,10.6,10.156249
2022-02-12 02:00:00,8.8,10.281249
2022-02-12 03:00:00,5.9,10.093749
2022-02-12 04:00:00,5.8,9.718749
2022-02-12 05:00:00,5.1,9.374999
2022-02-12 06:00:00,4.7,9.499999
2022-02-12 07:00:00,4.6,9.281249
2022-02-12 08:00:00,5.0,8.656249
2022-02-12 09:00:00,5.7,8.249999
2022-02-12 10:00:00,4.7,7.9687495
2022-02-12 11:00:00,6.9,8.499999
2022-02-12 12:00:00,5.7,10.281249
2022-02-12 13:00:00,5.3,12.406249
2022-02-12 14:00:00,8.9,12.062499
2022-02-12 15:00:00,7.7,9.874999
2022-02-12 16:00:00,7.9,8.499999
2022-02-12 17:00:00,9.2,9.124999
2022-02-12 18:00:00,13.1,10.812499
2022-02-12 19:00:00,13.6,13.624999
2022-02-12 20:00:00,13.4,17.187498
2022-02-12 21:00:00,15.2,20.249998
2022-02-12 22:00:00,16.7,21.937498
2022-02-12 23:00:00,17.0,22.062498
2022-02-13 00:00:00,16.0,21.687498
2022-02-13 01:00:00,15.6,19.437498
2022-02-13 02:00:00,13.4,18.562498
2022-02-13 03:00:00,10.3,17.374998
2022-02-13 04:00:00,7.1,16.124998
2022-02-13 05:00:00,6.0,15.062499
2022-02-13 06:00:00,6.1,14.437499
2022-02-13 07:00:00,5.4,13.687499
2022-02-13 08:00:00,5.2,12.937499
2022-02-13 09:00:00,5.2,12.749999
2022-02-13 10:00:00,5.6,12.749999
2022-02-13 11:00:00,5.5,13.062499
2022-02-13 12:00:00,5.3,13.624999
2022-02-13 13:00:00,4.6,4.0468745
2022-02-13 14:00:00,4.6,3.2499998
2022-02-13 15:00:00,5.1,3.5156248
2022-02-13 16:00:00,5.2,4.9687495
2022-02-13 17:00:00,6.9,7.8749995
2022-02-13 18:00:00,7.5,11.468749
2022-02-13 19:00:00,7.3,14.593749
2022-02-13 20:00:00,7.1,16.687498
2022-02-13 21:00:00,6.1,18.499998
2022-02-13 22:00:00,6.6,20.124998
2022-02-13 23:00:00,8.0,20.749998
2022-02-14 00:00:00,7.1,20.499998
2022-02-14 01:00:00,6.7,16.562498
2022-02-14 02:00:00,5.7,15.531249
2022-02-14 03:00:00,5.1,14.031249
2022-02-14 04:00:00,4.2,12.343749
2022-02-14 05:00:00,4.3,11.093749
2022-02-14 06:00:00,4.8,10.781249
2022-02-14 07:00:00,5.4,10.531249
2022-02-14 08:00:00,6.8,10.093749
2022-02-14 09:00:00,7.5,9.624999
2022-02-14 10:00:00,8.0,7.9843745
2022-02-14 11:00:00,8.6,7.4531245
2022-02-14 12:00:00,9.5,7.9374995
2022-02-14 13:00:00,13.2,3.7499998
2022-02-14 14:00:00,7.5,3.4531248
2022-02-14 15:00:00,5.8,3.7812498
2022-02-14 16:00:00,1.7,4.2187495
2022-02-14 17:00:00,2.0,4.6562495
2022-02-14 18:00:00,2.8,5.2343745
2022-02-14 19:00:00,4.8,6.7031245
2022-02-14 20:00:00,7.9,8.687499
2022-02-14 21:00:00,9.4,10.406249
2022-02-14 22:00:00,12.4,11.187499
2022-02-14 23:00:00,12.2,10.843749
2022-02-15 00:00:00,11.6,10.374999
2022-02-15 01:00:00,13.6,9.749999
2022-02-15 02:00:00,16.4,10.031249
2022-02-15 03:00:00,14.1,10.249999
2022-02-15 04:00:00,15.3,8.656249
2022-02-15 05:00:00,17.3,7.9374995
2022-02-15 06:00:00,5.0,6.9531245
2022-02-15 07:00:00,3.1,5.8749995
2022-02-15 08:00:00,5.2,4.9843745
2022-02-15 09:00:00,6.3,4.2031245
2022-02-15 10:00:00,7.8,2.0781248
2022-02-15 11:00:00,3.5,1.3242186
2022-02-15 12:00:00,2.6,1.3515624
2022-02-15 13:00:00,2.7,1.7539061
2022-02-15 14:00:00,1.9,2.3515623
2022-02-15 15:00:00,1.6,2.9765623
2022-02-15 16:00:00,2.0,3.9687498
2022-02-15 17:00:00,3.1,5.5781245
2022-02-15 18:00:00,4.6,7.2031245
2022-02-15 19:00:00,8.2,8.374999
2022-02-15 20:00:00,7.4,8.718749
2022-02-15 21:00:00,8.4,8.499999
2022-02-15 22:00:00,7.7,7.1718745
