time,CO,CO_model
2022-01-27 01:00:00,540.0,243.5
2022-01-27 02:00:00,575.0,243.5
2022-01-27 03:00:00,543.0,243.5
2022-01-27 04:00:00,542.0,243.5
2022-01-27 05:00:00,550.0,243.5
2022-01-27 06:00:00,554.0,243.5
2022-01-27 07:00:00,573.0,247.0
2022-01-27 08:00:00,586.0,247.0
2022-01-27 09:00:00,582.0,247.0
2022-01-27 10:00:00,580.0,243.5
2022-01-27 11:00:00,563.0,240.0
2022-01-27 12:00:00,541.0,233.5
2022-01-27 13:00:00,522.0,230.0
2022-01-27 14:00:00,416.0,226.5
2022-01-27 15:00:00,292.0,226.5
2022-01-27 16:00:00,195.0,226.5
2022-01-27 17:00:00,143.0,226.5
2022-01-27 18:00:00,133.0,226.5
2022-01-27 19:00:00,143.0,233.5
2022-01-27 20:00:00,223.0,236.5
2022-01-27 21:00:00,325.0,240.0
2022-01-27 22:00:00,423.0,240.0
2022-01-27 23:00:00,481.0,236.5
2022-01-28 00:00:00,477.0,236.5
2022-01-28 01:00:00,476.0,236.5
2022-01-28 02:00:00,514.0,236.5
2022-01-28 03:00:00,499.0,236.5
2022-01-28 04:00:00,517.0,240.0
2022-01-28 05:00:00,521.0,243.5
2022-01-28 06:00:00,538.0,250.0
2022-01-28 07:00:00,554.0,253.5
2022-01-28 08:00:00,555.0,253.5
2022-01-28 09:00:00,533.0,253.5
2022-01-28 10:00:00,530.0,250.0
2022-01-28 11:00:00,517.0,250.0
2022-01-28 12:00:00,513.0,243.5
2022-01-28 13:00:00,519.0,236.5
2022-01-28 14:00:00,416.0,233.5
2022-01-28 15:00:00,252.0,233.5
2022-01-28 16:00:00,,230.0
2022-01-28 17:00:00,,233.5
2022-01-28 18:00:00,,236.5
2022-01-28 19:00:00,,243.5
2022-01-28 20:00:00,154.0,247.0
2022-01-28 21:00:00,261.0,247.0
2022-01-28 22:00:00,370.0,247.0
2022-01-28 23:00:00,416.0,243.5
2022-01-29 00:00:00,481.0,243.5
2022-01-29 01:00:00,489.0,243.5
2022-01-29 02:00:00,501.0,243.5
2022-01-29 03:00:00,496.0,247.0
2022-01-29 04:00:00,509.0,250.0
2022-01-29 05:00:00,504.0,250.0
2022-01-29 06:00:00,508.0,250.0
2022-01-29 07:00:00,507.0,250.0
2022-01-29 08:00:00,510.0,247.0
2022-01-29 09:00:00,509.0,247.0
2022-01-29 10:00:00,507.0,243.5
2022-01-29 11:00:00,522.0,240.0
2022-01-29 12:00:00,506.0,233.5
2022-01-29 13:00:00,501.0,230.0
2022-01-29 14:00:00,456.0,230.0
2022-01-29 15:00:00,274.0,226.5
2022-01-29 16:00:00,131.0,226.5
2022-01-29 17:00:00,64.0,230.0
2022-01-29 18:00:00,47.0,230.0
2022-01-29 19:00:00,61.0,233.5
2022-01-29 20:00:00,126.0,233.5
2022-01-29 21:00:00,218.0,236.5
2022-01-29 22:00:00,295.0,233.5
2022-01-29 23:00:00,373.0,233.5
2022-01-30 00:00:00,417.0,233.5
2022-01-30 01:00:00,414.0,233.5
2022-01-30 02:00:00,416.0,233.5
2022-01-30 03:00:00,430.0,233.5
2022-01-30 04:00:00,428.0,236.5
2022-01-30 05:00:00,435.0,240.0
2022-01-30 06:00:00,437.0,240.0
2022-01-30 07:00:00,445.0,240.0
2022-01-30 08:00:00,448.0,240.0
2022-01-30 09:00:00,462.0,240.0
2022-01-30 10:00:00,466.0,240.0
2022-01-30 11:00:00,464.0,236.5
2022-01-30 12:00:00,471.0,233.5
2022-01-30 13:00:00,345.0,230.0
2022-01-30 14:00:00,165.0,226.5
2022-01-30 15:00:00,20.0,226.5
2022-01-30 16:00:00,0.0,226.5
2022-01-30 17:00:00,0.0,233.5
2022-01-30 18:00:00,0.0,247.0
2022-01-30 19:00:00,1.0,257.0
2022-01-30 20:00:00,0.0,257.0
2022-01-30 21:00:00,54.0,257.0
2022-01-30 22:00:00,328.0,253.5
2022-01-30 23:00:00,225.0,243.5
2022-01-31 00:00:00,166.0,236.5
2022-01-31 01:00:00,256.0,240.0
2022-01-31 02:00:00,398.0,233.5
2022-01-31 03:00:00,404.0,226.5
2022-01-31 04:00:00,429.0,230.0
2022-01-31 05:00:00,443.0,233.5
2022-01-31 06:00:00,464.0,247.0
2022-01-31 07:00:00,564.0,257.0
2022-01-31 08:00:00,659.0,267.0
2022-01-31 09:00:00,741.0,270.0
2022-01-31 10:00:00,756.0,260.0
2022-01-31 11:00:00,719.0,253.5
2022-01-31 12:00:00,691.0,250.0
2022-01-31 13:00:00,613.0,233.5
2022-01-31 14:00:00,498.0,230.0
2022-01-31 15:00:00,,226.5
2022-01-31 16:00:00,,236.5
2022-01-31 17:00:00,666.0,273.0
2022-01-31 18:00:00,728.0,323.0
2022-01-31 19:00:00,862.0,367.0
2022-01-31 20:00:00,959.0,427.0
2022-01-31 21:00:00,860.0,540.0
2022-01-31 22:00:00,786.0,586.0
2022-01-31 23:00:00,912.0,534.0
2022-02-01 00:00:00,951.0,427.0
2022-02-01 01:00:00,802.0,320.0
2022-02-01 02:00:00,699.0,257.0
2022-02-01 03:00:00,716.0,230.0
2022-02-01 04:00:00,736.0,223.5
2022-02-01 05:00:00,745.0,226.5
2022-02-01 06:00:00,732.0,236.5
2022-02-01 07:00:00,722.0,247.0
2022-02-01 08:00:00,720.0,253.5
2022-02-01 09:00:00,690.0,250.0
2022-02-01 10:00:00,700.0,243.5
2022-02-01 11:00:00,697.0,240.0
2022-02-01 12:00:00,700.0,236.5
2022-02-01 13:00:00,700.0,236.5
2022-02-01 14:00:00,717.0,233.5
2022-02-01 15:00:00,728.0,233.5
2022-02-01 16:00:00,717.0,236.5
2022-02-01 17:00:00,720.0,240.0
2022-02-01 18:00:00,742.0,247.0
2022-02-01 19:00:00,758.0,250.0
2022-02-01 20:00:00,772.0,250.0
2022-02-01 21:00:00,741.0,253.5
2022-02-01 22:00:00,717.0,257.0
2022-02-01 23:00:00,724.0,257.0
2022-02-02 00:00:00,753.0,253.5
2022-02-02 01:00:00,744.0,240.0
2022-02-02 02:00:00,741.0,240.0
2022-02-02 03:00:00,738.0,236.5
2022-02-02 04:00:00,750.0,236.5
2022-02-02 05:00:00,705.0,240.0
2022-02-02 06:00:00,690.0,247.0
2022-02-02 07:00:00,686.0,257.0
2022-02-02 08:00:00,692.0,260.0
2022-02-02 09:00:00,695.0,263.0
2022-02-02 10:00:00,722.0,257.0
2022-02-02 11:00:00,751.0,250.0
2022-02-02 12:00:00,773.0,247.0
2022-02-02 13:00:00,777.0,240.0
2022-02-02 14:00:00,771.0,236.5
2022-02-02 15:00:00,758.0,233.5
2022-02-02 16:00:00,768.0,236.5
2022-02-02 17:00:00,773.0,263.0
2022-02-02 18:00:00,786.0,343.0
2022-02-02 19:00:00,870.0,467.0
2022-02-02 20:00:00,864.0,580.0
2022-02-02 21:00:00,840.0,640.0
2022-02-02 22:00:00,858.0,600.0
2022-02-02 23:00:00,851.0,526.0
2022-02-03 00:00:00,809.0,467.0
2022-02-03 01:00:00,804.0,293.0
2022-02-03 02:00:00,775.0,273.0
2022-02-03 03:00:00,755.0,260.0
2022-02-03 04:00:00,740.0,250.0
2022-02-03 05:00:00,728.0,243.5
2022-02-03 06:00:00,775.0,250.0
2022-02-03 07:00:00,785.0,267.0
2022-02-03 08:00:00,1040.0,283.0
2022-02-03 09:00:00,1222.0,297.0
2022-02-03 10:00:00,1095.0,277.0
2022-02-03 11:00:00,890.0,267.0
2022-02-03 12:00:00,887.0,267.0
2022-02-03 13:00:00,845.0,250.0
2022-02-03 14:00:00,874.0,250.0
2022-02-03 15:00:00,840.0,250.0
2022-02-03 16:00:00,894.0,263.0
2022-02-03 17:00:00,869.0,287.0
2022-02-03 18:00:00,944.0,310.0
2022-02-03 19:00:00,1058.0,327.0
2022-02-03 20:00:00,1248.0,337.0
2022-02-03 21:00:00,964.0,333.0
2022-02-03 22:00:00,958.0,310.0
2022-02-03 23:00:00,956.0,297.0
2022-02-04 00:00:00,876.0,287.0
2022-02-04 01:00:00,923.0,247.0
2022-02-04 02:00:00,893.0,247.0
2022-02-04 03:00:00,877.0,250.0
2022-02-04 04:00:00,841.0,250.0
2022-02-04 05:00:00,845.0,250.0
2022-02-04 06:00:00,878.0,260.0
2022-02-04 07:00:00,942.0,270.0
2022-02-04 08:00:00,962.0,280.0
2022-02-04 09:00:00,1090.0,290.0
2022-02-04 10:00:00,974.0,280.0
2022-02-04 11:00:00,884.0,280.0
2022-02-04 12:00:00,895.0,283.0
2022-02-04 13:00:00,986.0,253.5
2022-02-04 14:00:00,993.0,260.0
2022-02-04 15:00:00,1091.0,267.0
2022-02-04 16:00:00,1107.0,263.0
2022-02-04 17:00:00,1058.0,250.0
2022-02-04 18:00:00,996.0,240.0
2022-02-04 19:00:00,857.0,240.0
2022-02-04 20:00:00,881.0,247.0
2022-02-04 21:00:00,842.0,257.0
2022-02-04 22:00:00,898.0,267.0
2022-02-04 23:00:00,892.0,277.0
2022-02-05 00:00:00,935.0,283.0
2022-02-05 01:00:00,950.0,260.0
2022-02-05 02:00:00,913.0,253.5
2022-02-05 03:00:00,878.0,240.0
2022-02-05 04:00:00,872.0,226.5
2022-02-05 05:00:00,872.0,220.0
2022-02-05 06:00:00,916.0,226.5
2022-02-05 07:00:00,909.0,247.0
2022-02-05 08:00:00,946.0,263.0
2022-02-05 09:00:00,1088.0,277.0
2022-02-05 10:00:00,999.0,260.0
2022-02-05 11:00:00,961.0,253.5
2022-02-05 12:00:00,1010.9999999999999,253.5
2022-02-05 13:00:00,925.0,233.5
2022-02-05 14:00:00,925.0,226.5
2022-02-05 15:00:00,956.0,226.5
2022-02-05 16:00:00,908.0,233.5
2022-02-05 17:00:00,970.0,260.0
2022-02-05 18:00:00,911.0,303.0
2022-02-05 19:00:00,952.0,353.0
2022-02-05 20:00:00,1071.0,390.0
2022-02-05 21:00:00,1150.0,383.0
2022-02-05 22:00:00,1072.0,327.0
2022-02-05 23:00:00,1163.0,283.0
2022-02-06 00:00:00,1354.0,263.0
2022-02-06 01:00:00,1306.0,243.5
2022-02-06 02:00:00,1063.0,233.5
2022-02-06 03:00:00,927.0,220.0
2022-02-06 04:00:00,930.0,220.0
2022-02-06 05:00:00,941.0,223.5
2022-02-06 06:00:00,1102.0,236.5
2022-02-06 07:00:00,1091.0,250.0
2022-02-06 08:00:00,1018.9999999999999,257.0
2022-02-06 09:00:00,966.0,257.0
2022-02-06 10:00:00,991.0,247.0
2022-02-06 11:00:00,964.0,240.0
2022-02-06 12:00:00,993.0,233.5
2022-02-06 13:00:00,1008.0,230.0
2022-02-06 14:00:00,991.0,230.0
2022-02-06 15:00:00,926.0,230.0
2022-02-06 16:00:00,903.0,230.0
2022-02-06 17:00:00,885.0,233.5
2022-02-06 18:00:00,903.0,236.5
2022-02-06 19:00:00,901.0,243.5
2022-02-06 20:00:00,920.0,250.0
2022-02-06 21:00:00,931.0,253.5
2022-02-06 22:00:00,898.0,250.0
2022-02-06 23:00:00,933.0,250.0
2022-02-07 00:00:00,895.0,247.0
2022-02-07 01:00:00,904.0,247.0
2022-02-07 02:00:00,902.0,247.0
2022-02-07 03:00:00,908.0,243.5
2022-02-07 04:00:00,883.0,243.5
2022-02-07 05:00:00,878.0,243.5
2022-02-07 06:00:00,892.0,247.0
2022-02-07 07:00:00,885.0,247.0
2022-02-07 08:00:00,892.0,250.0
2022-02-07 09:00:00,905.0,250.0
2022-02-07 10:00:00,885.0,250.0
2022-02-07 11:00:00,897.0,247.0
2022-02-07 12:00:00,898.0,243.5
2022-02-07 13:00:00,892.0,236.5
2022-02-07 14:00:00,889.0,233.5
2022-02-07 15:00:00,886.0,230.0
2022-02-07 16:00:00,870.0,230.0
2022-02-07 17:00:00,823.0,233.5
2022-02-07 18:00:00,840.0,236.5
2022-02-07 19:00:00,856.0,240.0
2022-02-07 20:00:00,873.0,243.5
2022-02-07 21:00:00,905.0,247.0
2022-02-07 22:00:00,935.0,253.5
2022-02-07 23:00:00,910.0,253.5
2022-02-08 00:00:00,920.0,250.0
2022-02-08 01:00:00,988.0,250.0
2022-02-08 02:00:00,908.0,247.0
2022-02-08 03:00:00,833.0,243.5
2022-02-08 04:00:00,829.0,243.5
2022-02-08 05:00:00,826.0,243.5
2022-02-08 06:00:00,830.0,247.0
2022-02-08 07:00:00,834.0,250.0
2022-02-08 08:00:00,829.0,253.5
2022-02-08 09:00:00,831.0,253.5
2022-02-08 10:00:00,840.0,247.0
2022-02-08 11:00:00,842.0,240.0
2022-02-08 12:00:00,837.0,233.5
2022-02-08 13:00:00,863.0,230.0
2022-02-08 14:00:00,857.0,230.0
2022-02-08 15:00:00,853.0,233.5
2022-02-08 16:00:00,869.0,233.5
2022-02-08 17:00:00,879.0,233.5
2022-02-08 18:00:00,908.0,233.5
2022-02-08 19:00:00,983.0,236.5
2022-02-08 20:00:00,944.0,240.0
2022-02-08 21:00:00,939.0,243.5
2022-02-08 22:00:00,924.0,247.0
2022-02-08 23:00:00,879.0,243.5
2022-02-09 00:00:00,902.0,236.5
2022-02-09 01:00:00,885.0,240.0
2022-02-09 02:00:00,856.0,233.5
2022-02-09 03:00:00,835.0,230.0
2022-02-09 04:00:00,866.0,230.0
2022-02-09 05:00:00,862.0,233.5
2022-02-09 06:00:00,926.0,240.0
2022-02-09 07:00:00,857.0,253.5
2022-02-09 08:00:00,864.0,263.0
2022-02-09 09:00:00,,270.0
2022-02-09 10:00:00,,263.0
2022-02-09 11:00:00,,257.0
2022-02-09 12:00:00,,250.0
2022-02-09 13:00:00,,243.5
2022-02-09 14:00:00,,240.0
2022-02-09 15:00:00,264.0,240.0
2022-02-09 16:00:00,256.0,250.0
2022-02-09 17:00:00,270.0,287.0
2022-02-09 18:00:00,292.0,343.0
2022-02-09 19:00:00,333.0,400.0
2022-02-09 20:00:00,370.0,423.0
2022-02-09 21:00:00,361.0,403.0
2022-02-09 22:00:00,358.0,350.0
2022-02-09 23:00:00,299.0,317.0
2022-02-10 00:00:00,290.0,300.0
2022-02-10 01:00:00,287.0,293.0
2022-02-10 02:00:00,283.0,290.0
2022-02-10 03:00:00,272.0,280.0
2022-02-10 04:00:00,263.0,273.0
2022-02-10 05:00:00,275.0,267.0
2022-02-10 06:00:00,343.0,267.0
2022-02-10 07:00:00,539.0,270.0
2022-02-10 08:00:00,463.0,277.0
2022-02-10 09:00:00,323.0,283.0
2022-02-10 10:00:00,327.0,263.0
2022-02-10 11:00:00,317.0,257.0
2022-02-10 12:00:00,313.0,250.0
2022-02-10 13:00:00,315.0,236.5
2022-02-10 14:00:00,313.0,233.5
2022-02-10 15:00:00,316.0,230.0
2022-02-10 16:00:00,305.0,236.5
2022-02-10 17:00:00,313.0,263.0
2022-02-10 18:00:00,365.0,300.0
2022-02-10 19:00:00,504.0,343.0
2022-02-10 20:00:00,589.0,403.0
2022-02-10 21:00:00,463.0,453.0
2022-02-10 22:00:00,456.0,427.0
2022-02-10 23:00:00,418.0,353.0
2022-02-11 00:00:00,441.0,300.0
2022-02-11 01:00:00,395.0,270.0
2022-02-11 02:00:00,348.0,260.0
2022-02-11 03:00:00,348.0,253.5
2022-02-11 04:00:00,333.0,247.0
2022-02-11 05:00:00,346.0,243.5
2022-02-11 06:00:00,373.0,253.5
2022-02-11 07:00:00,483.0,273.0
2022-02-11 08:00:00,701.0,297.0
2022-02-11 09:00:00,628.0,313.0
2022-02-11 10:00:00,593.0,287.0
2022-02-11 11:00:00,423.0,277.0
2022-02-11 12:00:00,400.0,277.0
2022-02-11 13:00:00,344.0,253.5
2022-02-11 14:00:00,334.0,250.0
2022-02-11 15:00:00,320.0,257.0
2022-02-11 16:00:00,320.0,277.0
2022-02-11 17:00:00,328.0,300.0
2022-02-11 18:00:00,370.0,303.0
2022-02-11 19:00:00,560.0,297.0
2022-02-11 20:00:00,614.0,283.0
2022-02-11 21:00:00,511.0,270.0
2022-02-11 22:00:00,533.0,253.5
2022-02-11 23:00:00,457.0,257.0
2022-02-12 00:00:00,415.0,257.0
2022-02-12 01:00:00,361.0,253.5
2022-02-12 02:00:00,344.0,247.0
2022-02-12 03:00:00,356.0,240.0
2022-02-12 04:00:00,342.0,236.5
2022-02-12 05:00:00,347.0,233.5
