time,CO,CO_model
2022-01-27 01:00:00,293.02,277.0
2022-01-27 02:00:00,300.42999999999995,277.0
2022-01-27 03:00:00,313.47999999999996,283.0
2022-01-27 04:00:00,367.38,290.0
2022-01-27 05:00:00,365.95,297.0
2022-01-27 06:00:00,374.95,307.0
2022-01-27 07:00:00,384.58,320.0
2022-01-27 08:00:00,392.84000000000003,333.0
2022-01-27 09:00:00,367.36,347.0
2022-01-27 10:00:00,342.44,353.0
2022-01-27 11:00:00,345.04,350.0
2022-01-27 12:00:00,351.87,340.0
2022-01-27 13:00:00,335.06,337.0
2022-01-27 14:00:00,334.95000000000005,337.0
2022-01-27 15:00:00,354.57,343.0
2022-01-27 16:00:00,368.71,347.0
2022-01-27 17:00:00,401.6,347.0
2022-01-27 18:00:00,449.16,337.0
2022-01-27 19:00:00,481.15000000000003,320.0
2022-01-27 20:00:00,522.8199999999999,310.0
2022-01-27 21:00:00,527.63,310.0
2022-01-27 22:00:00,420.03000000000003,317.0
2022-01-27 23:00:00,250.9,323.0
2022-01-28 00:00:00,206.91,330.0
2022-01-28 01:00:00,179.09,327.0
2022-01-28 02:00:00,174.8,323.0
2022-01-28 03:00:00,166.24,303.0
2022-01-28 04:00:00,141.85,267.0
2022-01-28 05:00:00,126.15,247.0
2022-01-28 06:00:00,141.67,247.0
2022-01-28 07:00:00,143.85999999999999,247.0
2022-01-28 08:00:00,129.67999999999998,247.0
2022-01-28 09:00:00,119.8,250.0
2022-01-28 10:00:00,124.74000000000001,250.0
2022-01-28 11:00:00,131.44,253.5
2022-01-28 12:00:00,130.66,257.0
2022-01-28 13:00:00,135.19,260.0
2022-01-28 14:00:00,139.0,260.0
2022-01-28 15:00:00,145.04,263.0
2022-01-28 16:00:00,154.98000000000002,263.0
2022-01-28 17:00:00,154.64,263.0
2022-01-28 18:00:00,159.94,267.0
2022-01-28 19:00:00,,270.0
2022-01-28 20:00:00,140.06,277.0
2022-01-28 21:00:00,159.29,283.0
2022-01-28 22:00:00,182.34,287.0
2022-01-28 23:00:00,262.29999999999995,287.0
2022-01-29 00:00:00,252.5,287.0
2022-01-29 01:00:00,277.78000000000003,290.0
2022-01-29 02:00:00,272.94,287.0
2022-01-29 03:00:00,276.46999999999997,283.0
2022-01-29 04:00:00,268.75,280.0
2022-01-29 05:00:00,280.74,277.0
2022-01-29 06:00:00,335.28000000000003,280.0
2022-01-29 07:00:00,332.38,287.0
2022-01-29 08:00:00,306.05,290.0
2022-01-29 09:00:00,291.32000000000005,290.0
2022-01-29 10:00:00,305.39,287.0
2022-01-29 11:00:00,293.79,283.0
2022-01-29 12:00:00,263.95000000000005,287.0
2022-01-29 13:00:00,257.46000000000004,293.0
2022-01-29 14:00:00,275.72,300.0
2022-01-29 15:00:00,302.03000000000003,300.0
2022-01-29 16:00:00,314.35,297.0
2022-01-29 17:00:00,309.35,293.0
2022-01-29 18:00:00,298.01,290.0
2022-01-29 19:00:00,318.83,290.0
2022-01-29 20:00:00,334.81,283.0
2022-01-29 21:00:00,313.72,280.0
2022-01-29 22:00:00,286.25,273.0
2022-01-29 23:00:00,273.22,270.0
2022-01-30 00:00:00,263.01000000000005,270.0
2022-01-30 01:00:00,250.72,247.0
2022-01-30 02:00:00,221.79,236.5
2022-01-30 03:00:00,200.07,236.5
2022-01-30 04:00:00,204.81,240.0
2022-01-30 05:00:00,208.57,240.0
2022-01-30 06:00:00,212.56,243.5
2022-01-30 07:00:00,207.35,243.5
2022-01-30 08:00:00,221.72,247.0
2022-01-30 09:00:00,223.13,247.0
2022-01-30 10:00:00,220.87,243.5
2022-01-30 11:00:00,233.29,243.5
2022-01-30 12:00:00,226.64000000000001,243.5
2022-01-30 13:00:00,228.85,243.5
2022-01-30 14:00:00,229.75,243.5
2022-01-30 15:00:00,229.5,243.5
2022-01-30 16:00:00,229.55999999999997,247.0
2022-01-30 17:00:00,235.62,247.0
2022-01-30 18:00:00,243.32999999999998,247.0
2022-01-30 19:00:00,232.08,247.0
2022-01-30 20:00:00,235.02,250.0
2022-01-30 21:00:00,229.49,250.0
2022-01-30 22:00:00,221.0,250.0
2022-01-30 23:00:00,210.67,250.0
2022-01-31 00:00:00,218.70999999999998,250.0
2022-01-31 01:00:00,217.79000000000002,250.0
2022-01-31 02:00:00,216.64,247.0
2022-01-31 03:00:00,219.95000000000002,247.0
2022-01-31 04:00:00,233.31,247.0
2022-01-31 05:00:00,278.04,250.0
2022-01-31 06:00:00,289.51,257.0
2022-01-31 07:00:00,314.78000000000003,267.0
2022-01-31 08:00:00,328.18,273.0
2022-01-31 09:00:00,317.22,273.0
2022-01-31 10:00:00,324.05,270.0
2022-01-31 11:00:00,302.25,267.0
2022-01-31 12:00:00,290.26,263.0
2022-01-31 13:00:00,276.5,280.0
2022-01-31 14:00:00,260.85,307.0
2022-01-31 15:00:00,292.64,337.0
2022-01-31 16:00:00,405.02,377.0
2022-01-31 17:00:00,528.7199999999999,427.0
2022-01-31 18:00:00,541.25,487.0
2022-01-31 19:00:00,744.48,534.0
2022-01-31 20:00:00,891.05,540.0
2022-01-31 21:00:00,810.56,546.0
2022-01-31 22:00:00,778.9300000000001,546.0
2022-01-31 23:00:00,801.0699999999999,534.0
2022-02-01 00:00:00,369.09999999999997,500.0
2022-02-01 01:00:00,483.57,380.0
2022-02-01 02:00:00,475.71999999999997,357.0
2022-02-01 03:00:00,379.58,337.0
2022-02-01 04:00:00,299.53000000000003,327.0
2022-02-01 05:00:00,298.39,333.0
2022-02-01 06:00:00,336.92,340.0
2022-02-01 07:00:00,283.13,333.0
2022-02-01 08:00:00,276.4,323.0
2022-02-01 09:00:00,231.35,307.0
2022-02-01 10:00:00,226.33,287.0
2022-02-01 11:00:00,210.32,283.0
2022-02-01 12:00:00,211.99,290.0
2022-02-01 13:00:00,225.01,293.0
2022-02-01 14:00:00,275.40999999999997,290.0
2022-02-01 15:00:00,270.67999999999995,293.0
2022-02-01 16:00:00,220.65,297.0
2022-02-01 17:00:00,245.88,303.0
2022-02-01 18:00:00,,300.0
2022-02-01 19:00:00,211.38000000000002,290.0
2022-02-01 20:00:00,195.56,280.0
2022-02-01 21:00:00,204.23,277.0
