time,CO,CO_model
2022-01-27 01:00:00,287.0,290.0
2022-01-27 02:00:00,299.0,290.0
2022-01-27 03:00:00,298.0,297.0
2022-01-27 04:00:00,326.0,310.0
2022-01-27 05:00:00,356.0,330.0
2022-01-27 06:00:00,370.0,343.0
2022-01-27 07:00:00,406.0,340.0
2022-01-27 08:00:00,356.0,333.0
2022-01-27 09:00:00,347.0,320.0
2022-01-27 10:00:00,368.0,303.0
2022-01-27 11:00:00,349.0,293.0
2022-01-27 12:00:00,424.0,290.0
2022-01-27 13:00:00,433.0,287.0
2022-01-27 14:00:00,485.0,293.0
2022-01-27 15:00:00,475.0,307.0
2022-01-27 16:00:00,449.0,310.0
2022-01-27 17:00:00,401.0,303.0
2022-01-27 18:00:00,385.0,300.0
2022-01-27 19:00:00,414.0,297.0
2022-01-27 20:00:00,403.0,293.0
2022-01-27 21:00:00,375.0,293.0
2022-01-27 22:00:00,361.0,290.0
2022-01-27 23:00:00,344.0,283.0
2022-01-28 00:00:00,296.0,273.0
2022-01-28 01:00:00,290.0,260.0
2022-01-28 02:00:00,265.0,250.0
2022-01-28 03:00:00,259.0,247.0
2022-01-28 04:00:00,251.0,247.0
2022-01-28 05:00:00,254.0,247.0
2022-01-28 06:00:00,263.0,250.0
2022-01-28 07:00:00,290.0,253.5
2022-01-28 08:00:00,270.0,260.0
2022-01-28 09:00:00,291.0,267.0
2022-01-28 10:00:00,281.0,267.0
2022-01-28 11:00:00,309.0,267.0
2022-01-28 12:00:00,298.0,263.0
2022-01-28 13:00:00,302.0,263.0
2022-01-28 14:00:00,318.0,263.0
2022-01-28 15:00:00,330.0,267.0
2022-01-28 16:00:00,378.0,267.0
2022-01-28 17:00:00,294.0,267.0
2022-01-28 18:00:00,332.0,270.0
2022-01-28 19:00:00,308.0,273.0
2022-01-28 20:00:00,309.0,280.0
2022-01-28 21:00:00,306.0,283.0
2022-01-28 22:00:00,272.0,283.0
2022-01-28 23:00:00,286.0,280.0
2022-01-29 00:00:00,285.0,280.0
2022-01-29 01:00:00,286.0,280.0
2022-01-29 02:00:00,278.0,283.0
2022-01-29 03:00:00,300.0,293.0
2022-01-29 04:00:00,327.0,297.0
2022-01-29 05:00:00,325.0,293.0
2022-01-29 06:00:00,368.0,297.0
2022-01-29 07:00:00,387.0,310.0
2022-01-29 08:00:00,467.0,310.0
2022-01-29 09:00:00,504.0,297.0
2022-01-29 10:00:00,446.0,283.0
2022-01-29 11:00:00,464.0,287.0
2022-01-29 12:00:00,446.0,290.0
2022-01-29 13:00:00,495.0,293.0
2022-01-29 14:00:00,531.0,297.0
2022-01-29 15:00:00,514.0,300.0
2022-01-29 16:00:00,517.0,310.0
2022-01-29 17:00:00,488.0,313.0
2022-01-29 18:00:00,498.0,307.0
2022-01-29 19:00:00,540.0,303.0
2022-01-29 20:00:00,454.0,293.0
2022-01-29 21:00:00,451.0,283.0
2022-01-29 22:00:00,402.0,270.0
2022-01-29 23:00:00,381.0,250.0
2022-01-30 00:00:00,331.0,240.0
2022-01-30 01:00:00,279.0,236.5
2022-01-30 02:00:00,262.0,240.0
2022-01-30 03:00:00,259.0,240.0
2022-01-30 04:00:00,261.0,240.0
2022-01-30 05:00:00,263.0,243.5
2022-01-30 06:00:00,266.0,243.5
2022-01-30 07:00:00,279.0,247.0
2022-01-30 08:00:00,269.0,247.0
2022-01-30 09:00:00,283.0,247.0
2022-01-30 10:00:00,301.0,247.0
2022-01-30 11:00:00,320.0,247.0
2022-01-30 12:00:00,328.0,247.0
2022-01-30 13:00:00,366.0,247.0
2022-01-30 14:00:00,349.0,247.0
2022-01-30 15:00:00,354.0,250.0
2022-01-30 16:00:00,351.0,250.0
2022-01-30 17:00:00,353.0,253.5
2022-01-30 18:00:00,331.0,253.5
2022-01-30 19:00:00,315.0,253.5
2022-01-30 20:00:00,309.0,253.5
2022-01-30 21:00:00,318.0,253.5
2022-01-30 22:00:00,294.0,253.5
2022-01-30 23:00:00,277.0,250.0
2022-01-31 00:00:00,274.0,253.5
2022-01-31 01:00:00,262.0,257.0
2022-01-31 02:00:00,258.0,257.0
2022-01-31 03:00:00,258.0,257.0
2022-01-31 04:00:00,264.0,260.0
2022-01-31 05:00:00,270.0,260.0
2022-01-31 06:00:00,301.0,270.0
2022-01-31 07:00:00,348.0,277.0
2022-01-31 08:00:00,307.0,273.0
2022-01-31 09:00:00,300.0,270.0
2022-01-31 10:00:00,356.0,267.0
2022-01-31 11:00:00,352.0,267.0
2022-01-31 12:00:00,353.0,267.0
2022-01-31 13:00:00,351.0,277.0
2022-01-31 14:00:00,400.0,293.0
2022-01-31 15:00:00,442.0,310.0
2022-01-31 16:00:00,452.0,337.0
2022-01-31 17:00:00,510.0,363.0
2022-01-31 18:00:00,591.0,397.0
2022-01-31 19:00:00,747.0,433.0
2022-01-31 20:00:00,594.0,447.0
2022-01-31 21:00:00,556.0,460.0
2022-01-31 22:00:00,629.0,447.0
2022-01-31 23:00:00,581.0,403.0
2022-02-01 00:00:00,571.0,380.0
2022-02-01 01:00:00,551.0,363.0
2022-02-01 02:00:00,540.0,360.0
2022-02-01 03:00:00,518.0,357.0
2022-02-01 04:00:00,540.0,347.0
2022-02-01 05:00:00,505.0,350.0
2022-02-01 06:00:00,490.0,380.0
2022-02-01 07:00:00,577.0,403.0
2022-02-01 08:00:00,580.0,390.0
2022-02-01 09:00:00,472.0,367.0
2022-02-01 10:00:00,480.0,333.0
2022-02-01 11:00:00,456.0,310.0
2022-02-01 12:00:00,497.0,297.0
2022-02-01 13:00:00,600.0,293.0
2022-02-01 14:00:00,529.0,303.0
2022-02-01 15:00:00,432.0,320.0
2022-02-01 16:00:00,446.0,317.0
2022-02-01 17:00:00,489.0,310.0
2022-02-01 18:00:00,551.0,307.0
2022-02-01 19:00:00,542.0,300.0
2022-02-01 20:00:00,499.0,293.0
2022-02-01 21:00:00,537.0,287.0
2022-02-01 22:00:00,540.0,280.0
