time,CO,CO_model
2022-01-27 01:00:00,336.0,247.49998
2022-01-27 02:00:00,326.0,247.49998
2022-01-27 03:00:00,323.0,247.49998
2022-01-27 04:00:00,323.0,247.49998
2022-01-27 05:00:00,328.0,247.49998
2022-01-27 06:00:00,329.0,250.49998
2022-01-27 07:00:00,345.0,253.99998
2022-01-27 08:00:00,365.0,257.99997
2022-01-27 09:00:00,364.0,257.99997
2022-01-27 10:00:00,350.0,253.99998
2022-01-27 11:00:00,338.0,247.49998
2022-01-27 12:00:00,324.0,240.49998
2022-01-27 13:00:00,330.0,233.99998
2022-01-27 14:00:00,310.0,230.49998
2022-01-27 15:00:00,315.0,226.99998
2022-01-27 16:00:00,339.0,226.99998
2022-01-27 17:00:00,321.0,226.99998
2022-01-27 18:00:00,318.0,230.49998
2022-01-27 19:00:00,352.0,236.99998
2022-01-27 20:00:00,393.0,247.49998
2022-01-27 21:00:00,366.0,253.99998
2022-01-27 22:00:00,371.0,253.99998
2022-01-27 23:00:00,360.0,253.99998
2022-01-28 00:00:00,360.0,260.99997
2022-01-28 01:00:00,351.0,247.49998
2022-01-28 02:00:00,322.0,247.49998
2022-01-28 03:00:00,322.0,247.49998
2022-01-28 04:00:00,326.0,247.49998
2022-01-28 05:00:00,332.0,253.99998
2022-01-28 06:00:00,344.0,260.99997
2022-01-28 07:00:00,346.0,270.99997
2022-01-28 08:00:00,340.0,270.99997
2022-01-28 09:00:00,334.0,270.99997
2022-01-28 10:00:00,328.0,260.99997
2022-01-28 11:00:00,324.0,253.99998
2022-01-28 12:00:00,323.0,250.49998
2022-01-28 13:00:00,325.0,240.49998
2022-01-28 14:00:00,324.0,236.99998
2022-01-28 15:00:00,316.0,233.99998
2022-01-28 16:00:00,313.0,236.99998
2022-01-28 17:00:00,306.0,236.99998
2022-01-28 18:00:00,314.0,243.99998
2022-01-28 19:00:00,355.0,250.49998
2022-01-28 20:00:00,356.0,257.99997
2022-01-28 21:00:00,408.0,260.99997
2022-01-28 22:00:00,449.0,260.99997
2022-01-28 23:00:00,460.0,257.99997
2022-01-29 00:00:00,421.0,253.99998
2022-01-29 01:00:00,370.0,253.99998
2022-01-29 02:00:00,344.0,250.49998
2022-01-29 03:00:00,340.0,250.49998
2022-01-29 04:00:00,345.0,250.49998
2022-01-29 05:00:00,344.0,250.49998
2022-01-29 06:00:00,340.0,253.99998
2022-01-29 07:00:00,343.0,257.99997
2022-01-29 08:00:00,340.0,253.99998
2022-01-29 09:00:00,345.0,253.99998
2022-01-29 10:00:00,352.0,250.49998
2022-01-29 11:00:00,341.0,247.49998
2022-01-29 12:00:00,337.0,240.49998
2022-01-29 13:00:00,343.0,233.99998
2022-01-29 14:00:00,338.0,233.99998
2022-01-29 15:00:00,322.0,230.49998
2022-01-29 16:00:00,321.0,230.49998
2022-01-29 17:00:00,318.0,230.49998
2022-01-29 18:00:00,314.0,233.99998
2022-01-29 19:00:00,335.0,236.99998
2022-01-29 20:00:00,349.0,240.49998
2022-01-29 21:00:00,338.0,243.99998
2022-01-29 22:00:00,341.0,243.99998
2022-01-29 23:00:00,334.0,240.49998
2022-01-30 00:00:00,319.0,236.99998
2022-01-30 01:00:00,322.0,240.49998
2022-01-30 02:00:00,323.0,236.99998
2022-01-30 03:00:00,321.0,236.99998
2022-01-30 04:00:00,321.0,236.99998
2022-01-30 05:00:00,327.0,240.49998
2022-01-30 06:00:00,328.0,247.49998
2022-01-30 07:00:00,326.0,253.99998
2022-01-30 08:00:00,330.0,253.99998
2022-01-30 09:00:00,341.0,253.99998
2022-01-30 10:00:00,354.0,250.49998
2022-01-30 11:00:00,353.0,243.99998
2022-01-30 12:00:00,338.0,240.49998
2022-01-30 13:00:00,327.0,233.99998
2022-01-30 14:00:00,331.0,233.99998
2022-01-30 15:00:00,340.0,230.49998
2022-01-30 16:00:00,344.0,247.49998
2022-01-30 17:00:00,336.0,297.99997
2022-01-30 18:00:00,345.0,363.99997
2022-01-30 19:00:00,384.0,433.99997
2022-01-30 20:00:00,414.0,487.99997
2022-01-30 21:00:00,469.0,507.99997
2022-01-30 22:00:00,771.0,480.99997
2022-01-30 23:00:00,627.0,447.99997
2022-01-31 00:00:00,425.0,410.99997
2022-01-31 01:00:00,383.0,393.99997
2022-01-31 02:00:00,351.0,363.99997
2022-01-31 03:00:00,339.0,323.99997
2022-01-31 04:00:00,343.0,287.99997
2022-01-31 05:00:00,371.0,277.99997
2022-01-31 06:00:00,391.0,297.99997
2022-01-31 07:00:00,464.0,337.99997
2022-01-31 08:00:00,562.0,380.99997
2022-01-31 09:00:00,590.0,410.99997
2022-01-31 10:00:00,483.0,373.99997
2022-01-31 11:00:00,408.0,333.99997
2022-01-31 12:00:00,381.0,303.99997
2022-01-31 13:00:00,390.0,253.99998
2022-01-31 14:00:00,377.0,243.99998
2022-01-31 15:00:00,376.0,243.99998
2022-01-31 16:00:00,379.0,267.99997
2022-01-31 17:00:00,405.0,297.99997
2022-01-31 18:00:00,489.0,293.99997
2022-01-31 19:00:00,657.0,283.99997
2022-01-31 20:00:00,1191.0,307.99997
2022-01-31 21:00:00,1402.0,373.99997
2022-01-31 22:00:00,1214.0,387.99997
2022-01-31 23:00:00,1022.0,383.99997
2022-02-01 00:00:00,873.0,353.99997
2022-02-01 01:00:00,636.0,337.99997
2022-02-01 02:00:00,537.0,303.99997
2022-02-01 03:00:00,469.0,277.99997
2022-02-01 04:00:00,428.0,257.99997
2022-02-01 05:00:00,411.0,250.49998
2022-02-01 06:00:00,430.0,257.99997
2022-02-01 07:00:00,462.0,263.99997
2022-02-01 08:00:00,431.0,270.99997
2022-02-01 09:00:00,424.0,263.99997
2022-02-01 10:00:00,456.0,253.99998
2022-02-01 11:00:00,454.0,247.49998
2022-02-01 12:00:00,449.0,243.99998
2022-02-01 13:00:00,447.0,240.49998
2022-02-01 14:00:00,451.0,240.49998
2022-02-01 15:00:00,457.0,236.99998
2022-02-01 16:00:00,449.0,247.49998
2022-02-01 17:00:00,450.0,267.99997
2022-02-01 18:00:00,467.0,277.99997
2022-02-01 19:00:00,480.0,283.99997
2022-02-01 20:00:00,499.0,300.99997
2022-02-01 21:00:00,480.0,320.99997
2022-02-01 22:00:00,500.0,330.99997
2022-02-01 23:00:00,495.0,343.99997
2022-02-02 00:00:00,481.0,347.99997
2022-02-02 01:00:00,492.0,293.99997
2022-02-02 02:00:00,494.0,290.99997
2022-02-02 03:00:00,490.0,280.99997
2022-02-02 04:00:00,485.0,263.99997
2022-02-02 05:00:00,507.0,260.99997
2022-02-02 06:00:00,523.0,273.99997
2022-02-02 07:00:00,541.0,293.99997
2022-02-02 08:00:00,572.0,310.99997
2022-02-02 09:00:00,695.0,317.99997
2022-02-02 10:00:00,596.0,300.99997
2022-02-02 11:00:00,636.0,287.99997
2022-02-02 12:00:00,563.0,280.99997
2022-02-02 13:00:00,530.0,257.99997
2022-02-02 14:00:00,490.0,250.49998
2022-02-02 15:00:00,496.0,243.99998
2022-02-02 16:00:00,500.0,280.99997
2022-02-02 17:00:00,507.0,383.99997
2022-02-02 18:00:00,559.0,480.99997
2022-02-02 19:00:00,678.0,561.99994
2022-02-02 20:00:00,607.0,607.99994
2022-02-02 21:00:00,676.0,581.99994
2022-02-02 22:00:00,592.0,535.99994
2022-02-02 23:00:00,665.0,487.99997
2022-02-03 00:00:00,674.0,453.99997
2022-02-03 01:00:00,630.0,447.99997
2022-02-03 02:00:00,571.0,427.99997
2022-02-03 03:00:00,588.0,383.99997
2022-02-03 04:00:00,514.0,347.99997
2022-02-03 05:00:00,514.0,337.99997
2022-02-03 06:00:00,540.0,373.99997
2022-02-03 07:00:00,633.0,460.99997
2022-02-03 08:00:00,684.0,541.99994
2022-02-03 09:00:00,767.0,595.99994
2022-02-03 10:00:00,699.0,541.99994
2022-02-03 11:00:00,593.0,467.99997
2022-02-03 12:00:00,588.0,427.99997
2022-02-03 13:00:00,547.0,287.99997
2022-02-03 14:00:00,555.0,270.99997
2022-02-03 15:00:00,517.0,263.99997
2022-02-03 16:00:00,520.0,267.99997
2022-02-03 17:00:00,522.0,277.99997
2022-02-03 18:00:00,616.0,283.99997
2022-02-03 19:00:00,703.0,297.99997
2022-02-03 20:00:00,584.0,307.99997
2022-02-03 21:00:00,585.0,303.99997
2022-02-03 22:00:00,618.0,293.99997
2022-02-03 23:00:00,597.0,283.99997
2022-02-04 00:00:00,579.0,267.99997
2022-02-04 01:00:00,581.0,233.99998
2022-02-04 02:00:00,575.0,230.49998
2022-02-04 03:00:00,568.0,236.99998
2022-02-04 04:00:00,552.0,257.99997
2022-02-04 05:00:00,578.0,283.99997
2022-02-04 06:00:00,612.0,323.99997
2022-02-04 07:00:00,658.0,400.99997
2022-02-04 08:00:00,593.0,507.99997
2022-02-04 09:00:00,626.0,615.99994
2022-02-04 10:00:00,585.0,515.99994
2022-02-04 11:00:00,588.0,515.99994
2022-02-04 12:00:00,591.0,527.99994
2022-02-04 13:00:00,704.0,307.99997
2022-02-04 14:00:00,719.0,260.99997
2022-02-04 15:00:00,743.0,240.49998
2022-02-04 16:00:00,685.0,230.49998
2022-02-04 17:00:00,651.0,230.49998
2022-02-04 18:00:00,636.0,233.99998
2022-02-04 19:00:00,579.0,233.99998
2022-02-04 20:00:00,606.0,240.49998
2022-02-04 21:00:00,633.0,243.99998
2022-02-04 22:00:00,647.0,247.49998
2022-02-04 23:00:00,684.0,247.49998
2022-02-05 00:00:00,809.0,247.49998
2022-02-05 01:00:00,747.0,337.99997
2022-02-05 02:00:00,595.0,360.99997
2022-02-05 03:00:00,591.0,367.99997
2022-02-05 04:00:00,564.0,370.99997
2022-02-05 05:00:00,578.0,383.99997
2022-02-05 06:00:00,604.0,423.99997
2022-02-05 07:00:00,651.0,487.99997
2022-02-05 08:00:00,661.0,547.99994
2022-02-05 09:00:00,708.0,581.99994
2022-02-05 10:00:00,619.0,407.99997
2022-02-05 11:00:00,581.0,343.99997
2022-02-05 12:00:00,592.0,313.99997
2022-02-05 13:00:00,562.0,250.49998
2022-02-05 14:00:00,556.0,240.49998
2022-02-05 15:00:00,539.0,240.49998
2022-02-05 16:00:00,525.0,253.99998
2022-02-05 17:00:00,519.0,280.99997
2022-02-05 18:00:00,528.0,303.99997
2022-02-05 19:00:00,625.0,337.99997
2022-02-05 20:00:00,629.0,353.99997
2022-02-05 21:00:00,696.0,310.99997
2022-02-05 22:00:00,923.0,267.99997
2022-02-05 23:00:00,973.0,240.49998
2022-02-06 00:00:00,1249.0,230.49998
2022-02-06 01:00:00,1238.0,300.99997
2022-02-06 02:00:00,925.0,330.99997
2022-02-06 03:00:00,588.0,373.99997
2022-02-06 04:00:00,603.0,380.99997
2022-02-06 05:00:00,608.0,343.99997
2022-02-06 06:00:00,619.0,317.99997
2022-02-06 07:00:00,631.0,293.99997
2022-02-06 08:00:00,614.0,307.99997
2022-02-06 09:00:00,598.0,310.99997
2022-02-06 10:00:00,613.0,277.99997
2022-02-06 11:00:00,578.0,257.99997
2022-02-06 12:00:00,581.0,247.49998
2022-02-06 13:00:00,550.0,236.99998
2022-02-06 14:00:00,540.0,233.99998
2022-02-06 15:00:00,533.0,230.49998
2022-02-06 16:00:00,531.0,233.99998
2022-02-06 17:00:00,528.0,243.99998
2022-02-06 18:00:00,527.0,250.49998
2022-02-06 19:00:00,547.0,257.99997
2022-02-06 20:00:00,620.0,257.99997
2022-02-06 21:00:00,618.0,257.99997
2022-02-06 22:00:00,554.0,257.99997
2022-02-06 23:00:00,542.0,257.99997
2022-02-07 00:00:00,551.0,267.99997
2022-02-07 01:00:00,549.0,280.99997
2022-02-07 02:00:00,564.0,287.99997
2022-02-07 03:00:00,549.0,287.99997
2022-02-07 04:00:00,558.0,277.99997
2022-02-07 05:00:00,560.0,273.99997
2022-02-07 06:00:00,568.0,277.99997
2022-02-07 07:00:00,593.0,277.99997
2022-02-07 08:00:00,622.0,280.99997
2022-02-07 09:00:00,,280.99997
2022-02-07 10:00:00,,267.99997
2022-02-07 11:00:00,,257.99997
2022-02-07 12:00:00,186.0,253.99998
2022-02-07 13:00:00,177.0,243.99998
2022-02-07 14:00:00,159.0,236.99998
2022-02-07 15:00:00,137.0,233.99998
2022-02-07 16:00:00,135.0,240.49998
2022-02-07 17:00:00,121.0,253.99998
2022-02-07 18:00:00,129.0,270.99997
2022-02-07 19:00:00,167.0,290.99997
2022-02-07 20:00:00,149.0,303.99997
2022-02-07 21:00:00,232.0,303.99997
2022-02-07 22:00:00,328.0,290.99997
2022-02-07 23:00:00,355.0,290.99997
2022-02-08 00:00:00,292.0,293.99997
2022-02-08 01:00:00,195.0,303.99997
2022-02-08 02:00:00,159.0,293.99997
2022-02-08 03:00:00,137.0,280.99997
2022-02-08 04:00:00,131.0,267.99997
2022-02-08 05:00:00,133.0,263.99997
2022-02-08 06:00:00,193.0,280.99997
2022-02-08 07:00:00,255.0,303.99997
2022-02-08 08:00:00,276.0,317.99997
2022-02-08 09:00:00,290.0,313.99997
2022-02-08 10:00:00,200.0,280.99997
2022-02-08 11:00:00,155.0,263.99997
2022-02-08 12:00:00,145.0,250.49998
2022-02-08 13:00:00,134.0,240.49998
2022-02-08 14:00:00,141.0,236.99998
2022-02-08 15:00:00,143.0,233.99998
2022-02-08 16:00:00,154.0,243.99998
2022-02-08 17:00:00,156.0,257.99997
2022-02-08 18:00:00,196.0,270.99997
2022-02-08 19:00:00,167.0,287.99997
2022-02-08 20:00:00,169.0,310.99997
2022-02-08 21:00:00,177.0,343.99997
2022-02-08 22:00:00,225.0,363.99997
2022-02-08 23:00:00,250.0,350.99997
2022-02-09 00:00:00,237.0,327.99997
2022-02-09 01:00:00,204.0,320.99997
2022-02-09 02:00:00,192.0,297.99997
2022-02-09 03:00:00,186.0,283.99997
2022-02-09 04:00:00,171.0,273.99997
2022-02-09 05:00:00,182.0,273.99997
2022-02-09 06:00:00,201.0,290.99997
2022-02-09 07:00:00,218.0,320.99997
2022-02-09 08:00:00,228.0,340.99997
2022-02-09 09:00:00,336.0,350.99997
2022-02-09 10:00:00,243.0,313.99997
2022-02-09 11:00:00,194.0,297.99997
2022-02-09 12:00:00,194.0,287.99997
2022-02-09 13:00:00,159.0,257.99997
2022-02-09 14:00:00,147.0,253.99998
2022-02-09 15:00:00,151.0,253.99998
2022-02-09 16:00:00,137.0,280.99997
2022-02-09 17:00:00,130.0,333.99997
2022-02-09 18:00:00,143.0,367.99997
2022-02-09 19:00:00,215.0,407.99997
2022-02-09 20:00:00,282.0,423.99997
2022-02-09 21:00:00,396.0,393.99997
2022-02-09 22:00:00,216.0,360.99997
