time,CO,CO_model
2022-01-27 01:00:00,235.077,253.5
2022-01-27 02:00:00,224.882,253.5
2022-01-27 03:00:00,209.396,253.5
2022-01-27 04:00:00,213.701,257.0
2022-01-27 05:00:00,240.352,263.0
2022-01-27 06:00:00,275.771,273.0
2022-01-27 07:00:00,296.029,277.0
2022-01-27 08:00:00,287.88599999999997,277.0
2022-01-27 09:00:00,280.214,273.0
2022-01-27 10:00:00,292.678,273.0
2022-01-27 11:00:00,291.373,277.0
2022-01-27 12:00:00,308.79200000000003,280.0
2022-01-27 13:00:00,,277.0
2022-01-27 14:00:00,261.383,267.0
2022-01-27 15:00:00,259.975,257.0
2022-01-27 16:00:00,252.245,250.0
2022-01-27 17:00:00,226.745,247.0
2022-01-27 18:00:00,237.704,247.0
2022-01-27 19:00:00,234.814,247.0
2022-01-27 20:00:00,232.02,247.0
2022-01-27 21:00:00,229.935,247.0
2022-01-27 22:00:00,215.751,243.5
2022-01-27 23:00:00,224.58,243.5
2022-01-28 00:00:00,209.32600000000002,243.5
2022-01-28 01:00:00,214.43599999999998,247.0
2022-01-28 02:00:00,213.415,250.0
2022-01-28 03:00:00,197.668,253.5
2022-01-28 04:00:00,194.188,257.0
2022-01-28 05:00:00,206.426,260.0
2022-01-28 06:00:00,229.71,267.0
2022-01-28 07:00:00,238.828,273.0
2022-01-28 08:00:00,245.192,273.0
2022-01-28 09:00:00,225.67200000000003,270.0
2022-01-28 10:00:00,234.804,267.0
2022-01-28 11:00:00,241.361,263.0
2022-01-28 12:00:00,248.337,260.0
2022-01-28 13:00:00,243.697,260.0
2022-01-28 14:00:00,244.88,267.0
2022-01-28 15:00:00,271.099,267.0
2022-01-28 16:00:00,274.66,270.0
2022-01-28 17:00:00,280.714,273.0
2022-01-28 18:00:00,297.002,280.0
2022-01-28 19:00:00,325.651,283.0
2022-01-28 20:00:00,,287.0
2022-01-28 21:00:00,402.002,290.0
2022-01-28 22:00:00,340.586,290.0
2022-01-28 23:00:00,290.142,280.0
2022-01-29 00:00:00,258.67400000000004,273.0
2022-01-29 01:00:00,264.091,270.0
2022-01-29 02:00:00,258.613,273.0
2022-01-29 03:00:00,249.201,277.0
2022-01-29 04:00:00,241.69,277.0
2022-01-29 05:00:00,335.882,273.0
2022-01-29 06:00:00,335.911,283.0
2022-01-29 07:00:00,277.189,287.0
2022-01-29 08:00:00,286.479,283.0
2022-01-29 09:00:00,260.60699999999997,280.0
2022-01-29 10:00:00,267.48,273.0
2022-01-29 11:00:00,293.02299999999997,280.0
2022-01-29 12:00:00,290.039,283.0
2022-01-29 13:00:00,313.67400000000004,290.0
2022-01-29 14:00:00,318.308,297.0
2022-01-29 15:00:00,311.296,303.0
2022-01-29 16:00:00,296.103,293.0
2022-01-29 17:00:00,287.548,270.0
2022-01-29 18:00:00,288.744,253.5
2022-01-29 19:00:00,275.159,243.5
2022-01-29 20:00:00,244.326,236.5
2022-01-29 21:00:00,238.039,236.5
2022-01-29 22:00:00,217.665,236.5
2022-01-29 23:00:00,205.491,236.5
2022-01-30 00:00:00,201.79500000000002,240.0
2022-01-30 01:00:00,202.06,240.0
2022-01-30 02:00:00,199.063,240.0
2022-01-30 03:00:00,196.015,240.0
2022-01-30 04:00:00,199.89399999999998,240.0
2022-01-30 05:00:00,198.709,243.5
2022-01-30 06:00:00,201.125,250.0
2022-01-30 07:00:00,199.981,257.0
2022-01-30 08:00:00,206.34199999999998,257.0
2022-01-30 09:00:00,209.82799999999997,250.0
2022-01-30 10:00:00,231.379,247.0
2022-01-30 11:00:00,233.254,243.5
2022-01-30 12:00:00,222.405,240.0
2022-01-30 13:00:00,214.417,240.0
2022-01-30 14:00:00,205.73,243.5
2022-01-30 15:00:00,212.21,243.5
2022-01-30 16:00:00,219.611,243.5
2022-01-30 17:00:00,242.32799999999997,247.0
2022-01-30 18:00:00,235.184,247.0
2022-01-30 19:00:00,222.282,250.0
2022-01-30 20:00:00,216.292,250.0
2022-01-30 21:00:00,200.02,250.0
2022-01-30 22:00:00,192.132,250.0
2022-01-30 23:00:00,205.137,247.0
2022-01-31 00:00:00,201.70499999999998,250.0
2022-01-31 01:00:00,205.69799999999998,253.5
2022-01-31 02:00:00,195.709,257.0
2022-01-31 03:00:00,195.251,260.0
2022-01-31 04:00:00,208.93900000000002,263.0
2022-01-31 05:00:00,218.634,270.0
2022-01-31 06:00:00,213.095,290.0
2022-01-31 07:00:00,266.542,313.0
2022-01-31 08:00:00,296.94399999999996,313.0
2022-01-31 09:00:00,248.79399999999998,307.0
2022-01-31 10:00:00,214.80599999999998,283.0
2022-01-31 11:00:00,194.168,273.0
2022-01-31 12:00:00,199.00799999999998,270.0
2022-01-31 13:00:00,184.643,270.0
2022-01-31 14:00:00,190.723,277.0
2022-01-31 15:00:00,198.55,280.0
2022-01-31 16:00:00,277.53,283.0
2022-01-31 17:00:00,349.44,287.0
2022-01-31 18:00:00,311.093,290.0
2022-01-31 19:00:00,,290.0
2022-01-31 20:00:00,289.571,287.0
2022-01-31 21:00:00,264.051,287.0
2022-01-31 22:00:00,270.093,280.0
2022-01-31 23:00:00,235.05100000000002,270.0
2022-02-01 00:00:00,205.239,260.0
2022-02-01 01:00:00,239.053,267.0
2022-02-01 02:00:00,202.207,267.0
2022-02-01 03:00:00,201.005,270.0
2022-02-01 04:00:00,215.786,273.0
2022-02-01 05:00:00,261.42900000000003,280.0
2022-02-01 06:00:00,353.42,307.0
2022-02-01 07:00:00,446.278,330.0
2022-02-01 08:00:00,390.04,327.0
2022-02-01 09:00:00,320.76300000000003,310.0
2022-02-01 10:00:00,278.345,283.0
2022-02-01 11:00:00,254.65900000000002,283.0
2022-02-01 12:00:00,238.499,280.0
2022-02-01 13:00:00,267.47700000000003,290.0
2022-02-01 14:00:00,309.353,293.0
2022-02-01 15:00:00,313.919,290.0
2022-02-01 16:00:00,353.007,290.0
2022-02-01 17:00:00,330.026,287.0
2022-02-01 18:00:00,303.398,287.0
2022-02-01 19:00:00,292.82599999999996,280.0
2022-02-01 20:00:00,293.264,283.0
2022-02-01 21:00:00,313.738,283.0
2022-02-01 22:00:00,306.836,287.0
2022-02-01 23:00:00,307.548,290.0
2022-02-02 00:00:00,321.964,270.0
2022-02-02 01:00:00,332.50800000000004,273.0
2022-02-02 02:00:00,317.863,290.0
2022-02-02 03:00:00,360.81800000000004,297.0
2022-02-02 04:00:00,384.969,293.0
2022-02-02 05:00:00,355.73,303.0
2022-02-02 06:00:00,341.39799999999997,327.0
2022-02-02 07:00:00,423.651,343.0
2022-02-02 08:00:00,389.886,343.0
2022-02-02 09:00:00,301.70000000000005,333.0
2022-02-02 10:00:00,251.266,317.0
2022-02-02 11:00:00,230.163,303.0
2022-02-02 12:00:00,219.424,290.0
2022-02-02 13:00:00,233.02800000000002,290.0
2022-02-02 14:00:00,241.07999999999998,297.0
2022-02-02 15:00:00,239.875,303.0
2022-02-02 16:00:00,223.435,307.0
2022-02-02 17:00:00,214.507,307.0
2022-02-02 18:00:00,299.29299999999995,300.0
2022-02-02 19:00:00,296.06100000000004,300.0
2022-02-02 20:00:00,320.16,303.0
2022-02-02 21:00:00,282.553,313.0
2022-02-02 22:00:00,271.572,323.0
2022-02-02 23:00:00,244.48600000000002,323.0
2022-02-03 00:00:00,314.79200000000003,320.0
2022-02-03 01:00:00,315.29400000000004,320.0
2022-02-03 02:00:00,295.755,310.0
2022-02-03 03:00:00,279.27299999999997,303.0
2022-02-03 04:00:00,240.85500000000002,297.0
2022-02-03 05:00:00,281.384,293.0
2022-02-03 06:00:00,272.671,310.0
2022-02-03 07:00:00,352.195,327.0
2022-02-03 08:00:00,300.952,333.0
2022-02-03 09:00:00,307.62899999999996,327.0
2022-02-03 10:00:00,256.866,313.0
2022-02-03 11:00:00,243.635,307.0
2022-02-03 12:00:00,256.592,303.0
2022-02-03 13:00:00,325.04499999999996,310.0
2022-02-03 14:00:00,300.485,320.0
2022-02-03 15:00:00,335.60699999999997,330.0
2022-02-03 16:00:00,311.25399999999996,343.0
2022-02-03 17:00:00,338.83299999999997,353.0
2022-02-03 18:00:00,,367.0
2022-02-03 19:00:00,300.743,380.0
2022-02-03 20:00:00,319.835,373.0
2022-02-03 21:00:00,355.118,363.0
2022-02-03 22:00:00,346.00199999999995,360.0
2022-02-03 23:00:00,358.31800000000004,360.0
2022-02-04 00:00:00,404.231,363.0
2022-02-04 01:00:00,410.09499999999997,333.0
2022-02-04 02:00:00,403.061,327.0
2022-02-04 03:00:00,397.16499999999996,323.0
2022-02-04 04:00:00,363.94,330.0
2022-02-04 05:00:00,399.31699999999995,337.0
2022-02-04 06:00:00,404.766,360.0
2022-02-04 07:00:00,577.1579999999999,380.0
2022-02-04 08:00:00,610.3570000000001,383.0
2022-02-04 09:00:00,506.6619999999999,373.0
2022-02-04 10:00:00,369.80800000000005,350.0
2022-02-04 11:00:00,334.312,343.0
2022-02-04 12:00:00,295.21999999999997,343.0
2022-02-04 13:00:00,277.414,340.0
2022-02-04 14:00:00,291.35,340.0
2022-02-04 15:00:00,289.47499999999997,333.0
2022-02-04 16:00:00,289.839,323.0
2022-02-04 17:00:00,258.583,317.0
2022-02-04 18:00:00,264.058,313.0
2022-02-04 19:00:00,264.232,310.0
2022-02-04 20:00:00,274.90999999999997,297.0
2022-02-04 21:00:00,255.31599999999997,287.0
2022-02-04 22:00:00,242.704,283.0
2022-02-04 23:00:00,238.731,280.0
2022-02-05 00:00:00,227.85,280.0
2022-02-05 01:00:00,216.398,273.0
2022-02-05 02:00:00,212.49599999999998,273.0
2022-02-05 03:00:00,185.226,280.0
2022-02-05 04:00:00,188.608,277.0
2022-02-05 05:00:00,175.373,260.0
2022-02-05 06:00:00,174.847,257.0
2022-02-05 07:00:00,187.279,257.0
2022-02-05 08:00:00,196.556,260.0
2022-02-05 09:00:00,216.578,260.0
2022-02-05 10:00:00,210.785,260.0
2022-02-05 11:00:00,226.464,257.0
2022-02-05 12:00:00,213.115,253.5
2022-02-05 13:00:00,202.046,253.5
2022-02-05 14:00:00,224.193,257.0
2022-02-05 15:00:00,213.724,260.0
2022-02-05 16:00:00,231.191,263.0
2022-02-05 17:00:00,250.141,263.0
2022-02-05 18:00:00,259.79200000000003,267.0
2022-02-05 19:00:00,246.88299999999998,270.0
2022-02-05 20:00:00,230.076,273.0
2022-02-05 21:00:00,242.73,273.0
2022-02-05 22:00:00,211.681,270.0
2022-02-05 23:00:00,200.461,267.0
2022-02-06 00:00:00,189.26000000000002,263.0
2022-02-06 01:00:00,191.632,267.0
2022-02-06 02:00:00,190.369,273.0
2022-02-06 03:00:00,203.583,277.0
2022-02-06 04:00:00,195.637,277.0
2022-02-06 05:00:00,198.437,273.0
2022-02-06 06:00:00,192.434,270.0
2022-02-06 07:00:00,200.52200000000002,270.0
2022-02-06 08:00:00,205.35500000000002,273.0
2022-02-06 09:00:00,207.846,273.0
2022-02-06 10:00:00,217.12300000000002,270.0
2022-02-06 11:00:00,223.223,270.0
2022-02-06 12:00:00,228.22,267.0
2022-02-06 13:00:00,238.57999999999998,270.0
2022-02-06 14:00:00,241.792,277.0
2022-02-06 15:00:00,247.763,280.0
2022-02-06 16:00:00,261.281,283.0
2022-02-06 17:00:00,,287.0
2022-02-06 18:00:00,269.884,293.0
2022-02-06 19:00:00,242.666,297.0
2022-02-06 20:00:00,233.60500000000002,303.0
2022-02-06 21:00:00,240.007,307.0
2022-02-06 22:00:00,242.131,310.0
2022-02-06 23:00:00,210.356,300.0
2022-02-07 00:00:00,187.027,293.0
2022-02-07 01:00:00,169.618,250.0
2022-02-07 02:00:00,173.323,260.0
2022-02-07 03:00:00,168.242,263.0
2022-02-07 04:00:00,184.84,260.0
2022-02-07 05:00:00,217.178,257.0
2022-02-07 06:00:00,264.07399999999996,263.0
2022-02-07 07:00:00,339.783,267.0
2022-02-07 08:00:00,241.779,267.0
2022-02-07 09:00:00,231.069,263.0
2022-02-07 10:00:00,224.312,260.0
2022-02-07 11:00:00,208.4,257.0
2022-02-07 12:00:00,198.47,257.0
2022-02-07 13:00:00,189.579,260.0
2022-02-07 14:00:00,207.102,263.0
2022-02-07 15:00:00,222.569,267.0
2022-02-07 16:00:00,264.316,273.0
2022-02-07 17:00:00,289.671,283.0
2022-02-07 18:00:00,258.877,290.0
2022-02-07 19:00:00,245.72299999999998,293.0
2022-02-07 20:00:00,235.58,293.0
2022-02-07 21:00:00,224.386,293.0
2022-02-07 22:00:00,220.69,290.0
2022-02-07 23:00:00,203.068,283.0
2022-02-08 00:00:00,208.974,283.0
2022-02-08 01:00:00,216.727,283.0
2022-02-08 02:00:00,192.679,287.0
2022-02-08 03:00:00,218.95600000000002,287.0
2022-02-08 04:00:00,258.06800000000004,287.0
2022-02-08 05:00:00,234.713,293.0
2022-02-08 06:00:00,240.065,300.0
2022-02-08 07:00:00,247.589,287.0
2022-02-08 08:00:00,268.843,280.0
2022-02-08 09:00:00,248.475,277.0
2022-02-08 10:00:00,221.29299999999998,277.0
2022-02-08 11:00:00,242.115,277.0
2022-02-08 12:00:00,247.59900000000002,273.0
2022-02-08 13:00:00,262.473,273.0
2022-02-08 14:00:00,307.80600000000004,270.0
2022-02-08 15:00:00,335.298,257.0
2022-02-08 16:00:00,310.632,253.5
2022-02-08 17:00:00,261.78000000000003,257.0
2022-02-08 18:00:00,238.49,260.0
2022-02-08 19:00:00,235.612,263.0
2022-02-08 20:00:00,233.663,263.0
2022-02-08 21:00:00,221.273,267.0
2022-02-08 22:00:00,206.274,267.0
2022-02-08 23:00:00,193.20100000000002,263.0
2022-02-09 00:00:00,192.267,263.0
2022-02-09 01:00:00,184.811,257.0
2022-02-09 02:00:00,187.946,257.0
2022-02-09 03:00:00,173.713,257.0
2022-02-09 04:00:00,168.64100000000002,257.0
2022-02-09 05:00:00,190.591,260.0
2022-02-09 06:00:00,306.968,270.0
2022-02-09 07:00:00,372.015,280.0
2022-02-09 08:00:00,386.657,280.0
2022-02-09 09:00:00,346.292,273.0
2022-02-09 10:00:00,272.16200000000003,267.0
2022-02-09 11:00:00,287.467,263.0
2022-02-09 12:00:00,283.614,267.0
2022-02-09 13:00:00,317.74,267.0
2022-02-09 14:00:00,343.32099999999997,263.0
2022-02-09 15:00:00,315.662,263.0
2022-02-09 16:00:00,,263.0
2022-02-09 17:00:00,303.653,267.0
2022-02-09 18:00:00,322.49,270.0
2022-02-09 19:00:00,283.05,270.0
2022-02-09 20:00:00,248.762,267.0
2022-02-09 21:00:00,229.83100000000002,263.0
2022-02-09 22:00:00,202.78099999999998,260.0
2022-02-09 23:00:00,191.361,253.5
2022-02-10 00:00:00,184.968,253.5
2022-02-10 01:00:00,185.977,250.0
2022-02-10 02:00:00,185.513,253.5
2022-02-10 03:00:00,182.281,253.5
2022-02-10 04:00:00,201.141,257.0
2022-02-10 05:00:00,234.03,260.0
2022-02-10 06:00:00,313.561,273.0
2022-02-10 07:00:00,495.30999999999995,283.0
2022-02-10 08:00:00,313.67,283.0
2022-02-10 09:00:00,252.822,273.0
2022-02-10 10:00:00,227.859,267.0
2022-02-10 11:00:00,232.19,263.0
2022-02-10 12:00:00,236.55,263.0
2022-02-10 13:00:00,242.794,263.0
2022-02-10 14:00:00,272.188,270.0
2022-02-10 15:00:00,345.058,277.0
2022-02-10 16:00:00,363.554,287.0
2022-02-10 17:00:00,334.944,293.0
