time,CO,CO_model
2022-01-27 01:00:00,440.0,320.99997
2022-01-27 02:00:00,420.0,323.99997
2022-01-27 03:00:00,420.0,323.99997
2022-01-27 04:00:00,440.0,327.99997
2022-01-27 05:00:00,530.0,340.99997
2022-01-27 06:00:00,740.0,353.99997
2022-01-27 07:00:00,490.0,363.99997
2022-01-27 08:00:00,500.0,360.99997
2022-01-27 09:00:00,450.0,353.99997
2022-01-27 10:00:00,440.0,303.99997
2022-01-27 11:00:00,410.0,283.99997
2022-01-27 12:00:00,420.0,273.99997
2022-01-27 13:00:00,370.0,273.99997
2022-01-27 14:00:00,380.0,277.99997
2022-01-27 15:00:00,420.0,287.99997
2022-01-27 16:00:00,520.0,313.99997
2022-01-27 17:00:00,640.0,343.99997
2022-01-27 18:00:00,740.0,367.99997
2022-01-27 19:00:00,730.0,370.99997
2022-01-27 20:00:00,540.0,367.99997
2022-01-27 21:00:00,500.0,357.99997
2022-01-27 22:00:00,500.0,333.99997
2022-01-27 23:00:00,510.0,320.99997
2022-01-28 00:00:00,530.0,313.99997
2022-01-28 01:00:00,470.0,307.99997
2022-01-28 02:00:00,440.0,303.99997
2022-01-28 03:00:00,510.0,307.99997
2022-01-28 04:00:00,560.0,313.99997
2022-01-28 05:00:00,730.0,340.99997
2022-01-28 06:00:00,1110.0,370.99997
2022-01-28 07:00:00,1830.0,387.99997
2022-01-28 08:00:00,720.0,387.99997
2022-01-28 09:00:00,500.0,377.99997
2022-01-28 10:00:00,440.0,297.99997
2022-01-28 11:00:00,450.0,277.99997
2022-01-28 12:00:00,440.0,270.99997
2022-01-28 13:00:00,430.0,280.99997
2022-01-28 14:00:00,410.0,280.99997
2022-01-28 15:00:00,360.0,277.99997
2022-01-28 16:00:00,380.0,287.99997
2022-01-28 17:00:00,380.0,297.99997
2022-01-28 18:00:00,390.0,297.99997
2022-01-28 19:00:00,370.0,297.99997
2022-01-28 20:00:00,360.0,297.99997
2022-01-28 21:00:00,370.0,297.99997
2022-01-28 22:00:00,360.0,293.99997
2022-01-28 23:00:00,350.0,293.99997
2022-01-29 00:00:00,350.0,293.99997
2022-01-29 01:00:00,350.0,290.99997
2022-01-29 02:00:00,350.0,297.99997
2022-01-29 03:00:00,350.0,300.99997
2022-01-29 04:00:00,370.0,307.99997
2022-01-29 05:00:00,400.0,313.99997
2022-01-29 06:00:00,430.0,317.99997
2022-01-29 07:00:00,400.0,313.99997
2022-01-29 08:00:00,420.0,310.99997
2022-01-29 09:00:00,410.0,303.99997
2022-01-29 10:00:00,390.0,283.99997
2022-01-29 11:00:00,350.0,277.99997
2022-01-29 12:00:00,360.0,273.99997
2022-01-29 13:00:00,330.0,273.99997
2022-01-29 14:00:00,340.0,270.99997
2022-01-29 15:00:00,360.0,270.99997
2022-01-29 16:00:00,660.0,277.99997
2022-01-29 17:00:00,1490.0,290.99997
2022-01-29 18:00:00,1600.0,303.99997
2022-01-29 19:00:00,1160.0,317.99997
2022-01-29 20:00:00,800.0,333.99997
2022-01-29 21:00:00,730.0,337.99997
2022-01-29 22:00:00,480.0,327.99997
2022-01-29 23:00:00,500.0,323.99997
2022-01-30 00:00:00,430.0,320.99997
2022-01-30 01:00:00,410.0,340.99997
2022-01-30 02:00:00,390.0,337.99997
2022-01-30 03:00:00,380.0,330.99997
2022-01-30 04:00:00,380.0,323.99997
2022-01-30 05:00:00,390.0,330.99997
2022-01-30 06:00:00,380.0,343.99997
2022-01-30 07:00:00,430.0,350.99997
2022-01-30 08:00:00,460.0,343.99997
2022-01-30 09:00:00,390.0,327.99997
2022-01-30 10:00:00,400.0,270.99997
2022-01-30 11:00:00,400.0,260.99997
2022-01-30 12:00:00,360.0,260.99997
2022-01-30 13:00:00,350.0,257.99997
2022-01-30 14:00:00,360.0,257.99997
2022-01-30 15:00:00,350.0,260.99997
2022-01-30 16:00:00,380.0,263.99997
2022-01-30 17:00:00,380.0,267.99997
2022-01-30 18:00:00,370.0,267.99997
2022-01-30 19:00:00,350.0,263.99997
2022-01-30 20:00:00,360.0,263.99997
2022-01-30 21:00:00,350.0,263.99997
2022-01-30 22:00:00,350.0,260.99997
2022-01-30 23:00:00,320.0,257.99997
2022-01-31 00:00:00,310.0,257.99997
2022-01-31 01:00:00,310.0,260.99997
2022-01-31 02:00:00,320.0,260.99997
2022-01-31 03:00:00,310.0,260.99997
2022-01-31 04:00:00,310.0,263.99997
2022-01-31 05:00:00,320.0,263.99997
2022-01-31 06:00:00,320.0,267.99997
2022-01-31 07:00:00,330.0,267.99997
2022-01-31 08:00:00,330.0,263.99997
2022-01-31 09:00:00,330.0,260.99997
2022-01-31 10:00:00,330.0,253.99998
2022-01-31 11:00:00,,250.49998
2022-01-31 12:00:00,310.0,247.49998
2022-01-31 13:00:00,310.0,257.99997
2022-01-31 14:00:00,320.0,273.99997
2022-01-31 15:00:00,370.0,293.99997
2022-01-31 16:00:00,850.0,323.99997
2022-01-31 17:00:00,1200.0,330.99997
2022-01-31 18:00:00,1360.0,310.99997
2022-01-31 19:00:00,1440.0,267.99997
2022-01-31 20:00:00,800.0,263.99997
2022-01-31 21:00:00,820.0,260.99997
2022-01-31 22:00:00,990.0,257.99997
2022-01-31 23:00:00,600.0,253.99998
2022-02-01 00:00:00,490.0,250.49998
2022-02-01 01:00:00,410.0,250.49998
2022-02-01 02:00:00,370.0,250.49998
2022-02-01 03:00:00,370.0,253.99998
2022-02-01 04:00:00,410.0,257.99997
2022-02-01 05:00:00,420.0,263.99997
