time,CO,CO_model
2022-01-27 01:00:00,269.0,240.49998
2022-01-27 02:00:00,297.0,240.49998
2022-01-27 03:00:00,343.0,240.49998
2022-01-27 04:00:00,385.0,236.99998
2022-01-27 05:00:00,305.0,240.49998
2022-01-27 06:00:00,340.0,243.99998
2022-01-27 07:00:00,498.0,250.49998
2022-01-27 08:00:00,738.0,250.49998
2022-01-27 09:00:00,635.0,250.49998
2022-01-27 10:00:00,552.0,247.49998
2022-01-27 11:00:00,335.0,243.99998
2022-01-27 12:00:00,284.0,240.49998
2022-01-27 13:00:00,268.0,236.99998
2022-01-27 14:00:00,248.0,233.99998
2022-01-27 15:00:00,275.0,233.99998
2022-01-27 16:00:00,285.0,230.49998
2022-01-27 17:00:00,257.0,230.49998
2022-01-27 18:00:00,312.0,233.99998
2022-01-27 19:00:00,355.0,236.99998
2022-01-27 20:00:00,432.0,240.49998
2022-01-27 21:00:00,395.0,243.99998
2022-01-27 22:00:00,381.0,243.99998
2022-01-27 23:00:00,383.0,240.49998
2022-01-28 00:00:00,385.0,236.99998
2022-01-28 01:00:00,373.0,240.49998
2022-01-28 02:00:00,296.0,240.49998
2022-01-28 03:00:00,296.0,236.99998
2022-01-28 04:00:00,423.0,236.99998
2022-01-28 05:00:00,271.0,236.99998
2022-01-28 06:00:00,270.0,240.49998
2022-01-28 07:00:00,331.0,243.99998
2022-01-28 08:00:00,372.0,243.99998
2022-01-28 09:00:00,410.0,240.49998
2022-01-28 10:00:00,384.0,236.99998
2022-01-28 11:00:00,339.0,233.99998
2022-01-28 12:00:00,295.0,230.49998
2022-01-28 13:00:00,291.0,226.99998
2022-01-28 14:00:00,274.0,226.99998
2022-01-28 15:00:00,266.0,226.99998
2022-01-28 16:00:00,268.0,226.99998
2022-01-28 17:00:00,253.0,226.99998
2022-01-28 18:00:00,346.0,226.99998
2022-01-28 19:00:00,330.0,233.99998
2022-01-28 20:00:00,659.0,236.99998
2022-01-28 21:00:00,664.0,240.49998
2022-01-28 22:00:00,456.0,240.49998
2022-01-28 23:00:00,362.0,233.99998
2022-01-29 00:00:00,323.0,226.99998
2022-01-29 01:00:00,480.0,230.49998
2022-01-29 02:00:00,373.0,226.99998
2022-01-29 03:00:00,457.0,226.99998
2022-01-29 04:00:00,282.0,226.99998
2022-01-29 05:00:00,262.0,226.99998
2022-01-29 06:00:00,269.0,230.49998
2022-01-29 07:00:00,243.0,233.99998
2022-01-29 08:00:00,272.0,236.99998
2022-01-29 09:00:00,551.0,236.99998
2022-01-29 10:00:00,350.0,233.99998
2022-01-29 11:00:00,348.0,230.49998
2022-01-29 12:00:00,293.0,226.99998
2022-01-29 13:00:00,228.0,223.99998
2022-01-29 14:00:00,210.0,223.99998
2022-01-29 15:00:00,189.0,220.49998
2022-01-29 16:00:00,244.0,223.99998
2022-01-29 17:00:00,189.0,223.99998
2022-01-29 18:00:00,196.0,226.99998
2022-01-29 19:00:00,283.0,236.99998
2022-01-29 20:00:00,584.0,250.49998
2022-01-29 21:00:00,576.0,263.99997
2022-01-29 22:00:00,538.0,270.99997
2022-01-29 23:00:00,483.0,263.99997
2022-01-30 00:00:00,523.0,247.49998
2022-01-30 01:00:00,558.0,233.99998
2022-01-30 02:00:00,471.0,226.99998
2022-01-30 03:00:00,202.0,226.99998
2022-01-30 04:00:00,194.0,226.99998
2022-01-30 05:00:00,206.0,226.99998
2022-01-30 06:00:00,202.0,233.99998
2022-01-30 07:00:00,262.0,240.49998
2022-01-30 08:00:00,323.0,243.99998
2022-01-30 09:00:00,286.0,247.49998
2022-01-30 10:00:00,305.0,243.99998
2022-01-30 11:00:00,261.0,236.99998
2022-01-30 12:00:00,245.0,233.99998
2022-01-30 13:00:00,207.0,223.99998
2022-01-30 14:00:00,183.0,220.49998
2022-01-30 15:00:00,174.0,220.49998
2022-01-30 16:00:00,180.0,230.49998
2022-01-30 17:00:00,266.0,247.49998
2022-01-30 18:00:00,560.0,263.99997
2022-01-30 19:00:00,421.0,280.99997
2022-01-30 20:00:00,490.0,293.99997
2022-01-30 21:00:00,578.0,297.99997
2022-01-30 22:00:00,706.0,290.99997
2022-01-30 23:00:00,778.0,283.99997
2022-01-31 00:00:00,370.0,273.99997
2022-01-31 01:00:00,307.0,277.99997
2022-01-31 02:00:00,263.0,277.99997
2022-01-31 03:00:00,263.0,280.99997
2022-01-31 04:00:00,271.0,273.99997
2022-01-31 05:00:00,268.0,257.99997
