time,CO,CO_model
2022-01-27 01:00:00,229.37103,347.0
2022-01-27 02:00:00,227.81579,343.0
2022-01-27 03:00:00,222.40272,343.0
2022-01-27 04:00:00,214.13884,347.0
2022-01-27 05:00:00,218.45156,347.0
2022-01-27 06:00:00,241.1342,353.0
2022-01-27 07:00:00,255.08252,377.0
2022-01-27 08:00:00,246.44688,400.0
2022-01-27 09:00:00,233.38646,407.0
2022-01-27 10:00:00,250.93868000000003,400.0
2022-01-27 11:00:00,268.57822999999996,393.0
2022-01-27 12:00:00,264.29641,380.0
2022-01-27 13:00:00,273.73266,363.0
2022-01-27 14:00:00,278.76732,347.0
2022-01-27 15:00:00,299.9129,337.0
2022-01-27 16:00:00,297.72234,333.0
2022-01-27 17:00:00,310.90799000000004,333.0
2022-01-27 18:00:00,302.58673000000005,337.0
2022-01-27 19:00:00,283.60522,343.0
2022-01-27 20:00:00,276.51131000000004,337.0
2022-01-27 21:00:00,260.19633,323.0
2022-01-27 22:00:00,257.42355,303.0
2022-01-27 23:00:00,238.24406000000002,277.0
2022-01-28 00:00:00,213.36584,263.0
2022-01-28 01:00:00,193.84867,260.0
2022-01-28 02:00:00,135.11956,260.0
2022-01-28 03:00:00,136.2676,257.0
2022-01-28 04:00:00,140.37013000000002,257.0
2022-01-28 05:00:00,139.52217,257.0
2022-01-28 06:00:00,142.38288,260.0
2022-01-28 07:00:00,156.26486,267.0
2022-01-28 08:00:00,193.52263,270.0
2022-01-28 09:00:00,184.67368000000002,270.0
2022-01-28 10:00:00,164.35657,270.0
2022-01-28 11:00:00,164.59015,273.0
2022-01-28 12:00:00,166.76247,273.0
2022-01-28 13:00:00,160.57424,277.0
2022-01-28 14:00:00,178.77042,277.0
2022-01-28 15:00:00,183.06336000000002,277.0
2022-01-28 16:00:00,221.79413,283.0
2022-01-28 17:00:00,283.04481999999996,293.0
2022-01-28 18:00:00,327.65454,310.0
2022-01-28 19:00:00,212.58835000000002,323.0
2022-01-28 20:00:00,277.48674,333.0
2022-01-28 21:00:00,308.10148,330.0
2022-01-28 22:00:00,258.76558,317.0
2022-01-28 23:00:00,237.45288,307.0
2022-01-29 00:00:00,213.38633000000002,300.0
2022-01-29 01:00:00,215.75215,293.0
2022-01-29 02:00:00,200.08947999999998,290.0
2022-01-29 03:00:00,199.54073,297.0
2022-01-29 04:00:00,203.39352,303.0
2022-01-29 05:00:00,225.89757999999998,307.0
2022-01-29 06:00:00,216.38861,313.0
2022-01-29 07:00:00,211.14449,307.0
2022-01-29 08:00:00,204.86403,293.0
2022-01-29 09:00:00,217.88082,287.0
2022-01-29 10:00:00,223.80933,287.0
2022-01-29 11:00:00,226.29255,287.0
2022-01-29 12:00:00,228.95899,280.0
2022-01-29 13:00:00,222.41655,273.0
2022-01-29 14:00:00,226.23883,270.0
2022-01-29 15:00:00,236.48292,263.0
2022-01-29 16:00:00,214.52934000000002,257.0
2022-01-29 17:00:00,203.64632999999998,247.0
2022-01-29 18:00:00,194.48394,243.5
2022-01-29 19:00:00,184.86878000000002,240.0
2022-01-29 20:00:00,184.78137,240.0
2022-01-29 21:00:00,184.63743,243.5
2022-01-29 22:00:00,194.21195999999998,250.0
2022-01-29 23:00:00,145.81572,247.0
2022-01-30 00:00:00,137.42766,247.0
2022-01-30 01:00:00,140.96068,243.5
2022-01-30 02:00:00,139.49206,243.5
2022-01-30 03:00:00,138.93864,243.5
2022-01-30 04:00:00,137.92193,247.0
2022-01-30 05:00:00,137.41395,247.0
2022-01-30 06:00:00,138.34515,253.5
2022-01-30 07:00:00,138.13993,257.0
