time,CO,CO_model
2022-01-27 01:00:00,321.0,290.0
2022-01-27 02:00:00,320.0,290.0
2022-01-27 03:00:00,319.0,297.0
2022-01-27 04:00:00,306.0,310.0
2022-01-27 05:00:00,376.0,330.0
2022-01-27 06:00:00,422.0,343.0
2022-01-27 07:00:00,418.0,340.0
2022-01-27 08:00:00,401.0,333.0
2022-01-27 09:00:00,397.0,320.0
2022-01-27 10:00:00,410.0,303.0
2022-01-27 11:00:00,399.0,293.0
2022-01-27 12:00:00,484.0,290.0
2022-01-27 13:00:00,432.0,287.0
2022-01-27 14:00:00,464.0,293.0
2022-01-27 15:00:00,489.0,307.0
2022-01-27 16:00:00,525.0,310.0
2022-01-27 17:00:00,460.0,303.0
2022-01-27 18:00:00,444.0,300.0
2022-01-27 19:00:00,445.0,297.0
2022-01-27 20:00:00,417.0,293.0
2022-01-27 21:00:00,381.0,293.0
2022-01-27 22:00:00,372.0,290.0
2022-01-27 23:00:00,343.0,283.0
2022-01-28 00:00:00,303.0,273.0
2022-01-28 01:00:00,271.0,260.0
2022-01-28 02:00:00,253.0,250.0
2022-01-28 03:00:00,232.0,247.0
2022-01-28 04:00:00,226.0,247.0
2022-01-28 05:00:00,242.0,247.0
2022-01-28 06:00:00,236.0,250.0
2022-01-28 07:00:00,243.0,253.5
2022-01-28 08:00:00,278.0,260.0
2022-01-28 09:00:00,288.0,267.0
2022-01-28 10:00:00,380.0,267.0
2022-01-28 11:00:00,339.0,267.0
2022-01-28 12:00:00,335.0,263.0
2022-01-28 13:00:00,344.0,263.0
2022-01-28 14:00:00,376.0,263.0
2022-01-28 15:00:00,474.0,267.0
2022-01-28 16:00:00,431.0,267.0
2022-01-28 17:00:00,360.0,267.0
2022-01-28 18:00:00,457.0,270.0
2022-01-28 19:00:00,406.0,273.0
2022-01-28 20:00:00,390.0,280.0
2022-01-28 21:00:00,357.0,283.0
2022-01-28 22:00:00,532.0,283.0
2022-01-28 23:00:00,366.0,280.0
2022-01-29 00:00:00,332.0,280.0
2022-01-29 01:00:00,364.0,280.0
2022-01-29 02:00:00,344.0,283.0
2022-01-29 03:00:00,353.0,293.0
2022-01-29 04:00:00,354.0,297.0
2022-01-29 05:00:00,364.0,293.0
2022-01-29 06:00:00,397.0,297.0
2022-01-29 07:00:00,432.0,310.0
2022-01-29 08:00:00,493.0,310.0
2022-01-29 09:00:00,586.0,297.0
2022-01-29 10:00:00,538.0,283.0
2022-01-29 11:00:00,481.0,287.0
2022-01-29 12:00:00,508.0,290.0
2022-01-29 13:00:00,495.0,293.0
2022-01-29 14:00:00,477.0,297.0
2022-01-29 15:00:00,470.0,300.0
2022-01-29 16:00:00,480.0,310.0
2022-01-29 17:00:00,478.0,313.0
2022-01-29 18:00:00,469.0,307.0
2022-01-29 19:00:00,448.0,303.0
2022-01-29 20:00:00,408.0,293.0
2022-01-29 21:00:00,369.0,283.0
2022-01-29 22:00:00,344.0,270.0
2022-01-29 23:00:00,315.0,250.0
2022-01-30 00:00:00,265.0,240.0
2022-01-30 01:00:00,234.0,236.5
2022-01-30 02:00:00,229.0,240.0
2022-01-30 03:00:00,224.0,240.0
2022-01-30 04:00:00,220.0,240.0
2022-01-30 05:00:00,220.0,243.5
2022-01-30 06:00:00,224.0,243.5
2022-01-30 07:00:00,233.0,247.0
2022-01-30 08:00:00,250.0,247.0
2022-01-30 09:00:00,243.0,247.0
2022-01-30 10:00:00,300.0,247.0
2022-01-30 11:00:00,293.0,247.0
2022-01-30 12:00:00,286.0,247.0
2022-01-30 13:00:00,309.0,247.0
2022-01-30 14:00:00,293.0,247.0
2022-01-30 15:00:00,305.0,250.0
2022-01-30 16:00:00,318.0,250.0
2022-01-30 17:00:00,322.0,253.5
2022-01-30 18:00:00,337.0,253.5
2022-01-30 19:00:00,307.0,253.5
2022-01-30 20:00:00,273.0,253.5
2022-01-30 21:00:00,279.0,253.5
2022-01-30 22:00:00,275.0,253.5
2022-01-30 23:00:00,269.0,250.0
2022-01-31 00:00:00,263.0,253.5
2022-01-31 01:00:00,255.0,257.0
2022-01-31 02:00:00,248.0,257.0
2022-01-31 03:00:00,258.0,257.0
2022-01-31 04:00:00,256.0,260.0
2022-01-31 05:00:00,269.0,260.0
2022-01-31 06:00:00,278.0,270.0
2022-01-31 07:00:00,355.0,277.0
2022-01-31 08:00:00,369.0,273.0
2022-01-31 09:00:00,363.0,270.0
2022-01-31 10:00:00,357.0,267.0
2022-01-31 11:00:00,399.0,267.0
2022-01-31 12:00:00,470.0,267.0
2022-01-31 13:00:00,460.0,277.0
2022-01-31 14:00:00,570.0,293.0
2022-01-31 15:00:00,602.0,310.0
2022-01-31 16:00:00,851.0,337.0
2022-01-31 17:00:00,1247.0,363.0
2022-01-31 18:00:00,1607.0,397.0
2022-01-31 19:00:00,2062.0,433.0
2022-01-31 20:00:00,1667.0,447.0
2022-01-31 21:00:00,1387.0,460.0
2022-01-31 22:00:00,1129.0,447.0
2022-01-31 23:00:00,848.0,403.0
2022-02-01 00:00:00,1025.0,380.0
2022-02-01 01:00:00,962.0,363.0
2022-02-01 02:00:00,783.0,360.0
2022-02-01 03:00:00,601.0,357.0
2022-02-01 04:00:00,598.0,347.0
2022-02-01 05:00:00,653.0,350.0
2022-02-01 06:00:00,849.0,380.0
2022-02-01 07:00:00,805.0,403.0
2022-02-01 08:00:00,614.0,390.0
2022-02-01 09:00:00,542.0,367.0
2022-02-01 10:00:00,655.0,333.0
2022-02-01 11:00:00,507.0,310.0
2022-02-01 12:00:00,535.0,297.0
2022-02-01 13:00:00,533.0,293.0
2022-02-01 14:00:00,511.0,303.0
2022-02-01 15:00:00,493.0,320.0
2022-02-01 16:00:00,561.0,317.0
2022-02-01 17:00:00,501.0,310.0
2022-02-01 18:00:00,523.0,307.0
2022-02-01 19:00:00,514.0,300.0
2022-02-01 20:00:00,441.0,293.0
2022-02-01 21:00:00,394.0,287.0
2022-02-01 22:00:00,393.0,280.0
2022-02-01 23:00:00,380.0,283.0
2022-02-02 00:00:00,366.0,293.0
2022-02-02 01:00:00,345.0,287.0
2022-02-02 02:00:00,313.0,267.0
2022-02-02 03:00:00,304.0,250.0
2022-02-02 04:00:00,293.0,243.5
2022-02-02 05:00:00,304.0,247.0
2022-02-02 06:00:00,318.0,257.0
2022-02-02 07:00:00,349.0,263.0
2022-02-02 08:00:00,326.0,270.0
2022-02-02 09:00:00,307.0,273.0
2022-02-02 10:00:00,348.0,277.0
2022-02-02 11:00:00,385.0,280.0
2022-02-02 12:00:00,379.0,280.0
2022-02-02 13:00:00,475.0,280.0
2022-02-02 14:00:00,474.0,273.0
2022-02-02 15:00:00,517.0,270.0
2022-02-02 16:00:00,538.0,267.0
2022-02-02 17:00:00,498.0,267.0
2022-02-02 18:00:00,444.0,277.0
2022-02-02 19:00:00,431.0,287.0
2022-02-02 20:00:00,427.0,293.0
2022-02-02 21:00:00,409.0,300.0
2022-02-02 22:00:00,425.0,300.0
2022-02-02 23:00:00,419.0,290.0
2022-02-03 00:00:00,413.0,287.0
2022-02-03 01:00:00,345.0,303.0
2022-02-03 02:00:00,326.0,307.0
2022-02-03 03:00:00,304.0,310.0
2022-02-03 04:00:00,315.0,310.0
2022-02-03 05:00:00,320.0,307.0
2022-02-03 06:00:00,348.0,320.0
2022-02-03 07:00:00,382.0,337.0
2022-02-03 08:00:00,419.0,340.0
2022-02-03 09:00:00,478.0,333.0
2022-02-03 10:00:00,488.0,313.0
2022-02-03 11:00:00,447.0,313.0
2022-02-03 12:00:00,504.0,310.0
2022-02-03 13:00:00,509.0,313.0
2022-02-03 14:00:00,543.0,323.0
2022-02-03 15:00:00,554.0,327.0
2022-02-03 16:00:00,776.0,333.0
2022-02-03 17:00:00,667.0,337.0
2022-02-03 18:00:00,593.0,340.0
2022-02-03 19:00:00,613.0,343.0
2022-02-03 20:00:00,581.0,347.0
2022-02-03 21:00:00,577.0,350.0
2022-02-03 22:00:00,561.0,347.0
2022-02-03 23:00:00,482.0,333.0
2022-02-04 00:00:00,427.0,330.0
2022-02-04 01:00:00,401.0,317.0
2022-02-04 02:00:00,378.0,317.0
2022-02-04 03:00:00,346.0,317.0
2022-02-04 04:00:00,337.0,323.0
2022-02-04 05:00:00,393.0,330.0
2022-02-04 06:00:00,402.0,350.0
2022-02-04 07:00:00,417.0,373.0
2022-02-04 08:00:00,459.0,380.0
2022-02-04 09:00:00,483.0,383.0
2022-02-04 10:00:00,619.0,380.0
2022-02-04 11:00:00,556.0,377.0
2022-02-04 12:00:00,576.0,380.0
2022-02-04 13:00:00,649.0,380.0
2022-02-04 14:00:00,605.0,387.0
2022-02-04 15:00:00,676.0,393.0
2022-02-04 16:00:00,789.0,400.0
2022-02-04 17:00:00,684.0,410.0
2022-02-04 18:00:00,614.0,417.0
2022-02-04 19:00:00,588.0,413.0
2022-02-04 20:00:00,503.0,397.0
2022-02-04 21:00:00,486.0,380.0
2022-02-04 22:00:00,451.0,357.0
2022-02-04 23:00:00,383.0,330.0
2022-02-05 00:00:00,346.0,317.0
2022-02-05 01:00:00,325.0,283.0
2022-02-05 02:00:00,307.0,283.0
2022-02-05 03:00:00,281.0,283.0
2022-02-05 04:00:00,242.0,277.0
2022-02-05 05:00:00,215.0,267.0
2022-02-05 06:00:00,220.0,270.0
2022-02-05 07:00:00,256.0,270.0
2022-02-05 08:00:00,289.0,267.0
2022-02-05 09:00:00,318.0,263.0
2022-02-05 10:00:00,343.0,263.0
2022-02-05 11:00:00,352.0,263.0
2022-02-05 12:00:00,367.0,263.0
2022-02-05 13:00:00,369.0,263.0
2022-02-05 14:00:00,396.0,267.0
2022-02-05 15:00:00,372.0,270.0
2022-02-05 16:00:00,460.0,270.0
2022-02-05 17:00:00,522.0,273.0
2022-02-05 18:00:00,526.0,277.0
2022-02-05 19:00:00,469.0,280.0
2022-02-05 20:00:00,467.0,283.0
2022-02-05 21:00:00,481.0,283.0
2022-02-05 22:00:00,416.0,283.0
2022-02-05 23:00:00,390.0,280.0
2022-02-06 00:00:00,359.0,283.0
2022-02-06 01:00:00,320.0,283.0
2022-02-06 02:00:00,297.0,290.0
2022-02-06 03:00:00,277.0,290.0
2022-02-06 04:00:00,275.0,287.0
2022-02-06 05:00:00,273.0,287.0
2022-02-06 06:00:00,264.0,293.0
2022-02-06 07:00:00,266.0,297.0
2022-02-06 08:00:00,302.0,293.0
2022-02-06 09:00:00,350.0,287.0
2022-02-06 10:00:00,399.0,277.0
2022-02-06 11:00:00,409.0,277.0
2022-02-06 12:00:00,413.0,277.0
2022-02-06 13:00:00,404.0,277.0
2022-02-06 14:00:00,405.0,273.0
2022-02-06 15:00:00,417.0,273.0
2022-02-06 16:00:00,420.0,270.0
2022-02-06 17:00:00,396.0,270.0
2022-02-06 18:00:00,416.0,270.0
2022-02-06 19:00:00,396.0,273.0
2022-02-06 20:00:00,365.0,270.0
2022-02-06 21:00:00,356.0,270.0
2022-02-06 22:00:00,319.0,267.0
2022-02-06 23:00:00,298.0,260.0
2022-02-07 00:00:00,265.0,257.0
2022-02-07 01:00:00,260.0,257.0
2022-02-07 02:00:00,265.0,260.0
2022-02-07 03:00:00,266.0,260.0
2022-02-07 04:00:00,292.0,257.0
2022-02-07 05:00:00,308.0,257.0
2022-02-07 06:00:00,282.0,260.0
2022-02-07 07:00:00,289.0,263.0
2022-02-07 08:00:00,282.0,263.0
2022-02-07 09:00:00,302.0,263.0
2022-02-07 10:00:00,309.0,263.0
2022-02-07 11:00:00,339.0,260.0
2022-02-07 12:00:00,326.0,257.0
2022-02-07 13:00:00,365.0,257.0
2022-02-07 14:00:00,357.0,257.0
2022-02-07 15:00:00,395.0,263.0
2022-02-07 16:00:00,412.0,267.0
2022-02-07 17:00:00,470.0,273.0
2022-02-07 18:00:00,391.0,280.0
2022-02-07 19:00:00,416.0,283.0
2022-02-07 20:00:00,376.0,280.0
2022-02-07 21:00:00,353.0,280.0
2022-02-07 22:00:00,347.0,277.0
2022-02-07 23:00:00,328.0,270.0
2022-02-08 00:00:00,311.0,267.0
2022-02-08 01:00:00,287.0,267.0
2022-02-08 02:00:00,277.0,267.0
2022-02-08 03:00:00,282.0,267.0
2022-02-08 04:00:00,290.0,270.0
2022-02-08 05:00:00,293.0,270.0
2022-02-08 06:00:00,314.0,277.0
2022-02-08 07:00:00,366.0,280.0
