time,CO,CO_model
2022-01-27 01:00:00,284.0,240.0
2022-01-27 02:00:00,241.0,240.0
2022-01-27 03:00:00,241.0,240.0
2022-01-27 04:00:00,241.0,240.0
2022-01-27 05:00:00,235.0,236.5
2022-01-27 06:00:00,241.0,236.5
2022-01-27 07:00:00,241.0,240.0
2022-01-27 08:00:00,273.0,247.0
2022-01-27 09:00:00,310.0,250.0
2022-01-27 10:00:00,284.0,247.0
2022-01-27 11:00:00,241.0,243.5
2022-01-27 12:00:00,261.0,236.5
2022-01-27 13:00:00,247.0,233.5
2022-01-27 14:00:00,238.0,230.0
2022-01-27 15:00:00,229.0,226.5
2022-01-27 16:00:00,235.0,233.5
2022-01-27 17:00:00,241.0,240.0
2022-01-27 18:00:00,293.0,243.5
2022-01-27 19:00:00,368.0,250.0
2022-01-27 20:00:00,426.0,253.5
2022-01-27 21:00:00,380.0,250.0
2022-01-27 22:00:00,342.0,247.0
2022-01-27 23:00:00,322.0,243.5
2022-01-28 00:00:00,299.0,236.5
2022-01-28 01:00:00,284.0,226.5
2022-01-28 02:00:00,273.0,223.5
2022-01-28 03:00:00,264.0,226.5
2022-01-28 04:00:00,255.0,230.0
2022-01-28 05:00:00,255.0,233.5
2022-01-28 06:00:00,258.0,233.5
2022-01-28 07:00:00,270.0,236.5
2022-01-28 08:00:00,278.0,243.5
2022-01-28 09:00:00,313.0,243.5
2022-01-28 10:00:00,296.0,236.5
2022-01-28 11:00:00,293.0,230.0
2022-01-28 12:00:00,284.0,226.5
2022-01-28 13:00:00,264.0,223.5
2022-01-28 14:00:00,238.0,223.5
2022-01-28 15:00:00,235.0,223.5
2022-01-28 16:00:00,244.0,226.5
2022-01-28 17:00:00,273.0,230.0
2022-01-28 18:00:00,386.0,233.5
2022-01-28 19:00:00,754.0,236.5
2022-01-28 20:00:00,653.0,236.5
2022-01-28 21:00:00,473.0,240.0
2022-01-28 22:00:00,365.0,240.0
2022-01-28 23:00:00,354.0,240.0
2022-01-29 00:00:00,403.0,233.5
2022-01-29 01:00:00,,226.5
2022-01-29 02:00:00,322.0,223.5
