time,CO,CO_model
2022-01-27 01:00:00,393.0,247.49998
2022-01-27 02:00:00,344.0,250.49998
2022-01-27 03:00:00,331.0,253.99998
2022-01-27 04:00:00,326.0,257.99997
2022-01-27 05:00:00,296.0,263.99997
2022-01-27 06:00:00,292.0,303.99997
2022-01-27 07:00:00,381.0,347.99997
2022-01-27 08:00:00,448.0,377.99997
2022-01-27 09:00:00,518.0,390.99997
2022-01-27 10:00:00,629.0,270.99997
2022-01-27 11:00:00,492.0,247.49998
2022-01-27 12:00:00,382.0,240.49998
2022-01-27 13:00:00,337.0,226.99998
2022-01-27 14:00:00,294.0,220.49998
2022-01-27 15:00:00,307.0,216.99998
2022-01-27 16:00:00,280.0,220.49998
2022-01-27 17:00:00,309.0,223.99998
2022-01-27 18:00:00,294.0,226.99998
2022-01-27 19:00:00,310.0,273.99997
2022-01-27 20:00:00,331.0,327.99997
2022-01-27 21:00:00,700.0,357.99997
2022-01-27 22:00:00,544.0,350.99997
2022-01-27 23:00:00,357.0,313.99997
2022-01-28 00:00:00,345.0,287.99997
2022-01-28 01:00:00,308.0,277.99997
2022-01-28 02:00:00,273.0,270.99997
2022-01-28 03:00:00,403.0,267.99997
2022-01-28 04:00:00,403.0,267.99997
2022-01-28 05:00:00,417.0,277.99997
2022-01-28 06:00:00,426.0,317.99997
2022-01-28 07:00:00,513.0,360.99997
2022-01-28 08:00:00,713.0,377.99997
2022-01-28 09:00:00,628.0,377.99997
2022-01-28 10:00:00,591.0,280.99997
2022-01-28 11:00:00,415.0,260.99997
2022-01-28 12:00:00,321.0,250.49998
2022-01-28 13:00:00,316.0,226.99998
2022-01-28 14:00:00,298.0,223.99998
2022-01-28 15:00:00,285.0,220.49998
2022-01-28 16:00:00,282.0,277.99997
2022-01-28 17:00:00,299.0,363.99997
2022-01-28 18:00:00,374.0,433.99997
2022-01-28 19:00:00,362.0,460.99997
2022-01-28 20:00:00,553.0,440.99997
2022-01-28 21:00:00,577.0,420.99997
2022-01-28 22:00:00,444.0,353.99997
