time,CO,CO_model
2022-01-27 01:00:00,317.0,247.49998
2022-01-27 02:00:00,309.0,247.49998
2022-01-27 03:00:00,301.0,250.49998
2022-01-27 04:00:00,301.0,250.49998
2022-01-27 05:00:00,313.0,250.49998
2022-01-27 06:00:00,328.0,263.99997
2022-01-27 07:00:00,387.0,270.99997
2022-01-27 08:00:00,458.0,270.99997
2022-01-27 09:00:00,434.0,270.99997
2022-01-27 10:00:00,392.0,263.99997
2022-01-27 11:00:00,401.0,253.99998
2022-01-27 12:00:00,493.0,247.49998
2022-01-27 13:00:00,527.0,240.49998
2022-01-27 14:00:00,498.0,236.99998
2022-01-27 15:00:00,476.0,233.99998
2022-01-27 16:00:00,439.0,273.99997
2022-01-27 17:00:00,456.0,357.99997
2022-01-27 18:00:00,414.0,460.99997
2022-01-27 19:00:00,423.0,535.99994
2022-01-27 20:00:00,371.0,527.99994
2022-01-27 21:00:00,360.0,473.99997
2022-01-27 22:00:00,431.0,403.99997
2022-01-27 23:00:00,435.0,350.99997
2022-01-28 00:00:00,394.0,297.99997
2022-01-28 01:00:00,315.0,253.99998
2022-01-28 02:00:00,302.0,253.99998
2022-01-28 03:00:00,304.0,253.99998
2022-01-28 04:00:00,300.0,250.49998
2022-01-28 05:00:00,310.0,253.99998
2022-01-28 06:00:00,315.0,267.99997
2022-01-28 07:00:00,384.0,273.99997
2022-01-28 08:00:00,412.0,273.99997
2022-01-28 09:00:00,422.0,267.99997
2022-01-28 10:00:00,518.0,260.99997
2022-01-28 11:00:00,520.0,253.99998
2022-01-28 12:00:00,484.0,247.49998
2022-01-28 13:00:00,550.0,240.49998
2022-01-28 14:00:00,554.0,236.99998
2022-01-28 15:00:00,481.0,236.99998
2022-01-28 16:00:00,398.0,260.99997
2022-01-28 17:00:00,384.0,293.99997
2022-01-28 18:00:00,377.0,333.99997
2022-01-28 19:00:00,431.0,360.99997
2022-01-28 20:00:00,435.0,347.99997
2022-01-28 21:00:00,408.0,330.99997
2022-01-28 22:00:00,511.0,303.99997
2022-01-28 23:00:00,494.0,273.99997
2022-01-29 00:00:00,469.0,253.99998
2022-01-29 01:00:00,382.0,250.49998
2022-01-29 02:00:00,364.0,247.49998
2022-01-29 03:00:00,375.0,243.99998
2022-01-29 04:00:00,335.0,240.49998
2022-01-29 05:00:00,331.0,240.49998
2022-01-29 06:00:00,323.0,247.49998
2022-01-29 07:00:00,328.0,250.49998
2022-01-29 08:00:00,428.0,250.49998
2022-01-29 09:00:00,422.0,250.49998
2022-01-29 10:00:00,429.0,250.49998
2022-01-29 11:00:00,432.0,243.99998
2022-01-29 12:00:00,436.0,236.99998
2022-01-29 13:00:00,438.0,233.99998
2022-01-29 14:00:00,453.0,233.99998
2022-01-29 15:00:00,348.0,230.49998
2022-01-29 16:00:00,308.0,233.99998
2022-01-29 17:00:00,314.0,236.99998
2022-01-29 18:00:00,341.0,243.99998
2022-01-29 19:00:00,346.0,250.49998
2022-01-29 20:00:00,364.0,250.49998
2022-01-29 21:00:00,433.0,247.49998
2022-01-29 22:00:00,473.0,243.99998
2022-01-29 23:00:00,371.0,236.99998
2022-01-30 00:00:00,459.0,233.99998
2022-01-30 01:00:00,434.0,233.99998
2022-01-30 02:00:00,417.0,233.99998
2022-01-30 03:00:00,410.0,230.49998
2022-01-30 04:00:00,412.0,230.49998
2022-01-30 05:00:00,405.0,233.99998
2022-01-30 06:00:00,393.0,243.99998
2022-01-30 07:00:00,401.0,250.49998
2022-01-30 08:00:00,404.0,253.99998
2022-01-30 09:00:00,405.0,253.99998
2022-01-30 10:00:00,404.0,250.49998
2022-01-30 11:00:00,395.0,243.99998
2022-01-30 12:00:00,410.0,236.99998
2022-01-30 13:00:00,406.0,230.49998
2022-01-30 14:00:00,402.0,230.49998
2022-01-30 15:00:00,389.0,233.99998
2022-01-30 16:00:00,364.0,270.99997
2022-01-30 17:00:00,371.0,330.99997
2022-01-30 18:00:00,450.0,383.99997
2022-01-30 19:00:00,594.0,400.99997
2022-01-30 20:00:00,568.0,383.99997
2022-01-30 21:00:00,448.0,363.99997
2022-01-30 22:00:00,409.0,333.99997
2022-01-30 23:00:00,380.0,303.99997
2022-01-31 00:00:00,357.0,287.99997
2022-01-31 01:00:00,339.0,287.99997
2022-01-31 02:00:00,328.0,283.99997
2022-01-31 03:00:00,365.0,277.99997
2022-01-31 04:00:00,372.0,270.99997
2022-01-31 05:00:00,343.0,280.99997
2022-01-31 06:00:00,358.0,343.99997
2022-01-31 07:00:00,480.0,407.99997
2022-01-31 08:00:00,514.0,440.99997
2022-01-31 09:00:00,536.0,440.99997
2022-01-31 10:00:00,514.0,397.99997
2022-01-31 11:00:00,519.0,367.99997
2022-01-31 12:00:00,491.0,343.99997
2022-01-31 13:00:00,433.0,273.99997
2022-01-31 14:00:00,515.0,267.99997
2022-01-31 15:00:00,459.0,263.99997
2022-01-31 16:00:00,435.0,320.99997
2022-01-31 17:00:00,450.0,413.99997
2022-01-31 18:00:00,482.0,460.99997
2022-01-31 19:00:00,701.0,487.99997
2022-01-31 20:00:00,1529.0,473.99997
2022-01-31 21:00:00,1339.0,400.99997
2022-01-31 22:00:00,693.0,327.99997
2022-01-31 23:00:00,511.0,280.99997
2022-02-01 00:00:00,485.0,257.99997
2022-02-01 01:00:00,586.0,260.99997
2022-02-01 02:00:00,427.0,260.99997
2022-02-01 03:00:00,389.0,257.99997
2022-02-01 04:00:00,380.0,253.99998
2022-02-01 05:00:00,405.0,253.99998
2022-02-01 06:00:00,458.0,280.99997
2022-02-01 07:00:00,531.0,280.99997
2022-02-01 08:00:00,691.0,280.99997
2022-02-01 09:00:00,615.0,270.99997
2022-02-01 10:00:00,513.0,257.99997
2022-02-01 11:00:00,449.0,250.49998
2022-02-01 12:00:00,427.0,247.49998
2022-02-01 13:00:00,360.0,247.49998
2022-02-01 14:00:00,336.0,243.99998
2022-02-01 15:00:00,320.0,243.99998
2022-02-01 16:00:00,351.0,270.99997
2022-02-01 17:00:00,369.0,320.99997
2022-02-01 18:00:00,407.0,390.99997
2022-02-01 19:00:00,533.0,460.99997
2022-02-01 20:00:00,702.0,507.99997
2022-02-01 21:00:00,697.0,547.99994
2022-02-01 22:00:00,616.0,527.99994
2022-02-01 23:00:00,467.0,423.99997
2022-02-02 00:00:00,425.0,337.99997
2022-02-02 01:00:00,388.0,283.99997
2022-02-02 02:00:00,387.0,277.99997
2022-02-02 03:00:00,366.0,270.99997
2022-02-02 04:00:00,364.0,260.99997
2022-02-02 05:00:00,368.0,263.99997
2022-02-02 06:00:00,378.0,283.99997
2022-02-02 07:00:00,485.0,303.99997
2022-02-02 08:00:00,566.0,307.99997
2022-02-02 09:00:00,617.0,300.99997
