time,CO,CO_model
2022-01-27 01:00:00,250.49496,340.99997
2022-01-27 02:00:00,245.82681,343.99997
2022-01-27 03:00:00,249.08670999999998,347.99997
2022-01-27 04:00:00,259.64946,347.99997
2022-01-27 05:00:00,270.10989,350.99997
2022-01-27 06:00:00,272.80831,367.99997
2022-01-27 07:00:00,314.66818,390.99997
2022-01-27 08:00:00,329.1401,397.99997
2022-01-27 09:00:00,297.11932,383.99997
2022-01-27 10:00:00,320.64086000000003,373.99997
2022-01-27 11:00:00,307.60208,367.99997
2022-01-27 12:00:00,323.98431999999997,360.99997
2022-01-27 13:00:00,324.76041,353.99997
2022-01-27 14:00:00,339.15382999999997,340.99997
2022-01-27 15:00:00,363.86638999999997,333.99997
2022-01-27 16:00:00,350.50815,333.99997
2022-01-27 17:00:00,349.64997,337.99997
2022-01-27 18:00:00,350.70142,347.99997
2022-01-27 19:00:00,301.74676,357.99997
2022-01-27 20:00:00,296.6204,367.99997
2022-01-27 21:00:00,290.23239,363.99997
2022-01-27 22:00:00,281.28904,347.99997
2022-01-27 23:00:00,253.60197000000002,317.99997
2022-01-28 00:00:00,249.81701,287.99997
2022-01-28 01:00:00,227.49852,263.99997
2022-01-28 02:00:00,215.02987000000002,260.99997
2022-01-28 03:00:00,184.91673,260.99997
2022-01-28 04:00:00,204.27468,260.99997
2022-01-28 05:00:00,184.04342000000003,260.99997
2022-01-28 06:00:00,196.28557999999998,267.99997
2022-01-28 07:00:00,284.79803,277.99997
2022-01-28 08:00:00,231.63921000000002,277.99997
2022-01-28 09:00:00,208.06721,277.99997
2022-01-28 10:00:00,241.47215,273.99997
2022-01-28 11:00:00,229.06756000000001,277.99997
2022-01-28 12:00:00,224.84712000000002,277.99997
2022-01-28 13:00:00,219.49369,277.99997
2022-01-28 14:00:00,246.37264,273.99997
2022-01-28 15:00:00,235.69836999999998,273.99997
2022-01-28 16:00:00,269.96790999999996,280.99997
2022-01-28 17:00:00,309.25145999999995,293.99997
2022-01-28 18:00:00,376.93352000000004,300.99997
2022-01-28 19:00:00,413.88768,310.99997
2022-01-28 20:00:00,298.46367000000004,310.99997
2022-01-28 21:00:00,282.06512,307.99997
