time,SO2,SO2_model
2022-01-27 01:00:00,8.34,3.1875
2022-01-27 02:00:00,8.51,3.2109375
2022-01-27 03:00:00,8.55,3.3671875
2022-01-27 04:00:00,8.4,3.6015625
2022-01-27 05:00:00,8.16,4.109375
2022-01-27 06:00:00,8.51,5.171875
2022-01-27 07:00:00,8.42,6.84375
2022-01-27 08:00:00,8.64,8.09375
2022-01-27 09:00:00,9.54,7.734375
2022-01-27 10:00:00,11.33,6.375
2022-01-27 11:00:00,13.18,5.78125
2022-01-27 12:00:00,12.81,5.296875
2022-01-27 13:00:00,12.31,4.28125
2022-01-27 14:00:00,11.39,3.15625
2022-01-27 15:00:00,10.32,2.5
2022-01-27 16:00:00,9.83,2.234375
2022-01-27 17:00:00,9.39,2.859375
2022-01-27 18:00:00,9.01,3.1875
2022-01-27 19:00:00,,3.125
2022-01-27 20:00:00,8.88,3.09375
2022-01-27 21:00:00,8.23,3.0390625
2022-01-27 22:00:00,8.06,2.890625
2022-01-27 23:00:00,8.16,2.859375
2022-01-28 00:00:00,7.54,2.9140625
2022-01-28 01:00:00,7.63,2.53125
2022-01-28 02:00:00,7.97,2.2890625
2022-01-28 03:00:00,8.06,2.2890625
2022-01-28 04:00:00,7.74,3.1875
2022-01-28 05:00:00,8.41,3.515625
2022-01-28 06:00:00,9.45,3.3046875
2022-01-28 07:00:00,,3.0390625
2022-01-28 08:00:00,10.33,2.5859375
2022-01-28 09:00:00,,2.6484375
2022-01-28 10:00:00,11.36,2.5625
2022-01-28 11:00:00,12.45,2.3828125
2022-01-28 12:00:00,12.64,2.5
2022-01-28 13:00:00,12.36,3.125
2022-01-28 14:00:00,11.95,3.8671875
2022-01-28 15:00:00,11.31,4.171875
2022-01-28 16:00:00,10.87,4.109375
2022-01-28 17:00:00,10.28,3.6328125
2022-01-28 18:00:00,9.41,2.9140625
2022-01-28 19:00:00,9.37,2.53125
2022-01-28 20:00:00,9.14,2.4375
2022-01-28 21:00:00,8.8,2.4375
2022-01-28 22:00:00,8.82,2.5859375
2022-01-28 23:00:00,8.72,2.734375
2022-01-29 00:00:00,8.43,2.890625
2022-01-29 01:00:00,8.07,2.40625
2022-01-29 02:00:00,8.0,2.796875
2022-01-29 03:00:00,7.84,3.6953125
2022-01-29 04:00:00,7.63,4.515625
2022-01-29 05:00:00,7.63,5.0625
2022-01-29 06:00:00,7.75,5.171875
2022-01-29 07:00:00,7.98,4.875
2022-01-29 08:00:00,8.52,3.9296875
2022-01-29 09:00:00,10.68,3.3359375
2022-01-29 10:00:00,10.25,2.3203125
2022-01-29 11:00:00,9.0,1.90625
2022-01-29 12:00:00,8.73,1.7851562
2022-01-29 13:00:00,9.06,1.8320312
2022-01-29 14:00:00,8.96,1.9335938
2022-01-29 15:00:00,8.71,2.234375
2022-01-29 16:00:00,8.52,2.9140625
2022-01-29 17:00:00,8.56,3.6640625
2022-01-29 18:00:00,8.48,4.046875
2022-01-29 19:00:00,7.67,3.9296875
2022-01-29 20:00:00,7.53,3.0078125
2022-01-29 21:00:00,7.45,2.140625
2022-01-29 22:00:00,7.33,1.6367188
2022-01-29 23:00:00,7.38,1.5625
2022-01-30 00:00:00,7.44,1.7578125
2022-01-30 01:00:00,7.36,1.90625
2022-01-30 02:00:00,7.08,2.203125
2022-01-30 03:00:00,7.1,2.6484375
2022-01-30 04:00:00,7.13,3.2734375
2022-01-30 05:00:00,7.22,3.71875
2022-01-30 06:00:00,7.1,3.75
2022-01-30 07:00:00,7.22,3.3046875
2022-01-30 08:00:00,8.03,2.5
2022-01-30 09:00:00,8.82,1.859375
2022-01-30 10:00:00,8.38,1.5195312
2022-01-30 11:00:00,7.2,1.3984375
2022-01-30 12:00:00,7.23,1.3984375
2022-01-30 13:00:00,7.81,1.5625
2022-01-30 14:00:00,15.41,1.6835938
2022-01-30 15:00:00,16.22,1.6054688
2022-01-30 16:00:00,10.73,1.5195312
2022-01-30 17:00:00,10.27,1.4296875
2022-01-30 18:00:00,9.56,1.7109375
2022-01-30 19:00:00,8.84,2.4375
2022-01-30 20:00:00,8.89,2.5625
2022-01-30 21:00:00,9.05,2.3515625
2022-01-30 22:00:00,9.17,1.9960938
2022-01-30 23:00:00,8.65,1.7851562
2022-01-31 00:00:00,8.17,1.59375
2022-01-31 01:00:00,7.94,1.4726562
2022-01-31 02:00:00,7.9,1.5625
2022-01-31 03:00:00,7.82,1.6953125
2022-01-31 04:00:00,7.64,1.7695312
2022-01-31 05:00:00,7.72,1.8007812
2022-01-31 06:00:00,7.81,1.859375
2022-01-31 07:00:00,8.09,1.9960938
2022-01-31 08:00:00,9.01,2.0546875
2022-01-31 09:00:00,10.93,2.0234375
2022-01-31 10:00:00,11.68,1.9648438
2022-01-31 11:00:00,10.79,2.0546875
2022-01-31 12:00:00,9.2,2.0859375
2022-01-31 13:00:00,8.31,2.3515625
2022-01-31 14:00:00,8.08,2.6484375
2022-01-31 15:00:00,8.34,2.6171875
2022-01-31 16:00:00,8.89,2.3203125
2022-01-31 17:00:00,14.51,1.9960938
2022-01-31 18:00:00,8.75,1.8476562
2022-01-31 19:00:00,7.92,1.7851562
2022-01-31 20:00:00,7.31,1.8007812
2022-01-31 21:00:00,7.48,1.7265625
2022-01-31 22:00:00,7.41,1.4140625
2022-01-31 23:00:00,7.26,1.1757812
2022-02-01 00:00:00,7.3,1.0273438
2022-02-01 01:00:00,7.54,1.4570312
2022-02-01 02:00:00,7.33,1.546875
2022-02-01 03:00:00,7.25,1.6054688
2022-02-01 04:00:00,7.2,1.7578125
2022-02-01 05:00:00,7.69,1.4140625
2022-02-01 06:00:00,8.55,1.6953125
2022-02-01 07:00:00,8.58,4.765625
2022-02-01 08:00:00,8.53,7.734375
2022-02-01 09:00:00,8.78,7.265625
2022-02-01 10:00:00,9.83,5.890625
2022-02-01 11:00:00,10.83,6.1875
2022-02-01 12:00:00,10.23,7.625
2022-02-01 13:00:00,8.84,8.21875
2022-02-01 14:00:00,8.5,7.140625
2022-02-01 15:00:00,8.6,5.59375
2022-02-01 16:00:00,8.64,4.109375
2022-02-01 17:00:00,7.91,3.2734375
2022-02-01 18:00:00,7.73,2.9453125
2022-02-01 19:00:00,7.82,2.859375
2022-02-01 20:00:00,7.53,2.9140625
2022-02-01 21:00:00,7.59,3.0078125
2022-02-01 22:00:00,7.55,2.9765625
2022-02-01 23:00:00,7.64,2.234375
2022-02-02 00:00:00,7.49,1.3828125
2022-02-02 01:00:00,7.4,3.125
2022-02-02 02:00:00,7.54,2.40625
2022-02-02 03:00:00,7.34,1.8476562
2022-02-02 04:00:00,7.19,1.53125
2022-02-02 05:00:00,7.28,1.5195312
2022-02-02 06:00:00,7.42,1.546875
2022-02-02 07:00:00,7.34,1.6210938
2022-02-02 08:00:00,7.45,1.6523438
2022-02-02 09:00:00,7.6,1.6054688
2022-02-02 10:00:00,7.8,1.6367188
2022-02-02 11:00:00,7.53,1.7265625
2022-02-02 12:00:00,7.55,1.8164062
2022-02-02 13:00:00,7.43,1.875
2022-02-02 14:00:00,7.54,1.859375
2022-02-02 15:00:00,7.56,1.9648438
2022-02-02 16:00:00,7.82,2.203125
2022-02-02 17:00:00,8.09,2.4375
2022-02-02 18:00:00,7.68,2.5625
2022-02-02 19:00:00,7.5,2.5
2022-02-02 20:00:00,7.49,2.3828125
2022-02-02 21:00:00,7.38,2.2578125
2022-02-02 22:00:00,7.33,2.140625
2022-02-02 23:00:00,7.17,2.234375
