time,SO2,SO2_model
2022-01-27 01:00:00,10.8994,4.6562495
2022-01-27 02:00:00,11.2932,4.1249995
2022-01-27 03:00:00,11.0094,3.4296873
2022-01-27 04:00:00,11.073,3.0468748
2022-01-27 05:00:00,12.5722,2.9531248
2022-01-27 06:00:00,12.1762,3.2812498
2022-01-27 07:00:00,12.7517,3.7265623
2022-01-27 08:00:00,12.3424,4.1874995
2022-01-27 09:00:00,11.7328,4.2343745
2022-01-27 10:00:00,10.7944,3.9999998
2022-01-27 11:00:00,12.5589,3.7031248
2022-01-27 12:00:00,14.3869,3.3984373
2022-01-27 13:00:00,15.2315,3.1640623
2022-01-27 14:00:00,13.9495,3.1640623
2022-01-27 15:00:00,12.2242,3.2499998
2022-01-27 16:00:00,13.7278,3.2187498
2022-01-27 17:00:00,14.0433,3.2187498
2022-01-27 18:00:00,15.0024,3.3124998
2022-01-27 19:00:00,14.5125,3.3749998
2022-01-27 20:00:00,16.993,2.9531248
2022-01-27 21:00:00,15.2012,2.2968748
2022-01-27 22:00:00,13.975,1.7460936
2022-01-27 23:00:00,14.4992,1.3867186
2022-01-28 00:00:00,14.3284,1.2539061
2022-01-28 01:00:00,16.472,0.98437494
2022-01-28 02:00:00,15.0475,0.95507807
2022-01-28 03:00:00,13.9165,0.98437494
2022-01-28 04:00:00,15.6837,1.0585936
2022-01-28 05:00:00,14.9891,1.2695311
2022-01-28 06:00:00,13.4685,1.6562499
2022-01-28 07:00:00,13.2852,2.0937498
2022-01-28 08:00:00,13.7788,2.5078123
2022-01-28 09:00:00,12.4924,2.8671873
2022-01-28 10:00:00,12.4902,2.9843748
2022-01-28 11:00:00,10.1036,2.9843748
2022-01-28 12:00:00,12.5692,2.7421873
2022-01-28 13:00:00,11.5884,2.5078123
2022-01-28 14:00:00,11.927,2.7421873
2022-01-28 15:00:00,11.8562,3.1953123
2022-01-28 16:00:00,10.8883,3.7031248
2022-01-28 17:00:00,10.4531,4.2343745
2022-01-28 18:00:00,9.85826,4.7187495
2022-01-28 19:00:00,9.28709,4.7812495
2022-01-28 20:00:00,10.1915,4.5937495
2022-01-28 21:00:00,10.3164,4.4843745
2022-01-28 22:00:00,11.0114,4.2343745
2022-01-28 23:00:00,9.40753,2.9843748
2022-01-29 00:00:00,10.6799,1.4609374
2022-01-29 01:00:00,10.8631,1.0742186
2022-01-29 02:00:00,11.4772,1.5351561
2022-01-29 03:00:00,11.2511,1.9999999
2022-01-29 04:00:00,10.009,2.2968748
2022-01-29 05:00:00,9.65284,2.8046873
2022-01-29 06:00:00,11.9552,3.1640623
2022-01-29 07:00:00,10.6274,3.2499998
2022-01-29 08:00:00,9.48512,3.0468748
2022-01-29 09:00:00,11.3043,2.8359373
2022-01-29 10:00:00,11.0804,2.3906248
2022-01-29 11:00:00,13.7943,2.0624998
2022-01-29 12:00:00,14.4793,1.9999999
2022-01-29 13:00:00,12.2271,2.0937498
2022-01-29 14:00:00,14.5189,2.2656248
2022-01-29 15:00:00,14.4837,2.3906248
2022-01-29 16:00:00,15.4317,2.4453123
2022-01-29 17:00:00,15.9074,2.5078123
2022-01-29 18:00:00,15.9637,2.6249998
2022-01-29 19:00:00,15.9053,2.6874998
2022-01-29 20:00:00,14.3817,2.3281248
2022-01-29 21:00:00,17.8567,1.6718749
2022-01-29 22:00:00,18.5919,1.2539061
2022-01-29 23:00:00,17.9158,0.9101562
2022-01-30 00:00:00,16.1595,0.7167968
2022-01-30 01:00:00,15.193,0.5605468
2022-01-30 02:00:00,17.0624,0.5449218
2022-01-30 03:00:00,17.6631,0.5449218
2022-01-30 04:00:00,18.1702,0.5664062
2022-01-30 05:00:00,18.0472,0.61132807
2022-01-30 06:00:00,18.1678,0.7539062
2022-01-30 07:00:00,17.5021,0.8945312
2022-01-30 08:00:00,16.3612,1.0742186
2022-01-30 09:00:00,16.5977,1.2226561
2022-01-30 10:00:00,,1.3124999
2022-01-30 11:00:00,17.3402,1.4335936
2022-01-30 12:00:00,16.0863,1.5078124
2022-01-30 13:00:00,15.7213,1.5507811
2022-01-30 14:00:00,15.4354,1.6562499
2022-01-30 15:00:00,16.1519,1.7304686
2022-01-30 16:00:00,15.1642,1.8203124
2022-01-30 17:00:00,15.7442,1.9374999
2022-01-30 18:00:00,14.5642,2.0937498
2022-01-30 19:00:00,12.5183,2.1796873
2022-01-30 20:00:00,13.4049,2.2656248
2022-01-30 21:00:00,12.8899,2.2656248
2022-01-30 22:00:00,13.7685,2.0312498
2022-01-30 23:00:00,12.5175,1.6992186
2022-01-31 00:00:00,12.6675,1.5976561
2022-01-31 01:00:00,13.6155,1.5976561
2022-01-31 02:00:00,14.9529,1.3867186
2022-01-31 03:00:00,12.9446,1.1953124
2022-01-31 04:00:00,14.4246,1.3124999
2022-01-31 05:00:00,16.8565,1.9687499
2022-01-31 06:00:00,17.1778,3.1015623
2022-01-31 07:00:00,16.6797,3.7031248
2022-01-31 08:00:00,18.2668,3.8749998
2022-01-31 09:00:00,23.7442,3.5234373
2022-01-31 10:00:00,26.1744,3.1640623
2022-01-31 11:00:00,21.5897,3.9999998
2022-01-31 12:00:00,21.2394,5.2499995
2022-01-31 13:00:00,20.7984,6.0937495
2022-01-31 14:00:00,21.3044,6.3906245
2022-01-31 15:00:00,21.8438,6.5624995
2022-01-31 16:00:00,19.0737,6.6249995
2022-01-31 17:00:00,19.3781,6.0937495
2022-01-31 18:00:00,18.9843,5.2499995
2022-01-31 19:00:00,18.5934,5.0781245
2022-01-31 20:00:00,20.6556,5.2499995
2022-01-31 21:00:00,20.2463,6.4374995
2022-01-31 22:00:00,17.0018,5.8437495
2022-01-31 23:00:00,16.9671,4.4218745
2022-02-01 00:00:00,16.1019,3.8203123
2022-02-01 01:00:00,16.959,4.4218745
2022-02-01 02:00:00,14.7889,5.7343745
2022-02-01 03:00:00,14.865,5.8437495
2022-02-01 04:00:00,15.3733,5.6093745
2022-02-01 05:00:00,16.1248,7.5781245
2022-02-01 06:00:00,14.9308,6.3906245
2022-02-01 07:00:00,16.3228,4.2343745
2022-02-01 08:00:00,14.9618,2.8984373
2022-02-01 09:00:00,14.5096,3.0703123
2022-02-01 10:00:00,15.0445,2.8671873
2022-02-01 11:00:00,15.2137,2.2109373
2022-02-01 12:00:00,16.3716,1.6406249
2022-02-01 13:00:00,15.8972,1.4179686
2022-02-01 14:00:00,17.8759,2.3906248
2022-02-01 15:00:00,17.0484,3.1015623
2022-02-01 16:00:00,18.852,2.5703123
2022-02-01 17:00:00,19.4431,2.5390623
2022-02-01 18:00:00,18.6592,2.3906248
2022-02-01 19:00:00,18.4626,2.3593748
2022-02-01 20:00:00,18.8254,2.4140623
2022-02-01 21:00:00,21.6509,2.3593748
2022-02-01 22:00:00,21.6716,1.8789061
2022-02-01 23:00:00,21.3052,1.4179686
2022-02-02 00:00:00,21.6265,1.5976561
2022-02-02 01:00:00,20.1126,1.7304686
2022-02-02 02:00:00,21.2401,1.6249999
2022-02-02 03:00:00,21.0118,1.5507811
2022-02-02 04:00:00,21.2815,1.4609374
2022-02-02 05:00:00,20.6704,1.5351561
2022-02-02 06:00:00,20.4096,1.8359374
2022-02-02 07:00:00,19.5059,2.1796873
2022-02-02 08:00:00,20.3734,2.4453123
2022-02-02 09:00:00,20.6505,2.5703123
2022-02-02 10:00:00,18.3304,2.5390623
2022-02-02 11:00:00,18.5098,2.4140623
2022-02-02 12:00:00,25.3944,2.1796873
2022-02-02 13:00:00,7.75115,1.8632811
2022-02-02 14:00:00,8.99376,1.6718749
