time,SO2,SO2_model
2022-01-27 01:00:00,,5.7968745
2022-01-27 02:00:00,5.93,6.8593745
2022-01-27 03:00:00,5.78,7.3437495
2022-01-27 04:00:00,5.49,7.3437495
2022-01-27 05:00:00,5.51,7.2187495
2022-01-27 06:00:00,5.26,7.1562495
2022-01-27 07:00:00,6.98,7.2187495
2022-01-27 08:00:00,6.06,6.1406245
2022-01-27 09:00:00,6.73,4.8281245
2022-01-27 10:00:00,7.14,3.6718748
2022-01-27 11:00:00,6.66,3.0468748
2022-01-27 12:00:00,6.09,2.5937498
2022-01-27 13:00:00,6.45,2.2421873
2022-01-27 14:00:00,5.92,1.9999999
2022-01-27 15:00:00,4.81,2.0312498
2022-01-27 16:00:00,5.15,2.1171873
2022-01-27 17:00:00,6.33,2.0624998
2022-01-27 18:00:00,5.8,1.8632811
2022-01-27 19:00:00,6.71,1.8046874
2022-01-27 20:00:00,6.41,2.0937498
2022-01-27 21:00:00,6.11,3.1015623
2022-01-27 22:00:00,6.03,3.4921873
2022-01-27 23:00:00,6.03,3.1015623
2022-01-28 00:00:00,5.69,2.7187498
2022-01-28 01:00:00,5.12,2.4765623
2022-01-28 02:00:00,5.09,2.2656248
2022-01-28 03:00:00,5.05,1.9999999
2022-01-28 04:00:00,4.56,1.7460936
2022-01-28 05:00:00,4.4,1.6874999
2022-01-28 06:00:00,4.97,1.6249999
2022-01-28 07:00:00,4.98,1.4492186
2022-01-28 08:00:00,5.05,1.3124999
2022-01-28 09:00:00,5.63,1.7304686
2022-01-28 10:00:00,6.3,4.1874995
2022-01-28 11:00:00,7.04,5.7968745
2022-01-28 12:00:00,7.08,6.0312495
2022-01-28 13:00:00,7.45,5.7343745
2022-01-28 14:00:00,6.43,4.7187495
2022-01-28 15:00:00,5.76,3.5234373
2022-01-28 16:00:00,5.87,2.7421873
2022-01-28 17:00:00,5.73,2.5703123
2022-01-28 18:00:00,5.89,2.4765623
2022-01-28 19:00:00,5.41,2.4453123
2022-01-28 20:00:00,5.13,2.5703123
2022-01-28 21:00:00,5.3,2.6874998
