time,SO2,SO2_model
2022-01-27 01:00:00,0.779979,1.3984375
2022-01-27 02:00:00,0.85988,1.4726562
2022-01-27 03:00:00,0.831327,1.59375
2022-01-27 04:00:00,0.857119,1.9960938
2022-01-27 05:00:00,0.740557,2.0859375
2022-01-27 06:00:00,0.946904,3.09375
2022-01-27 07:00:00,1.196513,4.515625
2022-01-27 08:00:00,1.07713,4.765625
2022-01-27 09:00:00,1.149897,4.515625
2022-01-27 10:00:00,1.240363,3.8671875
2022-01-27 11:00:00,1.218753,3.2734375
2022-01-27 12:00:00,1.100522,3.125
2022-01-27 13:00:00,1.038504,3.15625
2022-01-27 14:00:00,1.035011,2.9453125
2022-01-27 15:00:00,1.07796,2.6484375
2022-01-27 16:00:00,1.203256,2.2578125
2022-01-27 17:00:00,1.145436,2.3828125
2022-01-27 18:00:00,0.980649,2.859375
2022-01-27 19:00:00,0.81064,3.2109375
2022-01-27 20:00:00,1.023696,3.125
2022-01-27 21:00:00,1.117402,2.9140625
2022-01-27 22:00:00,1.264053,2.46875
2022-01-27 23:00:00,1.015553,1.7265625
2022-01-28 00:00:00,1.11662,1.1171875
2022-01-28 01:00:00,1.092374,1.1171875
2022-01-28 02:00:00,1.211811,1.0117188
2022-01-28 03:00:00,1.1152,0.9824219
2022-01-28 04:00:00,1.197229,1.0117188
2022-01-28 05:00:00,1.309741,1.1601562
2022-01-28 06:00:00,1.273565,1.6210938
2022-01-28 07:00:00,1.739746,2.171875
2022-01-28 08:00:00,1.788773,2.6796875
2022-01-28 09:00:00,1.121844,2.9765625
2022-01-28 10:00:00,1.466213,2.6171875
2022-01-28 11:00:00,0.865585,1.875
2022-01-28 12:00:00,1.133429,1.203125
2022-01-28 13:00:00,1.091744,1.1171875
2022-01-28 14:00:00,1.153373,1.3554688
2022-01-28 15:00:00,0.949516,1.4570312
2022-01-28 16:00:00,1.08782,1.5625
2022-01-28 17:00:00,0.914274,1.7578125
2022-01-28 18:00:00,15.936366,2.0546875
2022-01-28 19:00:00,1.591382,2.2890625
2022-01-28 20:00:00,1.287682,2.40625
2022-01-28 21:00:00,1.162396,2.6171875
2022-01-28 22:00:00,1.215463,2.859375
2022-01-28 23:00:00,0.980535,2.234375
2022-01-29 00:00:00,1.197266,1.7265625
2022-01-29 01:00:00,0.975031,1.9335938
2022-01-29 02:00:00,1.102533,1.6054688
2022-01-29 03:00:00,0.914178,0.9453125
2022-01-29 04:00:00,0.792377,0.9003906
2022-01-29 05:00:00,0.888847,1.3085938
2022-01-29 06:00:00,1.119097,2.6484375
2022-01-29 07:00:00,1.378271,4.703125
2022-01-29 08:00:00,1.678287,5.71875
2022-01-29 09:00:00,1.926681,4.875
2022-01-29 10:00:00,1.92618,4.171875
2022-01-29 11:00:00,1.419419,3.5390625
2022-01-29 12:00:00,1.402403,3.2421875
2022-01-29 13:00:00,1.385006,2.40625
2022-01-29 14:00:00,1.25223,2.0859375
2022-01-29 15:00:00,1.112258,1.9648438
2022-01-29 16:00:00,1.098242,2.0546875
2022-01-29 17:00:00,1.031271,2.796875
2022-01-29 18:00:00,1.137139,4.40625
2022-01-29 19:00:00,1.277755,6.078125
2022-01-29 20:00:00,1.196665,6.015625
2022-01-29 21:00:00,1.306246,4.765625
2022-01-29 22:00:00,1.496359,3.5703125
2022-01-29 23:00:00,1.66637,2.2578125
2022-01-30 00:00:00,1.593928,1.90625
2022-01-30 01:00:00,2.896014,0.9375
2022-01-30 02:00:00,1.863561,0.9453125
2022-01-30 03:00:00,3.368326,1.0429688
2022-01-30 04:00:00,2.346173,1.3242188
2022-01-30 05:00:00,2.218773,1.5625
2022-01-30 06:00:00,1.691066,1.8320312
2022-01-30 07:00:00,2.285773,2.0234375
2022-01-30 08:00:00,2.25655,2.109375
2022-01-30 09:00:00,2.771193,2.0859375
2022-01-30 10:00:00,2.4467,1.875
2022-01-30 11:00:00,2.76195,1.6835938
2022-01-30 12:00:00,1.971222,1.59375
2022-01-30 13:00:00,1.569802,1.578125
2022-01-30 14:00:00,1.517857,1.5195312
2022-01-30 15:00:00,1.194319,1.4453125
2022-01-30 16:00:00,0.801836,1.546875
2022-01-30 17:00:00,1.501759,1.890625
2022-01-30 18:00:00,3.232725,2.2890625
2022-01-30 19:00:00,2.008981,3.3671875
2022-01-30 20:00:00,1.705145,5.171875
2022-01-30 21:00:00,0.984564,6.484375
2022-01-30 22:00:00,0.984676,6.90625
2022-01-30 23:00:00,0.894928,5.46875
2022-01-31 00:00:00,0.817825,3.0390625
