time,SO2,SO2_model
2022-01-27 01:00:00,12.4295,14.15625
2022-01-27 02:00:00,11.6919,13.9375
2022-01-27 03:00:00,14.4796,13.21875
2022-01-27 04:00:00,12.9596,12.375
2022-01-27 05:00:00,13.5901,12.375
2022-01-27 06:00:00,14.876,15.125
2022-01-27 07:00:00,20.627,16.875
2022-01-27 08:00:00,17.9503,15.96875
2022-01-27 09:00:00,14.4818,13.46875
2022-01-27 10:00:00,10.9924,10.9375
2022-01-27 11:00:00,14.9075,8.9375
2022-01-27 12:00:00,12.6028,7.734375
2022-01-27 13:00:00,12.0928,6.90625
2022-01-27 14:00:00,12.8707,6.734375
2022-01-27 15:00:00,11.3704,6.734375
2022-01-27 16:00:00,14.7983,6.84375
2022-01-27 17:00:00,10.5791,7.265625
2022-01-27 18:00:00,14.31,8.09375
2022-01-27 19:00:00,11.465,8.5625
2022-01-27 20:00:00,12.6645,8.21875
2022-01-27 21:00:00,16.8715,7.625
2022-01-27 22:00:00,12.2619,6.546875
2022-01-27 23:00:00,10.8338,5.0
2022-01-28 00:00:00,10.9615,4.515625
2022-01-28 01:00:00,9.23287,4.109375
2022-01-28 02:00:00,8.97802,4.109375
2022-01-28 03:00:00,9.1356,4.109375
2022-01-28 04:00:00,10.623,3.8125
2022-01-28 05:00:00,11.9672,3.484375
2022-01-28 06:00:00,10.9549,4.21875
2022-01-28 07:00:00,10.4485,4.578125
2022-01-28 08:00:00,10.7778,4.578125
2022-01-28 09:00:00,9.9694,4.515625
2022-01-28 10:00:00,10.0552,4.28125
2022-01-28 11:00:00,9.88981,4.109375
2022-01-28 12:00:00,10.7402,4.171875
2022-01-28 13:00:00,8.61071,4.34375
2022-01-28 14:00:00,8.02549,4.578125
2022-01-28 15:00:00,8.57873,4.9375
2022-01-28 16:00:00,8.38904,5.46875
2022-01-28 17:00:00,8.49911,6.1875
2022-01-28 18:00:00,8.36909,7.03125
2022-01-28 19:00:00,8.07144,7.859375
2022-01-28 20:00:00,8.19041,9.03125
2022-01-28 21:00:00,7.19892,10.9375
2022-01-28 22:00:00,7.4431,12.03125
2022-01-28 23:00:00,9.69151,11.0625
2022-01-29 00:00:00,12.829,9.53125
2022-01-29 01:00:00,13.6733,8.09375
2022-01-29 02:00:00,14.0714,7.203125
2022-01-29 03:00:00,16.7487,6.96875
2022-01-29 04:00:00,14.2169,7.625
2022-01-29 05:00:00,14.7893,9.40625
2022-01-29 06:00:00,18.0265,15.0
2022-01-29 07:00:00,22.1439,19.25
2022-01-29 08:00:00,33.7273,18.8125
2022-01-29 09:00:00,16.5212,13.6875
2022-01-29 10:00:00,18.3598,8.6875
2022-01-29 11:00:00,19.493,7.5
2022-01-29 12:00:00,12.2409,6.484375
2022-01-29 13:00:00,16.248,5.78125
2022-01-29 14:00:00,14.7452,5.125
2022-01-29 15:00:00,14.7628,4.34375
2022-01-29 16:00:00,9.93378,3.78125
2022-01-29 17:00:00,12.2421,3.5703125
2022-01-29 18:00:00,14.2705,3.78125
2022-01-29 19:00:00,11.1479,3.9921875
2022-01-29 20:00:00,9.32853,4.046875
2022-01-29 21:00:00,9.65832,4.046875
2022-01-29 22:00:00,14.9158,3.6015625
2022-01-29 23:00:00,11.1559,2.7109375
2022-01-30 00:00:00,10.5907,2.4375
2022-01-30 01:00:00,10.0363,2.5859375
2022-01-30 02:00:00,9.63598,2.5859375
2022-01-30 03:00:00,11.3057,2.109375
2022-01-30 04:00:00,12.7104,1.53125
2022-01-30 05:00:00,10.8575,1.4296875
2022-01-30 06:00:00,11.3313,2.171875
2022-01-30 07:00:00,10.6295,2.5859375
2022-01-30 08:00:00,11.1379,2.5
2022-01-30 09:00:00,10.2857,2.3203125
2022-01-30 10:00:00,9.80974,2.0546875
2022-01-30 11:00:00,10.3355,1.9960938
2022-01-30 12:00:00,10.4197,1.9960938
2022-01-30 13:00:00,10.0863,2.0234375
2022-01-30 14:00:00,10.0119,2.109375
2022-01-30 15:00:00,9.5434,2.234375
2022-01-30 16:00:00,9.38379,2.3515625
2022-01-30 17:00:00,9.62576,2.5
2022-01-30 18:00:00,9.1575,2.859375
2022-01-30 19:00:00,10.2043,3.1875
2022-01-30 20:00:00,9.16626,3.2734375
2022-01-30 21:00:00,8.51845,3.390625
2022-01-30 22:00:00,9.23225,3.09375
2022-01-30 23:00:00,9.81361,2.3203125
2022-01-31 00:00:00,9.31911,2.4375
2022-01-31 01:00:00,8.88937,2.3203125
2022-01-31 02:00:00,8.93072,2.2890625
2022-01-31 03:00:00,10.8858,2.3828125
2022-01-31 04:00:00,13.0687,3.2421875
2022-01-31 05:00:00,13.3264,5.71875
2022-01-31 06:00:00,12.4032,11.5625
2022-01-31 07:00:00,13.5189,16.875
2022-01-31 08:00:00,17.4472,18.0625
2022-01-31 09:00:00,19.3992,14.28125
2022-01-31 10:00:00,16.0217,10.0
