time,SO2,SO2_model
2022-01-27 01:00:00,15.43,8.4375
2022-01-27 02:00:00,15.91,7.984375
2022-01-27 03:00:00,16.81,7.625
2022-01-27 04:00:00,17.07,7.5
2022-01-27 05:00:00,16.79,7.859375
2022-01-27 06:00:00,16.83,8.34375
2022-01-27 07:00:00,16.41,8.6875
2022-01-27 08:00:00,16.84,9.15625
2022-01-27 09:00:00,16.95,9.625
2022-01-27 10:00:00,17.03,9.53125
2022-01-27 11:00:00,17.1,8.8125
2022-01-27 12:00:00,16.3,7.625
2022-01-27 13:00:00,15.39,6.1875
2022-01-27 14:00:00,14.76,4.703125
2022-01-27 15:00:00,14.63,3.6640625
2022-01-27 16:00:00,14.62,4.109375
2022-01-27 17:00:00,14.93,5.65625
2022-01-27 18:00:00,13.96,6.734375
2022-01-27 19:00:00,13.1,6.84375
2022-01-27 20:00:00,12.92,6.84375
2022-01-27 21:00:00,12.63,6.421875
2022-01-27 22:00:00,12.79,4.875
2022-01-27 23:00:00,12.88,3.6640625
2022-01-28 00:00:00,12.84,3.09375
2022-01-28 01:00:00,12.53,2.796875
2022-01-28 02:00:00,12.34,2.6484375
2022-01-28 03:00:00,12.26,2.6171875
2022-01-28 04:00:00,12.13,2.9453125
2022-01-28 05:00:00,11.95,4.46875
2022-01-28 06:00:00,12.72,6.3125
2022-01-28 07:00:00,16.46,7.390625
2022-01-28 08:00:00,34.81,7.859375
2022-01-28 09:00:00,48.81,6.609375
2022-01-28 10:00:00,49.52,3.8671875
2022-01-28 11:00:00,,2.4375
2022-01-28 12:00:00,47.56,1.7851562
2022-01-28 13:00:00,22.69,2.0546875
2022-01-28 14:00:00,19.14,2.46875
2022-01-28 15:00:00,16.92,2.46875
2022-01-28 16:00:00,16.01,2.6796875
2022-01-28 17:00:00,15.66,3.6953125
2022-01-28 18:00:00,15.14,4.578125
2022-01-28 19:00:00,14.94,5.71875
2022-01-28 20:00:00,14.96,6.96875
2022-01-28 21:00:00,14.81,7.390625
2022-01-28 22:00:00,14.42,6.734375
2022-01-28 23:00:00,15.11,5.828125
2022-01-29 00:00:00,14.81,5.125
2022-01-29 01:00:00,14.68,4.9375
2022-01-29 02:00:00,14.85,5.0625
2022-01-29 03:00:00,14.82,5.421875
2022-01-29 04:00:00,14.71,5.828125
2022-01-29 05:00:00,14.51,6.609375
2022-01-29 06:00:00,14.28,7.328125
2022-01-29 07:00:00,14.67,7.390625
2022-01-29 08:00:00,14.46,6.96875
2022-01-29 09:00:00,14.18,6.125
2022-01-29 10:00:00,14.23,5.234375
2022-01-29 11:00:00,14.21,4.34375
2022-01-29 12:00:00,13.99,3.6953125
2022-01-29 13:00:00,14.36,3.1875
2022-01-29 14:00:00,14.3,2.9765625
2022-01-29 15:00:00,14.29,3.0078125
2022-01-29 16:00:00,14.09,3.515625
2022-01-29 17:00:00,14.31,4.640625
2022-01-29 18:00:00,14.06,5.65625
2022-01-29 19:00:00,13.92,6.3125
2022-01-29 20:00:00,14.02,6.78125
2022-01-29 21:00:00,13.71,6.90625
2022-01-29 22:00:00,13.25,6.125
2022-01-29 23:00:00,12.63,5.46875
2022-01-30 00:00:00,13.37,5.125
2022-01-30 01:00:00,13.51,4.109375
2022-01-30 02:00:00,14.32,4.171875
2022-01-30 03:00:00,20.23,4.21875
2022-01-30 04:00:00,17.5,4.640625
2022-01-30 05:00:00,15.52,5.78125
2022-01-30 06:00:00,15.78,6.78125
2022-01-30 07:00:00,16.58,7.078125
2022-01-30 08:00:00,19.24,7.03125
2022-01-30 09:00:00,21.58,5.890625
2022-01-30 10:00:00,25.0,3.2734375
2022-01-30 11:00:00,25.04,2.140625
2022-01-30 12:00:00,22.38,1.5039062
2022-01-30 13:00:00,20.63,1.1601562
2022-01-30 14:00:00,19.72,1.1914062
2022-01-30 15:00:00,18.4,1.234375
2022-01-30 16:00:00,34.11,1.3242188
2022-01-30 17:00:00,14.84,1.59375
