time,SO2,SO2_model
2022-01-27 01:00:00,7.63,3.0468748
2022-01-27 02:00:00,7.53,2.9843748
2022-01-27 03:00:00,7.69,3.0468748
2022-01-27 04:00:00,7.56,3.3749998
2022-01-27 05:00:00,7.7,4.1249995
2022-01-27 06:00:00,7.7,5.4843745
2022-01-27 07:00:00,7.64,7.0468745
2022-01-27 08:00:00,7.81,7.7499995
2022-01-27 09:00:00,7.86,6.7499995
2022-01-27 10:00:00,7.95,5.9062495
2022-01-27 11:00:00,8.64,5.1874995
2022-01-27 12:00:00,8.66,4.4843745
2022-01-27 13:00:00,9.16,3.3984373
2022-01-27 14:00:00,8.23,2.2968748
2022-01-27 15:00:00,8.4,1.6874999
2022-01-27 16:00:00,8.26,1.4023436
2022-01-27 17:00:00,8.23,1.6406249
2022-01-27 18:00:00,8.15,1.6874999
2022-01-27 19:00:00,7.68,1.7617186
2022-01-27 20:00:00,7.8,1.8632811
2022-01-27 21:00:00,7.56,1.9101561
2022-01-27 22:00:00,7.77,1.8945311
2022-01-27 23:00:00,7.7,1.9101561
2022-01-28 00:00:00,7.66,1.9374999
2022-01-28 01:00:00,7.73,1.5664061
2022-01-28 02:00:00,7.75,1.4765624
2022-01-28 03:00:00,7.75,1.7617186
2022-01-28 04:00:00,7.79,2.7734373
2022-01-28 05:00:00,8.06,3.0156248
2022-01-28 06:00:00,7.85,2.8359373
2022-01-28 07:00:00,8.45,2.5937498
2022-01-28 08:00:00,8.44,2.2421873
2022-01-28 09:00:00,8.57,2.2656248
2022-01-28 10:00:00,9.93,2.1484373
2022-01-28 11:00:00,9.46,2.1484373
2022-01-28 12:00:00,9.51,2.5390623
2022-01-28 13:00:00,9.59,3.4609373
2022-01-28 14:00:00,9.52,3.8749998
2022-01-28 15:00:00,8.54,3.8749998
2022-01-28 16:00:00,8.0,3.6718748
2022-01-28 17:00:00,8.09,3.0156248
2022-01-28 18:00:00,7.85,2.4140623
2022-01-28 19:00:00,7.81,2.2421873
2022-01-28 20:00:00,7.91,2.2421873
2022-01-28 21:00:00,7.95,2.4140623
2022-01-28 22:00:00,7.83,2.7734373
2022-01-28 23:00:00,8.2,2.9843748
2022-01-29 00:00:00,7.61,3.1640623
2022-01-29 01:00:00,8.03,2.5937498
2022-01-29 02:00:00,7.92,3.1015623
2022-01-29 03:00:00,7.76,3.5781248
2022-01-29 04:00:00,7.73,4.4843745
2022-01-29 05:00:00,7.75,4.7812495
2022-01-29 06:00:00,7.7,4.7812495
2022-01-29 07:00:00,7.96,4.4218745
2022-01-29 08:00:00,7.72,3.6718748
2022-01-29 09:00:00,7.88,3.1328123
2022-01-29 10:00:00,7.98,2.2968748
2022-01-29 11:00:00,9.31,1.9374999
2022-01-29 12:00:00,8.02,1.8515624
2022-01-29 13:00:00,9.54,1.7734374
2022-01-29 14:00:00,8.82,1.5351561
2022-01-29 15:00:00,8.1,1.3437499
2022-01-29 16:00:00,7.87,1.2539061
2022-01-29 17:00:00,7.9,1.1210936
2022-01-29 18:00:00,7.84,1.0156249
2022-01-29 19:00:00,7.88,0.93164057
2022-01-29 20:00:00,7.66,0.7539062
2022-01-29 21:00:00,7.76,0.83593744
2022-01-29 22:00:00,7.68,0.8652343
2022-01-29 23:00:00,7.81,1.1054686
2022-01-30 00:00:00,7.88,1.3710936
2022-01-30 01:00:00,7.72,1.4335936
2022-01-30 02:00:00,7.86,1.7304686
2022-01-30 03:00:00,7.81,2.1796873
2022-01-30 04:00:00,7.85,2.6562498
2022-01-30 05:00:00,7.76,2.9218748
2022-01-30 06:00:00,7.73,2.8984373
2022-01-30 07:00:00,7.94,2.5703123
2022-01-30 08:00:00,7.77,1.9374999
2022-01-30 09:00:00,7.64,1.4921874
2022-01-30 10:00:00,7.65,1.2226561
2022-01-30 11:00:00,7.71,1.2070311
2022-01-30 12:00:00,7.85,1.2382811
2022-01-30 13:00:00,8.18,1.2539061
2022-01-30 14:00:00,8.89,1.2070311
2022-01-30 15:00:00,8.48,1.1328124
2022-01-30 16:00:00,8.06,1.0898436
2022-01-30 17:00:00,8.2,1.1953124
2022-01-30 18:00:00,7.73,1.8359374
2022-01-30 19:00:00,7.86,2.6874998
2022-01-30 20:00:00,7.86,2.5937498
2022-01-30 21:00:00,7.83,2.1796873
2022-01-30 22:00:00,7.68,1.8046874
2022-01-30 23:00:00,7.58,1.5507811
2022-01-31 00:00:00,7.74,1.3281249
2022-01-31 01:00:00,7.7,1.3437499
2022-01-31 02:00:00,7.62,1.4492186
2022-01-31 03:00:00,7.54,1.5351561
2022-01-31 04:00:00,7.73,1.5234374
2022-01-31 05:00:00,7.69,1.4765624
2022-01-31 06:00:00,7.64,1.4921874
2022-01-31 07:00:00,7.85,1.5820311
2022-01-31 08:00:00,7.97,1.6562499
2022-01-31 09:00:00,8.09,1.7304686
2022-01-31 10:00:00,9.01,1.8203124
2022-01-31 11:00:00,8.82,1.9101561
2022-01-31 12:00:00,8.17,1.9101561
2022-01-31 13:00:00,7.84,2.0312498
2022-01-31 14:00:00,7.97,1.9687499
2022-01-31 15:00:00,7.82,1.8632811
2022-01-31 16:00:00,8.01,1.4765624
2022-01-31 17:00:00,8.51,1.1054686
2022-01-31 18:00:00,8.19,0.95507807
2022-01-31 19:00:00,7.82,0.8867187
2022-01-31 20:00:00,7.75,0.8574218
2022-01-31 21:00:00,7.79,1.1640624
2022-01-31 22:00:00,7.69,1.2226561
2022-01-31 23:00:00,7.81,1.1484374
2022-02-01 00:00:00,7.81,0.9023437
2022-02-01 01:00:00,7.76,1.2070311
2022-02-01 02:00:00,7.87,1.2382811
2022-02-01 03:00:00,7.84,1.0742186
2022-02-01 04:00:00,7.69,0.93164057
2022-02-01 05:00:00,8.0,0.98437494
2022-02-01 06:00:00,8.18,1.1210936
2022-02-01 07:00:00,9.34,2.5937498
2022-02-01 08:00:00,9.38,5.6093745
2022-02-01 09:00:00,8.84,6.9843745
2022-02-01 10:00:00,7.9,5.5468745
2022-02-01 11:00:00,8.38,4.7812495
2022-02-01 12:00:00,8.15,5.6718745
2022-02-01 13:00:00,7.97,6.8593745
2022-02-01 14:00:00,7.67,6.6874995
2022-02-01 15:00:00,7.56,5.4374995
2022-02-01 16:00:00,7.75,3.9999998
2022-02-01 17:00:00,7.84,3.1640623
2022-02-01 18:00:00,7.72,2.8671873
2022-02-01 19:00:00,7.82,2.6249998
2022-02-01 20:00:00,7.87,2.3593748
2022-02-01 21:00:00,7.77,2.5390623
2022-02-01 22:00:00,7.72,2.1484373
2022-02-01 23:00:00,7.55,0.8808593
2022-02-02 00:00:00,7.56,0.7089843
2022-02-02 01:00:00,7.56,1.9999999
2022-02-02 02:00:00,7.61,1.2539061
2022-02-02 03:00:00,7.69,1.0312499
2022-02-02 04:00:00,7.62,1.0312499
2022-02-02 05:00:00,7.65,1.0742186
2022-02-02 06:00:00,7.63,1.1054686
2022-02-02 07:00:00,7.57,1.2382811
2022-02-02 08:00:00,7.58,1.3124999
2022-02-02 09:00:00,7.71,1.3437499
2022-02-02 10:00:00,7.53,1.3710936
2022-02-02 11:00:00,7.55,1.3867186
2022-02-02 12:00:00,7.72,1.4179686
2022-02-02 13:00:00,7.59,1.3867186
2022-02-02 14:00:00,7.6,1.4335936
2022-02-02 15:00:00,7.67,1.6874999
