time,SO2,SO2_model
2022-01-27 01:00:00,19.1639,7.8749995
2022-01-27 02:00:00,26.688,7.2187495
2022-01-27 03:00:00,19.4865,6.6249995
2022-01-27 04:00:00,15.8022,6.3906245
2022-01-27 05:00:00,9.40883,6.3281245
2022-01-27 06:00:00,9.12665,6.8593745
2022-01-27 07:00:00,11.2776,7.2812495
2022-01-27 08:00:00,18.1977,7.2812495
2022-01-27 09:00:00,13.8327,7.2187495
2022-01-27 10:00:00,12.7597,6.6249995
2022-01-27 11:00:00,12.4288,6.0937495
2022-01-27 12:00:00,14.0469,5.6718745
2022-01-27 13:00:00,14.7621,5.0156245
2022-01-27 14:00:00,14.7401,4.2968745
2022-01-27 15:00:00,15.0239,3.6406248
2022-01-27 16:00:00,15.5279,3.4609373
2022-01-27 17:00:00,16.5116,3.5234373
2022-01-27 18:00:00,19.7026,3.7578123
2022-01-27 19:00:00,18.2214,3.8749998
2022-01-27 20:00:00,22.9428,3.7265623
2022-01-27 21:00:00,17.953,3.6093748
2022-01-27 22:00:00,7.59867,3.1328123
2022-01-27 23:00:00,5.5136,2.5703123
2022-01-28 00:00:00,5.76043,2.3593748
2022-01-28 01:00:00,6.46837,2.0937498
2022-01-28 02:00:00,6.66959,2.0937498
2022-01-28 03:00:00,7.53941,2.2656248
2022-01-28 04:00:00,10.8666,2.6249998
2022-01-28 05:00:00,6.42035,3.0156248
2022-01-28 06:00:00,8.08007,3.3984373
2022-01-28 07:00:00,9.4398,3.1015623
2022-01-28 08:00:00,10.2208,2.9218748
2022-01-28 09:00:00,8.88414,3.2499998
2022-01-28 10:00:00,9.732,3.5468748
2022-01-28 11:00:00,10.7282,3.8749998
2022-01-28 12:00:00,12.074,4.1874995
2022-01-28 13:00:00,9.45992,4.5312495
2022-01-28 14:00:00,6.64004,4.9531245
2022-01-28 15:00:00,9.68106,5.2499995
2022-01-28 16:00:00,12.71,5.7968745
2022-01-28 17:00:00,11.6126,6.5624995
2022-01-28 18:00:00,12.3583,7.4531245
2022-01-28 19:00:00,8.53625,8.593749
2022-01-28 20:00:00,12.2208,9.562499
2022-01-28 21:00:00,13.9053,10.156249
2022-01-28 22:00:00,12.7253,10.624999
2022-01-28 23:00:00,11.1738,10.499999
2022-01-29 00:00:00,9.34013,10.281249
2022-01-29 01:00:00,9.28597,9.562499
2022-01-29 02:00:00,5.88671,8.968749
2022-01-29 03:00:00,11.4951,7.3437495
2022-01-29 04:00:00,13.6606,6.0937495
2022-01-29 05:00:00,8.90623,5.9062495
2022-01-29 06:00:00,6.56537,7.9999995
2022-01-29 07:00:00,14.5704,9.656249
2022-01-29 08:00:00,15.7984,8.968749
2022-01-29 09:00:00,14.8109,6.7968745
2022-01-29 10:00:00,4.25575,4.5937495
2022-01-29 11:00:00,6.05901,4.4218745
2022-01-29 12:00:00,4.2443,4.7187495
2022-01-29 13:00:00,4.34896,4.5312495
2022-01-29 14:00:00,4.75876,3.7578123
2022-01-29 15:00:00,7.08971,2.7187498
2022-01-29 16:00:00,4.36527,1.8789061
2022-01-29 17:00:00,9.50345,1.3867186
