time,SO2,SO2_model
2022-01-27 01:00:00,6.27,7.0468745
2022-01-27 02:00:00,6.33,7.5156245
2022-01-27 03:00:00,7.08,7.9999995
2022-01-27 04:00:00,6.83,7.9999995
2022-01-27 05:00:00,6.46,7.5781245
2022-01-27 06:00:00,7.43,6.7968745
2022-01-27 07:00:00,7.98,5.9687495
2022-01-27 08:00:00,7.81,5.0781245
2022-01-27 09:00:00,8.77,4.4218745
2022-01-27 10:00:00,8.77,3.6718748
2022-01-27 11:00:00,8.12,3.0703123
2022-01-27 12:00:00,7.77,2.8984373
2022-01-27 13:00:00,7.33,2.6249998
2022-01-27 14:00:00,6.98,2.2421873
2022-01-27 15:00:00,6.79,1.8359374
2022-01-27 16:00:00,6.92,1.5351561
2022-01-27 17:00:00,11.85,1.2539061
2022-01-27 18:00:00,8.2,1.3867186
2022-01-27 19:00:00,6.32,1.7460936
2022-01-27 20:00:00,8.26,1.8789061
2022-01-27 21:00:00,7.21,1.9101561
2022-01-27 22:00:00,6.49,1.8945311
2022-01-27 23:00:00,5.64,1.9374999
2022-01-28 00:00:00,5.22,2.0312498
2022-01-28 01:00:00,5.58,1.5507811
2022-01-28 02:00:00,6.38,1.6406249
2022-01-28 03:00:00,9.49,1.7617186
2022-01-28 04:00:00,8.46,1.5820311
2022-01-28 05:00:00,7.35,1.0468749
2022-01-28 06:00:00,6.67,0.81249994
2022-01-28 07:00:00,8.36,0.77539057
2022-01-28 08:00:00,10.07,0.80468744
2022-01-28 09:00:00,8.81,1.1796874
2022-01-28 10:00:00,8.38,2.5390623
2022-01-28 11:00:00,7.25,2.9218748
2022-01-28 12:00:00,6.89,2.8984373
2022-01-28 13:00:00,6.92,2.5703123
2022-01-28 14:00:00,6.82,1.9999999
2022-01-28 15:00:00,7.02,1.5234374
2022-01-28 16:00:00,7.2,1.3124999
2022-01-28 17:00:00,6.84,1.4179686
2022-01-28 18:00:00,6.91,1.9999999
2022-01-28 19:00:00,7.02,3.3124998
2022-01-28 20:00:00,6.53,4.4843745
2022-01-28 21:00:00,6.47,4.9531245
2022-01-28 22:00:00,6.34,5.0156245
2022-01-28 23:00:00,6.51,4.8281245
2022-01-29 00:00:00,6.8,4.4843745
2022-01-29 01:00:00,6.67,4.2343745
2022-01-29 02:00:00,6.94,3.9999998
2022-01-29 03:00:00,6.95,3.8203123
2022-01-29 04:00:00,6.78,3.6406248
2022-01-29 05:00:00,6.31,3.5781248
2022-01-29 06:00:00,6.28,3.9374998
2022-01-29 07:00:00,6.92,3.8203123
2022-01-29 08:00:00,8.42,3.4609373
2022-01-29 09:00:00,7.82,3.0156248
2022-01-29 10:00:00,7.33,2.4140623
2022-01-29 11:00:00,7.58,2.1171873
2022-01-29 12:00:00,6.7,1.9101561
2022-01-29 13:00:00,6.57,1.7460936
2022-01-29 14:00:00,5.94,1.5976561
2022-01-29 15:00:00,6.19,1.4765624
2022-01-29 16:00:00,7.02,1.4023436
2022-01-29 17:00:00,6.27,1.3593749
2022-01-29 18:00:00,6.34,1.2695311
2022-01-29 19:00:00,5.62,1.2968749
2022-01-29 20:00:00,5.97,1.7304686
2022-01-29 21:00:00,6.44,2.4453123
2022-01-29 22:00:00,5.75,2.8984373
2022-01-29 23:00:00,5.63,3.1015623
2022-01-30 00:00:00,5.74,3.1328123
2022-01-30 01:00:00,5.37,2.5703123
2022-01-30 02:00:00,5.38,2.2421873
2022-01-30 03:00:00,6.02,1.9374999
2022-01-30 04:00:00,7.31,1.7148436
2022-01-30 05:00:00,8.57,1.5820311
2022-01-30 06:00:00,7.34,1.4492186
2022-01-30 07:00:00,7.62,1.2695311
2022-01-30 08:00:00,9.01,1.1328124
2022-01-30 09:00:00,8.77,1.1640624
2022-01-30 10:00:00,7.26,0.7089843
2022-01-30 11:00:00,6.45,0.5605468
2022-01-30 12:00:00,6.57,0.9257812
2022-01-30 13:00:00,6.97,1.2226561
2022-01-30 14:00:00,6.89,1.3593749
2022-01-30 15:00:00,7.13,1.7617186
2022-01-30 16:00:00,7.57,2.2109373
2022-01-30 17:00:00,8.51,2.3593748
2022-01-30 18:00:00,8.37,1.9999999
2022-01-30 19:00:00,8.52,1.6406249
2022-01-30 20:00:00,7.28,1.5976561
2022-01-30 21:00:00,5.95,1.6992186
2022-01-30 22:00:00,5.26,1.7890624
2022-01-30 23:00:00,4.57,1.7890624
2022-01-31 00:00:00,4.58,1.7890624
2022-01-31 01:00:00,4.93,1.6874999
2022-01-31 02:00:00,4.87,1.9999999
2022-01-31 03:00:00,5.57,2.1484373
2022-01-31 04:00:00,5.99,2.2656248
2022-01-31 05:00:00,6.04,2.3906248
2022-01-31 06:00:00,5.97,2.5703123
2022-01-31 07:00:00,6.04,2.6874998
2022-01-31 08:00:00,6.73,2.4765623
2022-01-31 09:00:00,6.73,2.2656248
2022-01-31 10:00:00,6.28,1.8515624
2022-01-31 11:00:00,5.76,1.5820311
2022-01-31 12:00:00,5.25,1.3437499
2022-01-31 13:00:00,5.18,1.0468749
2022-01-31 14:00:00,5.11,0.82812494
2022-01-31 15:00:00,5.87,0.7089843
2022-01-31 16:00:00,6.47,0.67187494
2022-01-31 17:00:00,5.77,0.64257807
2022-01-31 18:00:00,8.74,0.61914057
2022-01-31 19:00:00,8.58,0.5527343
2022-01-31 20:00:00,8.12,0.51562494
2022-01-31 21:00:00,7.74,0.47753903
2022-01-31 22:00:00,6.68,0.96874994
2022-01-31 23:00:00,6.21,1.0742186
2022-02-01 00:00:00,6.43,0.7304687
2022-02-01 01:00:00,5.5,0.9101562
2022-02-01 02:00:00,5.52,0.7011718
2022-02-01 03:00:00,6.21,0.5742187
2022-02-01 04:00:00,6.58,0.5449218
2022-02-01 05:00:00,7.27,0.5605468
2022-02-01 06:00:00,9.54,0.60351557
2022-02-01 07:00:00,10.81,0.5976562
2022-02-01 08:00:00,12.49,0.52343744
2022-02-01 09:00:00,9.15,0.49999997
2022-02-01 10:00:00,9.55,0.77539057
2022-02-01 11:00:00,8.77,0.96874994
2022-02-01 12:00:00,8.04,1.0468749
2022-02-01 13:00:00,9.21,0.98437494
2022-02-01 14:00:00,9.75,0.7304687
2022-02-01 15:00:00,9.3,0.52343744
2022-02-01 16:00:00,9.28,0.5527343
2022-02-01 17:00:00,8.07,0.7539062
2022-02-01 18:00:00,7.11,1.1210936
2022-02-01 19:00:00,5.13,1.4921874
2022-02-01 20:00:00,4.96,1.6718749
2022-02-01 21:00:00,4.87,1.5507811
2022-02-01 22:00:00,4.61,1.3437499
2022-02-01 23:00:00,4.59,1.1796874
2022-02-02 00:00:00,4.54,1.0742186
2022-02-02 01:00:00,4.79,1.6093749
2022-02-02 02:00:00,4.49,1.5078124
2022-02-02 03:00:00,4.62,1.3867186
2022-02-02 04:00:00,4.63,1.2382811
2022-02-02 05:00:00,4.52,1.1796874
2022-02-02 06:00:00,5.31,1.3281249
